Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-12.5745,0.184394,0.180601,0.158893,0.176546,0.181177,0.156523,0.155368,0.168967,0.17672,0.174373,0.15764,0.168501,0.165747
-12.0745,0.169617,0.165464,0.141948,0.16036,0.151921,0.131689,0.147139,0.153709,0.157615,0.154034,0.148367,0.152233,0.156295
-11.5745,0.171918,0.165578,0.141894,0.163389,0.14925,0.125141,0.151102,0.154241,0.158619,0.149699,0.145118,0.151724,0.159107
-11.0745,0.181489,0.172845,0.145544,0.171586,0.156997,0.125594,0.158305,0.160194,0.168212,0.152871,0.146918,0.156156,0.166324
-10.5745,0.193127,0.184112,0.147271,0.178914,0.167043,0.128394,0.164257,0.166223,0.179053,0.158697,0.150468,0.162251,0.173051
-10.0745,0.204297,0.197309,0.147928,0.183524,0.178196,0.134195,0.167976,0.172717,0.188975,0.165879,0.154351,0.168621,0.180712
-9.57454,0.210303,0.206046,0.147644,0.180765,0.187091,0.141908,0.166752,0.176763,0.19378,0.171501,0.157137,0.172835,0.18885
-9.07454,0.207926,0.203358,0.14704,0.170404,0.190471,0.150001,0.16008,0.176387,0.189816,0.171949,0.157836,0.172766,0.198004
-8.57454,0.199509,0.189949,0.149224,0.157522,0.189417,0.157384,0.152151,0.172835,0.18058,0.167085,0.159608,0.168687,0.210048
-8.07454,0.188971,0.173521,0.155653,0.148724,0.185698,0.16237,0.147296,0.167569,0.173849,0.158823,0.164974,0.163314,0.222736
-7.57454,0.179545,0.163303,0.164529,0.146029,0.180272,0.163925,0.145717,0.161483,0.174127,0.150982,0.172502,0.159269,0.232864
-7.07454,0.170582,0.160552,0.172078,0.145398,0.173035,0.160575,0.144472,0.153424,0.178084,0.145918,0.175537,0.157368,0.23787
