Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-19.5525,0.176753,0.151359,0.16873,0.209715,0.182852,0.162121,0.187356,0.190314,0.184701,0.154436,0.157965,0.118568,0.137199
-19.0525,0.163662,0.158622,0.160791,0.20189,0.183438,0.161093,0.186158,0.186426,0.181813,0.150792,0.158805,0.118272,0.139155
-18.5525,0.152296,0.16938,0.159163,0.186735,0.183894,0.159612,0.183744,0.182235,0.179672,0.149927,0.160242,0.116959,0.141515
-18.0525,0.144263,0.177811,0.159269,0.167975,0.184817,0.158015,0.181032,0.179309,0.177785,0.152146,0.162441,0.118741,0.145007
-17.5525,0.141713,0.180204,0.163446,0.151014,0.185714,0.156171,0.179398,0.178298,0.1781,0.157805,0.165721,0.124318,0.149327
-17.0525,0.14437,0.180745,0.171394,0.13875,0.186208,0.154108,0.179448,0.179314,0.181102,0.165622,0.169784,0.134578,0.154318
-16.5525,0.150634,0.180193,0.182085,0.134108,0.185561,0.150566,0.18195,0.182393,0.187764,0.173762,0.173886,0.149292,0.15977
-16.0525,0.157564,0.181552,0.193938,0.136273,0.18285,0.145676,0.186363,0.186728,0.197287,0.179603,0.176199,0.164263,0.164632
-15.5525,0.162465,0.185342,0.202766,0.139587,0.177724,0.140735,0.190734,0.191176,0.206814,0.181562,0.175216,0.175186,0.168845
-15.0525,0.164391,0.187605,0.206162,0.140263,0.170041,0.137424,0.193229,0.194621,0.213754,0.179113,0.171331,0.180274,0.173186
-14.5525,0.162806,0.187095,0.203235,0.137625,0.160031,0.136482,0.192395,0.195064,0.215609,0.172629,0.166329,0.17984,0.178572
-14.0525,0.157507,0.183955,0.194664,0.133961,0.148372,0.136877,0.187325,0.191048,0.211115,0.163037,0.162352,0.176273,0.185546
-13.5525,0.150331,0.178209,0.182249,0.130786,0.136646,0.136858,0.177848,0.182939,0.200894,0.151792,0.159538,0.172107,0.193799
-13.0525,0.144862,0.169804,0.167605,0.127412,0.126015,0.135057,0.164345,0.172635,0.187064,0.140826,0.155765,0.168639,0.202599
-12.5525,0.142142,0.159679,0.151784,0.122668,0.116357,0.131578,0.148249,0.162723,0.172527,0.13099,0.148909,0.166114,0.211537
-12.0525,0.143082,0.149544,0.137197,0.116421,0.107384,0.12681,0.132912,0.154775,0.159762,0.122906,0.138989,0.163533,0.220505
-11.5525,0.144102,0.141728,0.126167,0.110442,0.0996021,0.121475,0.122639,0.149202,0.149979,0.118398,0.129382,0.160711,0.229292
-11.0525,0.143847,0.138528,0.121207,0.107154,0.0956855,0.116766,0.120285,0.146142,0.142942,0.118933,0.123367,0.159017,0.237833
-10.5525,0.144396,0.140515,0.123513,0.107995,0.098945,0.113569,0.125605,0.145601,0.138406,0.125127,0.123361,0.160719,0.245865
-10.0525,0.146017,0.146637,0.132097,0.112337,0.110754,0.113008,0.135941,0.147714,0.137213,0.13671,0.129267,0.167041,0.253619
-9.55246,0.150219,0.155769,0.145761,0.118499,0.129307,0.11662,0.147657,0.152621,0.140074,0.150467,0.138794,0.176246,0.261418
-9.05246,0.155138,0.16546,0.161452,0.124896,0.149241,0.124531,0.158361,0.159244,0.147591,0.163496,0.149987,0.185158,0.268893
-8.55246,0.158967,0.173192,0.175947,0.130213,0.165221,0.135489,0.167245,0.165411,0.159144,0.173928,0.160659,0.191838,0.275116
-8.05246,0.160482,0.175683,0.183802,0.133803,0.173331,0.146215,0.172724,0.167979,0.171549,0.178656,0.16806,0.195987,0.277687
-7.55246,0.158975,0.169694,0.181257,0.135517,0.173447,0.153073,0.173456,0.165872,0.182054,0.176796,0.170215,0.196542,0.273698
-7.05246,0.154703,0.155122,0.169812,0.134658,0.168355,0.154389,0.168473,0.160251,0.188785,0.168197,0.165482,0.191147,0.261119
-6.55246,0.148953,0.13638,0.155749,0.131622,0.162023,0.151804,0.159135,0.15343,0.192342,0.154816,0.15574,0.179067,0.240278
-6.05246,0.1443,0.121715,0.148406,0.128001,0.158348,0.149981,0.14984,0.149522,0.195089,0.141724,0.146634,0.163212,0.214828
-5.55246,0.144515,0.12072,0.155129,0.127561,0.160963,0.154734,0.146468,0.151399,0.199372,0.135618,0.145768,0.151437,0.191628
-5.05246,0.153746,0.137985,0.176858,0.135688,0.17323,0.169341,0.153159,0.161848,0.207065,0.141382,0.15789,0.150927,0.177113
-4.55246,0.172609,0.16837,0.205274,0.155363,0.194818,0.192508,0.168753,0.181043,0.218492,0.158284,0.181594,0.16227,0.173918
-4.05246,0.198098,0.20083,0.228218,0.182452,0.21849,0.217385,0.187149,0.203683,0.232889,0.179807,0.209453,0.180661,0.180061
-3.55246,0.225334,0.22507,0.238554,0.207393,0.233632,0.234313,0.201006,0.222301,0.246855,0.197083,0.231741,0.199142,0.190752
-3.05246,0.248816,0.236841,0.238655,0.221306,0.233614,0.237107,0.206792,0.228297,0.254548,0.203328,0.241771,0.212575,0.200286
-2.55246,0.267412,0.239222,0.238531,0.222598,0.223368,0.228488,0.207301,0.219995,0.253019,0.199176,0.240577,0.220919,0.205239
-2.05246,0.279827,0.236263,0.244118,0.216317,0.21511,0.219056,0.207223,0.208109,0.244014,0.19105,0.235653,0.227019,0.20577
-1.55246,0.285788,0.232684,0.253621,0.21032,0.217134,0.217673,0.211837,0.20742,0.233736,0.187102,0.233816,0.236575,0.204776
-1.05246,0.28576,0.23087,0.259084,0.208591,0.224977,0.222953,0.220586,0.219867,0.227808,0.190304,0.234924,0.247758,0.204486
-0.552457,0.28126,0.230469,0.256406,0.209358,0.23112,0.228333,0.229697,0.239214,0.225285,0.197656,0.235409,0.257049,0.205226
-0.0524568,0.272948,0.231061,0.24359,0.210631,0.228314,0.227736,0.237115,0.253296,0.222464,0.204465,0.228692,0.257686,0.205124
0.447543,0.261808,0.22853,0.223296,0.207555,0.213868,0.219094,0.234951,0.249252,0.214037,0.200637,0.211876,0.24297,0.201058
0.947543,0.24913,0.222859,0.204208,0.199937,0.197249,0.207652,0.224973,0.234748,0.200868,0.187684,0.192474,0.224011,0.19366
