Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-14.9789,0.131074,0.215617,0.112981,-nan,0.133588,0.146281,0.0916227,0.0710687,0.152288,0.119348,0.101136,0.124218,0.166045
-14.4789,0.136949,0.214683,0.111885,-nan,0.134733,0.150732,0.0898547,0.0717983,0.146162,0.121908,-nan,0.127125,0.181806
-13.9789,0.145655,0.214054,0.108574,-nan,0.133038,0.155585,0.0901553,0.0757171,0.140124,0.124532,-nan,0.129981,0.197722
-13.4789,0.149829,0.207035,0.107457,-nan,0.133047,0.16159,0.0952939,0.0832334,0.137564,0.127031,-nan,0.132513,0.205504
-12.9789,0.151072,0.190314,0.110658,-nan,0.13963,0.167729,0.1078,0.0944764,0.140149,0.13027,-nan,0.135167,0.206475
-12.4789,0.150293,0.169225,0.118886,-nan,0.153114,0.171973,0.12306,0.106593,0.150976,0.133478,-nan,0.141002,0.203831
-11.9789,0.156474,0.154997,0.132614,-nan,0.168129,0.174266,0.136526,0.115358,0.164683,0.134897,-nan,0.152869,0.202067
-11.4789,0.175812,0.151522,-nan,-nan,-nan,-nan,-nan,0.12334,-nan,-nan,-nan,-nan,0.206861
-10.9789,0.199294,-nan,-nan,-nan,-nan,-nan,-nan,0.136536,-nan,-nan,-nan,-nan,0.215882
-10.4789,0.217533,-nan,-nan,-nan,-nan,-nan,-nan,0.156302,-nan,-nan,-nan,-nan,0.229595
-9.97891,0.228019,-nan,-nan,-nan,-nan,-nan,-nan,0.184986,-nan,-nan,-nan,-nan,0.247331
-9.47891,0.233251,-nan,-nan,-nan,-nan,-nan,0.221086,0.223091,-nan,-nan,-nan,-nan,0.268116
-8.97891,0.237525,-nan,-nan,0.345104,-nan,0.202452,0.216953,0.267555,0.218556,-nan,0.183238,-nan,0.291018
-8.47891,0.240254,-nan,0.186251,0.326195,-nan,0.214103,0.21768,0.305996,0.230774,0.192069,0.19213,-nan,0.311187
-7.97891,0.244549,-nan,0.198783,0.306534,-nan,0.222603,0.227601,0.326434,0.241735,0.209713,0.205638,-nan,0.329111
-7.47891,0.253372,-nan,0.211576,0.287165,-nan,0.229394,0.241813,0.326868,0.252265,0.224168,0.220423,-nan,0.346008
-6.97891,0.265474,0.263583,0.225014,0.270005,0.250165,0.237897,0.254027,0.314959,0.263704,0.234299,0.234154,-nan,0.363502
-6.47891,0.274983,0.265119,0.235617,0.254966,0.254053,0.247059,0.259958,0.300013,0.271556,0.239879,0.244375,0.253733,0.381719
-5.97891,0.27635,0.263591,0.24222,0.242341,0.251793,0.251706,0.259321,0.289265,0.271016,0.240805,0.251076,0.260435,0.403428
-5.47891,0.268484,0.255543,0.242984,0.231746,0.244765,0.24757,0.254811,0.282107,0.262628,0.23715,0.253813,0.265152,0.429728
-4.97891,0.256343,0.24468,0.240335,0.225316,0.237533,0.236807,0.251683,0.277411,0.25303,0.232826,0.253437,0.268149,0.45971
-4.47891,0.24769,0.240617,0.239784,0.224679,0.235068,0.226571,0.25529,0.275156,0.250401,0.231103,0.254635,0.270998,0.492146
-3.97891,0.247828,0.248478,0.243484,0.229054,0.23916,0.223289,0.265945,0.275936,0.256512,0.234962,0.260418,0.274921,0.522508
-3.47891,0.256068,0.265532,0.252931,0.238267,0.247878,0.228838,0.279935,0.282258,0.267986,0.243814,0.27358,0.281986,0.546754
-2.97891,0.263738,0.28001,0.265167,0.24846,0.256411,0.239365,0.292605,0.293451,0.279043,0.255138,0.290551,0.290662,0.561193
-2.47891,0.260647,0.28126,0.272506,0.25518,0.259662,0.248255,0.297751,0.301169,0.283566,0.263487,0.300943,0.296172,0.564406
-1.97891,0.248089,0.267548,0.269915,0.256098,0.253253,0.249519,0.289724,0.294405,0.277725,0.263054,0.295226,0.295551,0.557301
-1.47891,0.238491,0.244901,0.25708,0.25023,0.239282,0.239069,0.268746,0.272011,0.261656,0.252353,0.272229,0.288947,0.542817
-0.978906,0.238162,0.222679,0.239595,0.24005,0.22332,0.220286,0.242742,0.243683,0.241617,0.234558,0.245688,0.280126,0.525497
-0.478906,0.24415,0.203273,0.223999,0.225666,0.208127,0.197812,0.219038,0.216649,0.223208,0.21471,0.224417,0.270633,0.506355
0.021094,0.243334,0.185087,0.210214,0.207216,0.196195,0.177525,0.202507,0.195015,0.210264,0.197177,0.211917,0.259537,0.485053
0.521094,0.227679,0.169901,0.200741,0.189632,0.187409,0.166968,0.19162,0.179926,0.201266,0.189006,0.204202,0.248864,0.462458
1.02109,0.209691,0.161275,0.1976,0.178392,0.18157,0.16544,0.185648,0.171588,0.193922,0.189813,0.196382,0.241367,0.439608
1.52109,0.197306,0.162037,0.201803,0.176204,0.179378,0.167887,0.187078,0.170692,0.189816,0.195563,0.192069,0.237409,0.413629
2.02109,0.189617,0.175276,0.213363,0.180486,0.18071,0.171527,0.199489,0.178221,0.192194,0.204202,0.195636,0.237773,0.384065
2.52109,0.18065,0.196369,0.227535,0.182698,0.18409,0.174997,0.218447,0.190053,0.20203,0.212881,0.208709,0.240795,0.353598
3.02109,0.171338,0.218227,0.241349,0.178042,0.189145,0.180686,0.235913,0.20367,0.21487,0.222227,0.22919,0.248124,0.324212
3.52109,0.166735,0.235636,0.256184,0.170232,0.196534,0.191875,0.249193,0.220599,0.227307,0.236093,0.252165,0.262375,0.298675
4.02109,0.171299,0.246266,0.272299,0.165705,0.207603,0.207683,0.259987,0.238174,0.23853,0.254308,0.272515,0.281915,0.278579
4.52109,0.184015,0.251416,0.286459,0.169551,0.220753,0.223789,0.269337,0.254659,0.247498,0.273824,0.285624,0.301729,0.26351
5.02109,0.194047,0.249794,0.293249,0.178281,0.230911,0.234725,0.274342,0.266043,0.25235,0.288293,0.289827,0.313027,0.252815
5.52109,0.196506,0.240133,0.289038,0.185112,0.233104,0.237039,0.272,0.268835,0.250766,0.290947,0.288279,0.31218,0.247641
6.02109,0.193006,0.223744,0.275602,0.189785,0.22716,0.231945,0.26425,0.263974,0.243708,0.281141,0.282712,0.303534,0.250737
6.52109,0.18628,0.203836,0.255306,0.191439,0.215454,0.221421,0.254342,0.25075,0.233127,0.261831,0.273912,0.292204,0.262816
7.02109,0.179174,0.188325,0.233907,0.188874,0.200607,0.207021,0.242066,0.23017,0.219808,0.23917,0.261407,0.278772,0.279797
7.52109,0.174251,0.18231,0.216856,0.1816,0.184143,0.190466,0.225896,0.204004,0.203949,0.218449,0.244728,0.260129,0.294544
8.02109,0.172431,0.181459,0.204958,0.169671,0.165845,0.172222,0.204989,0.1758,0.185145,0.201112,0.224379,0.235672,0.30018
8.52109,0.171841,0.176173,0.194834,0.153968,0.145311,0.151925,0.180494,0.148998,0.162583,0.18674,0.200678,0.208727,0.293619
9.02109,0.16846,0.158026,0.180703,0.135121,0.123804,0.129857,0.155022,0.125256,0.136881,0.172202,0.174655,0.183866,0.275279
9.52109,0.159078,0.127263,0.161688,0.113404,0.102919,0.107442,0.130884,0.105018,0.110442,0.154134,0.148757,0.163069,0.247128
10.0211,0.144873,0.0953547,0.14299,0.0930372,0.0840803,0.0881994,0.109704,0.0869207,0.0876782,0.133286,0.126444,0.144903,0.213788
10.5211,0.13119,0.0730465,0.129817,0.0793888,0.0698431,0.076044,0.0936619,0.0727332,0.0730815,0.114888,0.111104,0.130295,0.182985
11.0211,0.121117,0.0615006,0.122937,0.0731942,0.06153,0.0705302,0.0829149,0.0632135,0.0658316,0.102349,0.103004,0.119463,0.158757
11.5211,0.114911,0.0581742,0.12015,0.0735222,0.0569667,0.0695991,0.0764046,0.0570788,0.0633854,0.0957065,0.0998845,0.111598,0.141089
12.0211,0.11219,0.0623725,0.120011,0.0808317,0.0578792,0.0736403,0.0736029,0.0557264,0.0651441,0.0972886,0.102124,0.106873,0.128729
