Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-29.464,0.321768,0.347109,0.376178,0.234723,0.338033,0.361989,0.395997,0.416958,0.303622,0.389273,0.425712,0.264946,0.161119
-28.964,0.325834,0.344337,0.369851,0.229735,0.338291,0.363195,0.394209,0.409705,0.300782,0.38589,0.422577,0.270903,0.162874
-28.464,0.327092,0.341874,0.367585,0.225701,0.338593,0.363615,0.393444,0.401778,0.301203,0.382375,0.418328,0.278018,0.165234
-27.964,0.326278,0.340254,0.365499,0.223571,0.338323,0.362438,0.391637,0.392723,0.300429,0.376376,0.413498,0.284086,0.169809
-27.464,0.323683,0.339593,0.362537,0.221644,0.336557,0.357846,0.3865,0.383486,0.297093,0.368908,0.408232,0.285838,0.176809
-26.964,0.319496,0.339005,0.355972,0.219767,0.333182,0.350067,0.377475,0.37459,0.293378,0.359118,0.40239,0.282112,0.186883
-26.464,0.314595,0.337471,0.344963,0.218166,0.327704,0.339125,0.366558,0.365699,0.28955,0.349926,0.396915,0.273646,0.20003
-25.964,0.310179,0.334004,0.330107,0.217994,0.320051,0.32683,0.357489,0.355625,0.287761,0.342968,0.392868,0.262504,0.215135
-25.464,0.307032,0.327513,0.31341,0.220487,0.311929,0.315674,0.354206,0.344441,0.289733,0.336572,0.38998,0.253192,0.230747
-24.964,0.304796,0.318154,0.299342,0.225932,0.303078,0.306778,0.356078,0.333049,0.293816,0.329078,0.387125,0.247546,0.244933
-24.464,0.302306,0.305181,0.290911,0.233279,0.293704,0.30207,0.357967,0.323244,0.299156,0.31889,0.383024,0.244205,0.256658
-23.964,0.29834,0.287206,0.287669,0.239832,0.28413,0.300634,0.356207,0.316147,0.30445,0.307313,0.376435,0.241028,0.265525
-23.464,0.293007,0.265381,0.287578,0.243435,0.274295,0.300639,0.350979,0.311985,0.308494,0.29754,0.368077,0.237818,0.271753
-22.964,0.288187,0.242106,0.287773,0.243092,0.264869,0.301286,0.345091,0.311401,0.311077,0.290761,0.359464,0.235978,0.276434
-22.464,0.286582,0.222677,0.286126,0.238127,0.257605,0.300944,0.341113,0.314596,0.311589,0.286378,0.351624,0.235993,0.279232
-21.964,0.289091,0.211373,0.281689,0.229634,0.25381,0.298069,0.338405,0.31882,0.310137,0.283235,0.344917,0.23597,0.281021
-21.464,0.294231,0.208645,0.273676,0.219527,0.252798,0.292587,0.334398,0.320213,0.307175,0.279799,0.338942,0.231511,0.282504
-20.964,0.299076,0.211482,0.26177,0.21024,0.25082,0.283947,0.32715,0.317712,0.302332,0.274975,0.33238,0.218989,0.283435
-20.464,0.300742,0.214549,0.247049,0.204585,0.244116,0.272277,0.316117,0.312324,0.294906,0.268835,0.324119,0.198053,0.28459
-19.964,0.29835,0.214263,0.231731,0.204217,0.231847,0.259707,0.302505,0.306622,0.2858,0.262587,0.314526,0.172673,0.285553
-19.464,0.29199,0.211159,0.217695,0.208709,0.217423,0.247193,0.288044,0.302079,0.277256,0.257721,0.30455,0.148467,0.285623
-18.964,0.281444,0.206258,0.205933,0.215323,0.205162,0.234929,0.272521,0.297115,0.270766,0.254328,0.295276,0.130111,0.285066
-18.464,0.268377,0.199841,0.195224,0.220712,0.195533,0.222482,0.255685,0.28846,0.265927,0.25146,0.286563,0.119933,0.28347
-17.964,0.256246,0.192541,0.183675,0.223224,0.187444,0.20989,0.239575,0.274509,0.2614,0.249043,0.277263,0.119351,0.281096
-17.464,0.24973,0.186215,0.170751,0.224135,0.181082,0.198799,0.227488,0.258975,0.257786,0.247318,0.267391,0.129285,0.278263
-16.964,0.253396,0.18486,0.158912,0.226704,0.180368,0.192601,0.221842,0.248607,0.25881,0.24618,0.259535,0.147763,0.274866
-16.464,0.267286,0.190444,0.154127,0.23344,0.191233,0.193335,0.22291,0.247661,0.26677,0.24478,0.255481,0.170119,0.271691
-15.964,0.286769,0.200111,0.161723,0.244562,0.216768,0.200399,0.229234,0.254931,0.280929,0.243058,0.254142,0.190265,0.269838
-15.464,0.304511,0.209599,0.182136,0.257918,0.252073,0.211429,0.239959,0.265357,0.297033,0.241569,0.253248,0.204579,0.269771
-14.964,0.315049,0.216394,0.211606,0.270917,0.286637,0.224425,0.253785,0.275325,0.310028,0.241318,0.251462,0.213559,0.270473
-14.464,0.317846,0.220799,0.243372,0.280914,0.309261,0.238728,0.268975,0.283665,0.316873,0.242537,0.249407,0.218746,0.269705
-13.964,0.3135,0.224683,0.27142,0.285602,0.315406,0.253812,0.286858,0.289747,0.316961,0.243306,0.247898,0.222745,0.265726
-13.464,0.304191,0.23015,0.293353,0.28464,0.31042,0.269288,0.306117,0.292776,0.311958,0.242912,0.246695,0.227084,0.258876
-12.964,0.292814,0.238521,0.307778,0.280695,0.302517,0.283302,0.324878,0.294181,0.305607,0.242062,0.244917,0.231267,0.250863
-12.464,0.280969,0.250256,0.314475,0.278064,0.298329,0.294539,0.33938,0.29732,0.302367,0.242745,0.243718,0.23381,0.244396
-11.964,0.270513,0.264931,0.314021,0.279518,0.298261,0.303487,0.34684,0.304194,0.305109,0.248724,0.244967,0.233452,0.241374
-11.464,0.262398,0.280347,0.307003,0.285268,0.298139,0.311121,0.348519,0.315315,0.313691,0.262293,0.24903,0.229988,0.241861
-10.964,0.255071,0.293615,0.295989,0.289828,0.297244,0.317792,0.345834,0.327297,0.323904,0.281736,0.254528,0.223751,0.244829
-10.464,0.248929,0.301039,0.283422,0.287525,0.295768,0.320074,0.340166,0.333582,0.330167,0.300485,0.258989,0.215302,0.247845
-9.96398,0.242593,0.299069,0.270997,0.275915,0.293493,0.314275,0.332533,0.329267,0.327188,0.310064,0.259599,0.202904,0.248015
-9.46398,0.232756,0.288946,0.25814,0.255519,0.288144,0.298625,0.323791,0.31194,0.312957,0.303751,0.25477,0.186303,0.244393
-8.96398,0.220133,0.276231,0.244615,0.234571,0.27762,0.278067,0.315455,0.285475,0.292511,0.283924,0.24398,0.166267,0.238196
-8.46398,0.209373,0.269835,0.232429,0.222245,0.264505,0.262641,0.310524,0.260244,0.275011,0.261038,0.22972,0.146496,0.233696
-7.96398,0.208334,0.275337,0.225782,0.223482,0.254176,0.258768,0.311152,0.245809,0.268342,0.246364,0.218549,0.138509,0.235336
-7.46398,0.221857,0.291121,0.228995,0.238529,0.250185,0.267544,0.318094,0.248344,0.273446,0.246633,0.217765,0.151206,0.24497
-6.96398,0.246705,0.310676,0.242847,0.261634,0.252051,0.28351,0.327779,0.26587,0.285458,0.25953,0.230862,0.184109,0.262172
-6.46398,0.274193,0.327232,0.263792,0.283843,0.25615,0.299215,0.335859,0.288696,0.29833,0.27654,0.253156,0.226106,0.283344
-5.96398,0.29801,0.337959,0.28645,0.299307,0.260671,0.311631,0.340014,0.307318,0.308104,0.290263,0.274819,0.264609,0.305042
-5.46398,0.317021,0.34383,0.306221,0.30711,0.26699,0.321277,0.34125,0.317436,0.314065,0.29842,0.289922,0.295589,0.324977
-4.96398,0.334307,0.347171,0.321146,0.309151,0.275565,0.329026,0.342574,0.31955,0.318284,0.302562,0.298942,0.32116,0.340688
-4.46398,0.351106,0.348298,0.331471,0.31054,0.284856,0.335341,0.345828,0.317923,0.3223,0.306206,0.304929,0.340565,0.351151
-3.96398,0.365057,0.348094,0.338409,0.314868,0.291279,0.341304,0.353017,0.31596,0.327612,0.311515,0.31142,0.351742,0.35638
-3.46398,0.375065,0.349685,0.343406,0.323371,0.294574,0.348159,0.366363,0.316633,0.334638,0.319439,0.318668,0.357958,0.357679
-2.96398,0.38186,0.356477,0.34772,0.337145,0.298739,0.357142,0.384085,0.322696,0.343976,0.331294,0.325335,0.364696,0.358212
-2.46398,0.386877,0.367873,0.351955,0.354182,0.30674,0.365653,0.400776,0.334503,0.355844,0.348988,0.32994,0.372108,0.359551
-1.96398,0.389536,0.376359,0.355371,0.368413,0.314972,0.368111,0.409603,0.3481,0.365334,0.36931,0.330078,0.371838,0.360399
-1.46398,0.387773,0.373623,0.355178,0.373559,0.317162,0.361209,0.405551,0.354926,0.365906,0.381201,0.325159,0.357835,0.357876
-0.963982,0.383621,0.362062,0.351242,0.370166,0.312393,0.349962,0.394146,0.353223,0.357955,0.381086,0.317941,0.338047,0.352872
-0.463982,0.380736,0.346389,0.345864,0.359856,0.302905,0.3383,0.380271,0.342489,0.343391,0.367708,0.310167,0.320366,0.345969
0.0360181,0.387127,0.336915,0.345542,0.350849,0.298346,0.333716,0.37252,0.329739,0.333012,0.349722,0.304926,0.321184,0.341251
0.536018,0.404407,0.345309,0.359364,0.354928,0.307165,0.34123,0.378642,0.331881,0.338299,0.348863,0.30745,0.348796,0.344922
1.03602,0.418715,0.363152,0.376083,0.366881,0.319346,0.351838,0.387955,0.346053,0.350713,0.35961,0.31527,0.379169,0.352867
1.53602,0.425298,0.380546,0.386559,0.377715,0.326457,0.359797,0.390867,0.361086,0.359896,0.367813,0.324789,0.400088,0.360699
2.03602,0.424566,0.390432,0.386995,0.381561,0.325249,0.362012,0.38352,0.369671,0.361389,0.366341,0.33398,0.405343,0.365725
2.53602,0.419382,0.383259,0.374435,0.373509,0.315316,0.355874,0.366388,0.367213,0.355092,0.351744,0.338125,0.392554,0.365228
3.03602,0.415406,0.36521,0.359,0.35895,0.306118,0.346486,0.349968,0.360718,0.349296,0.333011,0.337726,0.378835,0.362276
3.53602,0.412433,0.348963,0.34864,0.347867,0.303088,0.339693,0.342789,0.358831,0.349568,0.319874,0.335845,0.376065,0.360407
4.03602,0.404794,0.341866,0.345254,0.345054,0.304006,0.339283,0.344947,0.360683,0.354101,0.316237,0.335402,0.381989,0.359615
4.53602,0.392022,0.34321,0.345953,0.349216,0.303961,0.343841,0.349547,0.360118,0.355078,0.320121,0.336321,0.383936,0.357519
5.03602,0.378352,0.344874,0.345549,0.354706,0.3009,0.348157,0.350225,0.353512,0.348789,0.325174,0.336526,0.373453,0.351821
5.53602,0.365786,0.341481,0.34067,0.352695,0.296613,0.346994,0.344538,0.340534,0.336658,0.325456,0.332431,0.351543,0.341627
6.03602,0.350854,0.333294,0.327325,0.337837,0.291031,0.337287,0.332078,0.32368,0.321576,0.317256,0.319294,0.320881,0.327175
6.53602,0.325788,0.321265,0.304743,0.309014,0.28237,0.319385,0.313835,0.300923,0.306054,0.300639,0.295509,0.284849,0.308988
7.03602,0.290751,0.304913,0.274913,0.269636,0.271052,0.29556,0.29188,0.273889,0.290575,0.280179,0.261652,0.24531,0.287891
7.53602,0.252272,0.282833,0.244192,0.229953,0.260419,0.268694,0.271447,0.24923,0.276251,0.260362,0.226481,0.210062,0.266385
8.03602,0.221172,0.258619,0.222462,0.201453,0.255563,0.244036,0.26283,0.236556,0.265909,0.247576,0.202687,0.188948,0.248575
8.53602,0.206658,0.240452,0.215817,0.192958,0.258336,0.229387,0.271455,0.240431,0.26249,0.245557,0.196921,0.184106,0.23871
9.03602,0.209984,0.234003,0.224015,0.205804,0.26657,0.228818,0.290134,0.255227,0.267116,0.25308,0.207225,0.191654,0.238462
9.53602,0.22503,0.238118,0.238163,0.231121,0.275345,0.239042,0.303976,0.2707,0.275679,0.263605,0.223145,0.20363,0.244739
10.036,0.243404,0.244743,0.24662,0.255473,0.27941,0.249601,0.301155,0.277764,0.280386,0.265772,0.233757,0.215735,0.251637
10.536,0.25613,0.245515,0.243548,0.267835,0.274757,0.251941,0.284088,0.274193,0.275763,0.25553,0.236037,0.225864,0.254266
11.036,0.257399,0.238096,0.229679,0.262218,0.260763,0.242882,0.262641,0.261037,0.258049,0.235027,0.231074,0.231296,0.251804
11.536,0.247368,0.224834,0.211458,0.242718,0.240899,0.226347,0.243312,0.241695,0.232686,0.211969,0.221217,0.230361,0.246625
12.036,0.229274,0.209232,0.195361,0.218265,0.219099,0.207855,0.226122,0.219468,0.206651,0.19313,0.208543,0.22449,0.241559
12.536,0.209744,0.195084,0.183184,0.198926,0.200282,0.191203,0.208473,0.197329,0.186971,0.180423,0.195295,0.21696,0.238894
13.036,0.194771,0.184057,0.174087,0.190621,0.188183,0.17847,0.192231,0.180376,0.176737,0.172019,0.185503,0.210622,0.239386
13.536,0.187084,0.177553,0.166384,0.190369,0.184386,0.169773,0.18099,0.171626,0.174002,0.165336,0.181143,0.205303,0.241639
14.036,0.185575,0.175316,0.159342,0.191303,0.186417,0.164546,0.175378,0.170179,0.175574,0.157979,0.181199,0.199788,0.243053
14.536,0.18627,0.174898,0.152649,0.188633,0.187411,0.161567,0.172744,0.171906,0.177127,0.15037,0.182338,0.193592,0.241381
15.036,0.184176,0.171747,0.144593,0.18174,0.181714,0.158981,0.167182,0.170591,0.175281,0.143663,0.180213,0.186341,0.236436
15.536,0.178273,0.164225,0.134838,0.174016,0.171992,0.15594,0.155219,0.164568,0.169474,0.139767,0.1734,0.178553,0.231078
16.036,0.173365,0.15729,0.128105,0.169975,0.165705,0.154526,0.141058,0.159916,0.164113,0.141942,0.167723,0.172191,0.228938
16.536,0.1751,0.158564,0.133078,0.172508,0.168301,0.158895,0.136351,0.164451,0.166382,0.153347,0.172168,0.169753,0.232325
