Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-28.7101,0.262555,0.264077,0.244675,0.216922,0.263489,0.274153,0.277968,0.25626,0.243744,0.253531,0.299303,0.312805,0.220147
-28.2101,0.275615,0.282861,0.263233,0.240015,0.286103,0.296281,0.302043,0.27223,0.267183,0.273896,0.318309,0.344046,0.246431
-27.7101,0.281933,0.296242,0.276418,0.255865,0.302717,0.311536,0.319097,0.283578,0.282436,0.287383,0.32943,0.367345,0.269686
-27.2101,0.287672,0.310239,0.291155,0.272239,0.320884,0.327757,0.337204,0.296548,0.299374,0.302316,0.340371,0.391844,0.298441
-26.7101,0.28881,0.317046,0.300743,0.280241,0.331847,0.337529,0.347024,0.305269,0.309398,0.311699,0.345656,0.40495,0.324418
-26.2101,0.284593,0.311846,0.300918,0.275956,0.33072,0.336951,0.344578,0.305546,0.308842,0.312206,0.343669,0.401081,0.341265
-25.7101,0.276756,0.297428,0.29214,0.263728,0.320825,0.327491,0.33277,0.297242,0.29942,0.304097,0.335108,0.384591,0.348414
-25.2101,0.264834,0.276604,0.275384,0.246841,0.306203,0.310824,0.314465,0.281186,0.281615,0.28801,0.317874,0.35854,0.347238
-24.7101,0.24939,0.253922,0.254399,0.229606,0.290953,0.290491,0.294462,0.260135,0.259264,0.267228,0.293162,0.327423,0.339591
-24.2101,0.231876,0.233914,0.233925,0.215278,0.277148,0.270996,0.276687,0.238306,0.237259,0.246346,0.266204,0.296333,0.327903
-23.7101,0.213465,0.217371,0.216604,0.203722,0.263554,0.254343,0.260804,0.218187,0.217584,0.22831,0.24257,0.268224,0.314603
-23.2101,0.19509,0.203012,0.201889,0.193867,0.248401,0.24004,0.244728,0.200251,0.19998,0.213043,0.224381,0.243497,0.30102
-22.7101,0.178418,0.189657,0.188407,0.184421,0.231798,0.227438,0.227978,0.184423,0.183649,0.199985,0.210418,0.22232,0.287924
-22.2101,0.165113,0.177256,0.175617,0.174936,0.214428,0.216122,0.2112,0.169863,0.168049,0.188207,0.198181,0.20422,0.27526
-21.7101,0.156204,0.166772,0.164424,0.16562,0.197399,0.206363,0.195626,0.156128,0.154043,0.17721,0.186918,0.189741,0.262809
-21.2101,0.151548,0.158706,0.156215,0.15647,0.181641,0.197583,0.181139,0.143363,0.142096,0.166814,0.177662,0.178882,0.25045
-20.7101,0.15121,0.154194,0.153742,0.150327,0.169633,0.190661,0.168536,0.134116,0.133898,0.158991,0.172439,0.171924,0.238892
-20.2101,0.154048,0.152949,0.157308,0.149396,0.163897,0.186851,0.160833,0.130448,0.130296,0.154976,0.171256,0.168826,0.228908
-19.7101,0.158688,0.154557,0.165732,0.155014,0.165037,0.187625,0.161004,0.132943,0.131311,0.155094,0.172774,0.170148,0.221828
-19.2101,0.164208,0.158276,0.176176,0.166078,0.170827,0.193582,0.168646,0.13975,0.135746,0.158926,0.175881,0.176173,0.218153
-18.7101,0.170108,0.163454,0.186815,0.17985,0.17845,0.203263,0.18053,0.148691,0.142203,0.165556,0.17941,0.185808,0.218107
-18.2101,0.176231,0.169831,0.196986,0.193409,0.186809,0.214397,0.192415,0.158714,0.150284,0.174559,0.182699,0.197349,0.221822
-17.7101,0.182764,0.176775,0.206726,0.205199,0.197362,0.225132,0.203142,0.170277,0.160626,0.185253,0.185917,0.209199,0.228659
-17.2101,0.189933,0.183902,0.216467,0.215109,0.21214,0.23463,0.214608,0.183995,0.174329,0.196708,0.189606,0.221146,0.238153
-16.7101,0.197917,0.190776,0.225328,0.223923,0.231137,0.243234,0.228893,0.199527,0.191535,0.208181,0.195004,0.233507,0.249597
-16.2101,0.206228,0.196749,0.232449,0.232915,0.252021,0.251006,0.245357,0.215455,0.209696,0.21893,0.20179,0.24436,0.261689
-15.7101,0.214135,0.201558,0.237783,0.242881,0.271861,0.257949,0.262343,0.231238,0.226229,0.227958,0.208128,0.253012,0.27346
-15.2101,0.220632,0.204085,0.240422,0.253019,0.288937,0.263695,0.276482,0.245626,0.238651,0.23353,0.211672,0.258642,0.283303
-14.7101,0.225301,0.203576,0.240554,0.262219,0.303522,0.26818,0.286787,0.258132,0.246421,0.235132,0.211278,0.261449,0.289977
-14.2101,0.227163,0.19997,0.238106,0.269063,0.316098,0.271079,0.293325,0.267427,0.249608,0.232359,0.206953,0.263433,0.292574
-13.7101,0.226011,0.194751,0.233478,0.273325,0.327513,0.272782,0.296285,0.273403,0.249215,0.226002,0.200989,0.264604,0.291125
-13.2101,0.221877,0.190408,0.228088,0.274677,0.336733,0.27417,0.296534,0.27763,0.245941,0.218215,0.197061,0.26405,0.286512
-12.7101,0.215458,0.189307,0.222929,0.272608,0.341482,0.27603,0.29432,0.281144,0.242043,0.211736,0.197599,0.261017,0.280113
-12.2101,0.207982,0.193376,0.218586,0.267711,0.340052,0.278678,0.290992,0.285303,0.240297,0.208786,0.202775,0.255394,0.273225
