Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-31.4028,0.165256,0.120079,0.101467,0.10012,0.0893455,0.0772279,0.105396,0.114708,0.0697271,0.089976,0.12855,0.101291,0.124661
-30.9028,0.170268,0.122953,0.100273,0.106275,0.0940025,0.0779177,0.109509,0.122392,0.0814864,0.090116,0.128289,0.106633,0.130957
-30.4028,0.176364,0.127532,0.100432,0.112528,0.10056,0.0810255,0.115164,0.131135,0.0922112,0.0920779,0.131443,0.112764,0.137484
-29.9028,0.183515,0.133001,0.10147,0.119561,0.109419,0.0855963,0.123031,0.140669,0.103879,0.0965017,0.13701,0.120539,0.144302
-29.4028,0.191368,0.139508,0.103809,0.127761,0.120612,0.0919225,0.133326,0.151758,0.117401,0.103776,0.144979,0.130074,0.151187
-28.9028,0.197358,0.145417,0.1072,0.135305,0.131431,0.0990259,0.14402,0.162194,0.130984,0.113085,0.153427,0.138756,0.155759
-28.4028,0.198499,0.148343,0.109307,0.13918,0.137801,0.103218,0.15064,0.168949,0.140548,0.120241,0.158657,0.143668,0.15705
-27.9028,0.194727,0.146994,0.108386,0.138388,0.138165,0.103689,0.151588,0.170403,0.144191,0.123145,0.159636,0.144079,0.156409
-27.4028,0.188175,0.142742,0.106341,0.134895,0.135435,0.102896,0.149639,0.168332,0.144028,0.123364,0.158567,0.141924,0.156845
-26.9028,0.181965,0.137674,0.106511,0.130377,0.132721,0.103161,0.14775,0.164856,0.142022,0.12312,0.15705,0.139622,0.159765
-26.4028,0.178405,0.133643,0.111205,0.126695,0.131865,0.10639,0.148426,0.162071,0.140427,0.1243,0.156426,0.138853,0.165489
-25.9028,0.177966,0.131689,0.120605,0.124743,0.132506,0.1118,0.152256,0.160564,0.140107,0.127172,0.15666,0.139927,0.173137
-25.4028,0.180577,0.132411,0.132935,0.125603,0.134019,0.117521,0.158828,0.161236,0.141923,0.131471,0.158101,0.142998,0.181796
-24.9028,0.185333,0.136254,0.146334,0.130046,0.136843,0.123153,0.167392,0.164797,0.146707,0.137395,0.161436,0.147969,0.191179
-24.4028,0.191737,0.143429,0.159749,0.137933,0.141811,0.129133,0.176989,0.170916,0.154758,0.145843,0.167135,0.155411,0.201096
-23.9028,0.199503,0.153691,0.172854,0.148721,0.149596,0.136595,0.186803,0.178671,0.166171,0.157246,0.175017,0.165189,0.211028
-23.4028,0.208412,0.166276,0.185425,0.161446,0.159648,0.146301,0.196536,0.186728,0.180486,0.171424,0.184497,0.176887,0.220323
-22.9028,0.218098,0.180017,0.197286,0.175762,0.170639,0.157794,0.206796,0.193834,0.196668,0.187436,0.194695,0.189868,0.228567
-22.4028,0.228065,0.19381,0.208387,0.191225,0.181265,0.170307,0.217683,0.20022,0.21312,0.203709,0.2047,0.203275,0.235552
-21.9028,0.237592,0.20707,0.218552,0.206221,0.191096,0.182808,0.228291,0.207029,0.22798,0.219004,0.213729,0.217099,0.241462
-21.4028,0.24582,0.21915,0.227443,0.217654,0.200215,0.194301,0.237334,0.214557,0.239253,0.232349,0.220598,0.230914,0.246398
-20.9028,0.252258,0.22931,0.234709,0.223088,0.208836,0.204171,0.244011,0.222593,0.245914,0.243854,0.225269,0.24396,0.250232
-20.4028,0.256925,0.236723,0.240097,0.222733,0.216881,0.212031,0.24854,0.230413,0.248394,0.253893,0.228334,0.2555,0.252958
-19.9028,0.259992,0.240756,0.243711,0.218865,0.223952,0.217783,0.251564,0.237738,0.248034,0.262572,0.230195,0.265004,0.254932
-19.4028,0.26114,0.241999,0.245998,0.214306,0.229903,0.221961,0.253289,0.245062,0.246889,0.270056,0.231207,0.272309,0.256701
-18.9028,0.260573,0.242332,0.248198,0.211083,0.235707,0.226122,0.254842,0.253267,0.247233,0.276609,0.232201,0.278245,0.259605
-18.4028,0.258621,0.24372,0.251582,0.20997,0.242289,0.231733,0.257773,0.2623,0.250292,0.282916,0.234055,0.283721,0.264806
-17.9028,0.256306,0.247388,0.257393,0.211217,0.24975,0.239532,0.263274,0.271491,0.256412,0.289821,0.237836,0.28989,0.272911
-17.4028,0.254965,0.25378,0.266159,0.214862,0.257741,0.249528,0.271617,0.280046,0.265487,0.297979,0.243837,0.297704,0.284205
-16.9028,0.255675,0.262689,0.277059,0.219863,0.265849,0.260815,0.281472,0.287592,0.276879,0.307647,0.251276,0.306933,0.298183
-16.4028,0.259733,0.274102,0.289751,0.225732,0.274281,0.273001,0.292114,0.295657,0.29024,0.319203,0.260031,0.31696,0.314518
-15.9028,0.267732,0.287383,0.303543,0.232808,0.28337,0.286077,0.303492,0.305969,0.30525,0.332169,0.270581,0.327174,0.332738
-15.4028,0.279541,0.301224,0.318156,0.242316,0.29344,0.300186,0.316859,0.319639,0.321695,0.346616,0.283517,0.338595,0.35252
-14.9028,0.294201,0.313941,0.333599,0.255367,0.303582,0.315316,0.333509,0.336068,0.339269,0.362433,0.298505,0.35171,0.3734
-14.4028,0.309995,0.323757,0.348834,0.271204,0.312148,0.330551,0.352886,0.35274,0.356976,0.378523,0.313476,0.365795,0.393873
-13.9028,0.325077,0.329526,0.362624,0.287458,0.318244,0.34427,0.372435,0.367912,0.373279,0.393121,0.326417,0.378903,0.412117
-13.4028,0.337473,0.330916,0.37292,0.300859,0.322098,0.354513,0.388067,0.380553,0.386246,0.402267,0.336454,0.387751,0.425737
-12.9028,0.346016,0.328912,0.378486,0.30937,0.325152,0.360736,0.396669,0.391105,0.394594,0.403906,0.344732,0.391988,0.433492
-12.4028,0.350672,0.32533,0.378491,0.312568,0.328128,0.363612,0.397089,0.399492,0.397431,0.397678,0.351851,0.391807,0.435118
-11.9028,0.351895,0.322695,0.373424,0.311081,0.329298,0.364713,0.390592,0.403363,0.393908,0.385423,0.356084,0.388645,0.431327
-11.4028,0.351033,0.324752,0.365635,0.306535,0.326976,0.365823,0.380334,0.400663,0.384252,0.37119,0.355211,0.385365,0.424278
-10.9028,0.349338,0.33592,0.358568,0.300503,0.321423,0.368428,0.371313,0.392142,0.371206,0.359142,0.35016,0.38383,0.417381
-10.4028,0.348277,0.359193,0.355266,0.29562,0.314475,0.373535,0.36847,0.382129,0.358973,0.353171,0.344278,0.386335,0.414407
-9.90278,0.349548,0.393142,0.358279,0.295797,0.308993,0.381839,0.374876,0.376343,0.35261,0.354474,0.343021,0.392614,0.418606
-9.40278,0.354665,0.42839,0.367304,0.301654,0.306471,0.393243,0.389129,0.378585,0.354866,0.361253,0.34792,0.402065,0.430658
-8.90278,0.365799,0.453733,0.380204,0.314667,0.305828,0.406273,0.407503,0.386978,0.364244,0.370347,0.35832,0.413119,0.450348
-8.40278,0.383187,0.462773,0.396768,0.332194,0.309102,0.418687,0.425252,0.398847,0.376986,0.380348,0.370765,0.423805,0.475631
-7.90278,0.407689,0.459161,0.415893,0.351431,0.317463,0.429936,0.44017,0.412389,0.390364,0.392352,0.386738,0.434691,0.506259
-7.40278,0.438651,0.454329,0.440319,0.377404,0.336019,0.443365,0.457966,0.429479,0.40544,0.41111,0.408986,0.449248,0.541902
-6.90278,0.47579,0.462549,0.473607,0.409359,0.365746,0.464201,0.483714,0.453502,0.427629,0.439652,0.440574,0.472381,0.580741
-6.40278,0.519206,0.490397,0.51533,0.452614,0.405996,0.496435,0.521822,0.485308,0.461291,0.479071,0.484034,0.503469,0.620708
