Arc_length vs Data,017_03months_DTI_antsBM,018_03months_DTI_antsBM,020_02months_DTI_antsBM,021_02months_DTI_antsBM,022_02months_DTI_antsBM,023_02months_DTI_antsBM,026_03months_DTI_antsBM,027_03months_DTI_antsBM,032_03months_DTI_antsBM,034_03months_DTI_antsBM,035_03months_DTI_antsBM,036_03months_DTI_antsBM,Atlas
-20.3931,0.231737,0.135732,0.222149,0.138308,0.185474,0.10845,0.187283,0.219341,0.123307,0.228279,0.201319,0.175135,0.124122
-19.8931,0.224165,0.132798,0.233996,0.132703,0.176634,0.11093,0.182995,0.223734,0.12109,0.221591,0.204887,0.175333,0.127868
-19.3931,0.200342,0.118986,0.241465,0.129813,0.156169,0.113793,0.170845,0.219983,0.127189,0.206245,0.188101,0.169323,0.129987
-18.8931,0.175612,0.102333,0.232542,0.127301,0.133772,0.115141,0.160074,0.208395,0.128793,0.186757,0.165854,0.158142,0.130441
-18.3931,0.159711,0.0920879,0.218961,0.127479,0.119478,0.115814,0.153868,0.197225,0.124582,0.16731,0.151521,0.148994,0.131245
-17.8931,0.151496,0.0918363,0.205335,0.130466,0.116105,0.115948,0.152319,0.18874,0.11727,0.152911,0.148909,0.142277,0.132625
-17.3931,0.147441,0.0996228,0.191356,0.136539,0.120141,0.115761,0.154781,0.183808,0.109817,0.141869,0.15323,0.135279,0.134819
-16.8931,0.14864,0.114604,0.179461,0.146261,0.130663,0.115961,0.16274,0.183693,0.105201,0.13255,0.16212,0.129108,0.137652
-16.3931,0.155667,0.134192,0.169805,0.158079,0.144411,0.116259,0.17543,0.184336,0.105994,0.127105,0.169989,0.125398,0.140352
-15.8931,0.1651,0.151861,0.163651,0.165759,0.156852,0.114383,0.186992,0.18188,0.113206,0.125496,0.170417,0.12847,0.142166
-15.3931,0.166685,0.159146,0.159648,0.164458,0.166632,0.112952,0.191322,0.174606,0.12435,0.128481,0.161768,0.139783,0.141949
-14.8931,0.165119,0.159833,0.160311,0.162188,0.171124,0.113378,0.192738,0.169577,0.133273,0.136115,0.156693,0.153385,0.145187
-14.3931,0.16277,0.159342,0.163192,0.163398,0.17105,0.114952,0.19254,0.166327,0.140321,0.144219,0.157155,0.16574,0.152857
-13.8931,0.163908,0.160074,0.166707,0.168346,0.169451,0.117594,0.195259,0.164918,0.146148,0.150046,0.161596,0.174885,0.164845
