Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-16.083,0.32943,0.339819,0.246997,0.31331,0.291947,0.311098,0.256304,0.286987,0.29668,0.318351,0.277938,0.296149,0.338469,0.289528,0.295279,0.305876,0.269046,0.235331,0.262924,0.304485,0.280373,0.379298,0.272382,0.335524,0.280911,0.305782
-15.583,0.331369,0.330002,0.25807,0.307779,0.292957,0.31288,0.254513,0.293231,0.292243,0.312315,0.271272,0.299097,0.340144,0.288605,0.291752,0.303644,0.269102,0.228952,0.264944,0.307117,0.275377,0.365763,0.266859,0.33111,0.278341,0.309176
-15.083,0.328975,0.315834,0.266986,0.297189,0.287106,0.311585,0.25057,0.297678,0.282617,0.303574,0.262752,0.297739,0.336641,0.287752,0.282643,0.297682,0.265118,0.22023,0.262498,0.308238,0.265703,0.350417,0.259652,0.32286,0.272086,0.30936
-14.583,0.320736,0.296154,0.271088,0.280619,0.273089,0.304313,0.241334,0.298793,0.266229,0.290684,0.252154,0.290107,0.324885,0.284506,0.265591,0.284774,0.25708,0.206529,0.253825,0.306143,0.248595,0.33005,0.247885,0.308023,0.260962,0.304649
-14.083,0.30214,0.269712,0.26853,0.258627,0.249883,0.286775,0.225629,0.294568,0.241432,0.273417,0.239857,0.273282,0.29983,0.276962,0.239611,0.260188,0.242054,0.185877,0.236158,0.298653,0.219479,0.300696,0.230099,0.285146,0.244233,0.29116
-13.583,0.27449,0.247424,0.259059,0.241133,0.223086,0.260117,0.209832,0.285868,0.217268,0.258271,0.232276,0.249247,0.264851,0.267826,0.214909,0.228305,0.221806,0.166284,0.213731,0.286905,0.1864,0.27405,0.215293,0.263048,0.228126,0.269301
-13.083,0.25024,0.23979,0.252466,0.23781,0.207453,0.238925,0.20445,0.282933,0.206806,0.253382,0.235664,0.232443,0.23714,0.264957,0.206084,0.205612,0.207844,0.159421,0.202363,0.277694,0.168501,0.265184,0.214704,0.253657,0.222385,0.251783
-12.583,0.240123,0.246936,0.256251,0.246628,0.208781,0.235336,0.212159,0.2914,0.212639,0.260247,0.249718,0.234122,0.228593,0.27329,0.21521,0.202226,0.207658,0.166598,0.210552,0.275772,0.173719,0.275563,0.227727,0.260064,0.229433,0.249712
-12.083,0.242722,0.259131,0.264293,0.255075,0.218371,0.2456,0.223143,0.303552,0.224014,0.270124,0.264591,0.248689,0.234426,0.286928,0.22959,0.212236,0.217191,0.177826,0.230934,0.277167,0.193175,0.292267,0.242295,0.273421,0.240033,0.261419
-11.583,0.24713,0.261467,0.262158,0.248432,0.223153,0.253488,0.22155,0.303324,0.223979,0.268738,0.266118,0.259245,0.238562,0.291363,0.230977,0.218948,0.223667,0.178573,0.246002,0.270604,0.207451,0.293705,0.242088,0.276343,0.239981,0.273726
-11.083,0.242247,0.244088,0.239328,0.221662,0.212753,0.241992,0.19827,0.279384,0.205235,0.245845,0.246289,0.247347,0.225367,0.274057,0.211244,0.206953,0.213224,0.161928,0.237196,0.246488,0.199775,0.269952,0.222137,0.255847,0.220983,0.27048
-10.583,0.228224,0.209889,0.201916,0.186061,0.190386,0.213701,0.162832,0.242049,0.179425,0.209503,0.213722,0.215429,0.19757,0.238999,0.182082,0.180752,0.188543,0.137659,0.206807,0.209676,0.174524,0.236347,0.195387,0.216836,0.189948,0.248898
-10.083,0.213058,0.170252,0.164389,0.156666,0.168489,0.185443,0.131782,0.211062,0.161956,0.178696,0.184634,0.185473,0.169678,0.202327,0.161036,0.156947,0.164979,0.11832,0.175701,0.176972,0.148026,0.213163,0.175149,0.175957,0.161877,0.219197
-9.58302,0.202844,0.138422,0.139515,0.142183,0.156553,0.169529,0.115939,0.198434,0.158639,0.166682,0.17091,0.173171,0.15266,0.179451,0.156521,0.146028,0.15323,0.109144,0.161586,0.161783,0.133178,0.207969,0.165798,0.149716,0.147452,0.192452
-9.08302,0.198357,0.121486,0.130229,0.140819,0.155468,0.166759,0.114481,0.201859,0.163212,0.173234,0.171637,0.180716,0.14982,0.172866,0.164061,0.148566,0.152717,0.107302,0.167913,0.163879,0.133994,0.213102,0.162595,0.145019,0.146925,0.172878
-8.58302,0.1949,0.116535,0.130475,0.142512,0.161538,0.170877,0.119015,0.208533,0.16384,0.186935,0.177384,0.196513,0.157223,0.177208,0.172208,0.158523,0.156521,0.107847,0.186276,0.17403,0.146526,0.216677,0.159767,0.155604,0.154712,0.158466
-8.08302,0.18829,0.116243,0.133955,0.140658,0.167681,0.174264,0.122987,0.209303,0.15776,0.196866,0.180968,0.206863,0.167744,0.186109,0.173486,0.167191,0.15801,0.107662,0.201053,0.180719,0.162352,0.21511,0.155271,0.170793,0.161966,0.146456
-7.58302,0.180099,0.115674,0.137695,0.13617,0.170215,0.176285,0.125007,0.20482,0.149158,0.200124,0.179435,0.210525,0.177546,0.194558,0.169804,0.171415,0.15671,0.107287,0.205722,0.182272,0.175464,0.210832,0.151617,0.18528,0.164442,0.136398
-7.08302,0.171914,0.115037,0.142462,0.131739,0.170763,0.17792,0.126969,0.200217,0.141779,0.198638,0.174574,0.209274,0.183465,0.201219,0.164371,0.170882,0.153876,0.107647,0.203531,0.182939,0.182669,0.206317,0.151328,0.195736,0.16322,0.129947
-6.58302,0.167637,0.120392,0.149984,0.130719,0.170754,0.178282,0.131538,0.199894,0.137218,0.195374,0.170498,0.20694,0.18631,0.20531,0.160104,0.167619,0.150755,0.108961,0.19867,0.184717,0.185419,0.20262,0.154231,0.200808,0.161017,0.128422
-6.08302,0.169691,0.134839,0.15818,0.134159,0.172106,0.177898,0.141074,0.203745,0.134867,0.193484,0.169496,0.205878,0.18779,0.207165,0.157793,0.164868,0.149528,0.111888,0.194923,0.187905,0.186,0.201179,0.159718,0.200663,0.161322,0.130615
-5.58302,0.176256,0.156213,0.165422,0.1417,0.175303,0.1779,0.156931,0.210809,0.134764,0.195595,0.173268,0.207658,0.188375,0.210183,0.157734,0.164916,0.152041,0.116124,0.194313,0.191569,0.186858,0.205797,0.166112,0.199326,0.165023,0.134974
-5.08302,0.185987,0.178753,0.172054,0.152801,0.178373,0.181178,0.175709,0.220891,0.136662,0.200788,0.180013,0.214021,0.189473,0.216127,0.160982,0.169185,0.159134,0.121953,0.196981,0.194406,0.189211,0.217832,0.173477,0.201817,0.170724,0.140759
-4.58302,0.197111,0.195893,0.17919,0.16565,0.18072,0.189425,0.190908,0.23201,0.140964,0.206628,0.186176,0.225188,0.193684,0.224251,0.166698,0.176685,0.170481,0.129183,0.202801,0.195839,0.192676,0.235643,0.183344,0.208835,0.176948,0.147603
