Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-28.7101,0.227877,0.281331,0.261973,0.302933,0.264756,0.276706,0.283175,0.222583,0.26573,0.230032,0.237485,0.2589,0.264687,0.280014,0.276354,0.300264,0.262415,0.262214,0.276122,0.264459,0.261755,0.32837,0.242033,0.265121,0.266778,0.220147
-28.2101,0.259689,0.30611,0.292745,0.335153,0.298151,0.305318,0.310937,0.251731,0.294773,0.258656,0.262604,0.284281,0.295335,0.305131,0.301276,0.335407,0.291924,0.299179,0.30831,0.292773,0.284113,0.367595,0.269089,0.291851,0.310233,0.246431
-27.7101,0.285045,0.324428,0.316874,0.35932,0.322649,0.324515,0.330045,0.277729,0.316678,0.27989,0.283564,0.304078,0.317036,0.325866,0.318191,0.360081,0.313723,0.327277,0.333505,0.312985,0.302536,0.398725,0.290137,0.311385,0.344314,0.269686
-27.2101,0.314902,0.344479,0.34532,0.386445,0.348571,0.343132,0.349411,0.308871,0.340827,0.303903,0.306289,0.326887,0.340363,0.350033,0.335925,0.385761,0.337452,0.358456,0.361897,0.334907,0.324333,0.435489,0.314056,0.332126,0.380543,0.298441
-26.7101,0.337663,0.35639,0.366538,0.405156,0.364258,0.352063,0.357835,0.333766,0.356556,0.321233,0.322056,0.343395,0.354574,0.369073,0.345494,0.401901,0.352602,0.379061,0.382072,0.348186,0.341195,0.464089,0.331018,0.34537,0.402529,0.324418
-26.2101,0.346486,0.356564,0.374803,0.41041,0.365869,0.350286,0.352434,0.343795,0.359663,0.328076,0.325574,0.348734,0.355661,0.37611,0.344907,0.404467,0.355565,0.382521,0.388554,0.349241,0.348118,0.475832,0.336945,0.348114,0.40633,0.341265
-25.7101,0.342153,0.347706,0.371506,0.404695,0.357057,0.343113,0.338321,0.34013,0.35215,0.326324,0.319974,0.344398,0.346177,0.372817,0.337327,0.397189,0.349215,0.372516,0.383796,0.340744,0.345456,0.471346,0.333323,0.343376,0.398945,0.348414
-25.2101,0.327558,0.332608,0.358773,0.38907,0.340459,0.332191,0.318651,0.327092,0.336427,0.31701,0.309416,0.332431,0.32791,0.361978,0.323785,0.381542,0.335745,0.352374,0.370897,0.325259,0.334388,0.452461,0.322679,0.333213,0.385787,0.347238
-24.7101,0.308896,0.314465,0.339901,0.365072,0.318608,0.317339,0.297404,0.309138,0.314996,0.302441,0.297008,0.316281,0.304404,0.346907,0.305686,0.359939,0.317797,0.326533,0.353042,0.306647,0.317372,0.424471,0.307448,0.319269,0.369965,0.339591
-24.2101,0.292265,0.296169,0.317836,0.335162,0.294647,0.299069,0.277196,0.288854,0.2915,0.28526,0.28428,0.298767,0.280104,0.33074,0.284924,0.336367,0.298423,0.299378,0.332199,0.287976,0.297887,0.393505,0.289917,0.30321,0.352087,0.327903
-23.7101,0.279844,0.279484,0.295995,0.30445,0.271521,0.279361,0.258319,0.267502,0.269721,0.267889,0.271808,0.282395,0.258518,0.314815,0.263862,0.313444,0.27951,0.27398,0.309866,0.270514,0.279591,0.364231,0.272529,0.286883,0.332281,0.314603
-23.2101,0.269254,0.264972,0.275957,0.27724,0.2498,0.260198,0.24,0.24548,0.251157,0.250507,0.258902,0.268218,0.240469,0.298569,0.244649,0.292001,0.260532,0.250833,0.286978,0.252889,0.263655,0.337505,0.256154,0.270806,0.310759,0.30102
-22.7101,0.257393,0.252994,0.258618,0.25673,0.229734,0.243352,0.22223,0.224901,0.236365,0.232806,0.245449,0.256793,0.226319,0.28233,0.228673,0.273255,0.241825,0.230484,0.265649,0.23452,0.249697,0.313048,0.24198,0.255002,0.288558,0.287924
-22.2101,0.243076,0.242628,0.243203,0.241794,0.212187,0.228562,0.205998,0.208097,0.223352,0.215546,0.232298,0.248123,0.216206,0.266392,0.215526,0.257896,0.224386,0.213228,0.247643,0.216559,0.235991,0.291002,0.230369,0.240019,0.266401,0.27526
-21.7101,0.227988,0.232575,0.227526,0.22883,0.198346,0.21539,0.192868,0.195968,0.209974,0.200332,0.219521,0.240027,0.209483,0.251267,0.203621,0.246309,0.210598,0.199198,0.232548,0.200905,0.221761,0.271269,0.220548,0.226741,0.245536,0.262809
-21.2101,0.214102,0.221466,0.210251,0.214996,0.187733,0.202642,0.182614,0.187554,0.195432,0.18806,0.206726,0.229678,0.203458,0.237112,0.190881,0.23691,0.200872,0.187102,0.218489,0.188118,0.207132,0.252243,0.21075,0.215257,0.227002,0.25045
-20.7101,0.203018,0.209924,0.193059,0.201034,0.179035,0.18982,0.174614,0.181404,0.181355,0.17921,0.193749,0.216468,0.19572,0.22454,0.177913,0.229402,0.19401,0.175842,0.205729,0.178212,0.193054,0.232727,0.200348,0.205861,0.212757,0.238892
-20.2101,0.194874,0.199443,0.178667,0.188923,0.169312,0.17709,0.167524,0.175359,0.169681,0.172465,0.181119,0.201417,0.184768,0.214504,0.166361,0.224945,0.188278,0.164441,0.196248,0.169994,0.180447,0.212656,0.189876,0.197587,0.204121,0.228908
-19.7101,0.188517,0.192036,0.169758,0.180651,0.158973,0.165884,0.160924,0.168804,0.161502,0.167317,0.171587,0.187985,0.172714,0.20791,0.158684,0.225071,0.183576,0.154403,0.192209,0.163342,0.170369,0.196757,0.181439,0.190383,0.200802,0.221828
