Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-14.3111,0.279367,0.317118,0.347962,0.251435,0.291595,0.253288,0.280408,-nan,0.304705,0.276975,0.26441,0.250545,0.430794,0.257439,0.253089,0.472327,0.324488,0.247153,0.265298,0.576033,0.384608,0.322303,0.408819,-nan,0.408145,0.17616
-13.8111,0.267118,0.312393,0.355019,0.237885,0.255365,0.248651,0.270337,-nan,0.300438,0.242257,0.247925,0.22613,0.379438,0.248726,0.231049,0.397962,0.311704,0.240972,0.241155,0.531192,0.358067,0.286189,0.34604,-nan,0.388881,0.178541
-13.3111,0.243399,0.297498,0.338895,0.228018,0.233168,0.239698,0.264917,-nan,0.289148,0.226734,0.233806,0.203812,0.337631,0.240133,0.215596,0.324848,0.290405,0.23343,0.231771,0.454581,0.323142,0.251322,0.289241,-nan,0.339196,0.181514
-12.8111,0.23005,0.289715,0.325871,0.22954,0.228128,0.246088,0.269691,-nan,0.286302,0.229172,0.22971,0.194882,0.308481,0.244014,0.212067,0.28274,0.27844,0.235637,0.23655,0.392194,0.303734,0.240087,0.257432,-nan,0.30432,0.186844
-12.3111,0.227888,0.293621,0.323228,0.242888,0.239462,0.266898,0.28409,0.302658,0.293068,0.247489,0.238658,0.199996,0.29186,0.264008,0.221207,0.268767,0.276932,0.247591,0.253977,0.350382,0.301402,0.251765,0.250081,-nan,0.288879,0.196507
-11.8111,0.238796,0.312801,0.333984,0.271712,0.271317,0.303391,0.311794,0.317076,0.310551,0.286341,0.266367,0.222806,0.293897,0.30774,0.248437,0.283219,0.289336,0.273491,0.287948,0.328176,0.317632,0.291784,0.266514,-nan,0.29556,0.212635
-11.3111,0.273013,0.354162,0.371488,0.31586,0.32472,0.355477,0.352953,0.355224,0.339898,0.342456,0.316635,0.267915,0.322531,0.379554,0.296124,0.337238,0.324349,0.314849,0.337223,0.351386,0.359965,0.359561,0.313924,0.375836,0.340774,0.235236
-10.8111,0.3199,0.4024,0.426243,0.36345,0.38386,0.407103,0.39626,0.405028,0.370242,0.396672,0.376517,0.319397,0.360763,0.461382,0.352636,0.403649,0.370673,0.359302,0.391916,0.400693,0.409123,0.427035,0.368346,0.414311,0.401937,0.261361
-10.3111,0.363881,0.43897,0.477197,0.404016,0.430624,0.443334,0.430792,0.447283,0.395823,0.434927,0.427392,0.36029,0.387025,-nan,0.403236,0.456115,0.412074,0.39421,0.440786,0.446506,0.446041,0.471842,0.406202,0.437095,0.449927,0.285783
-9.81114,0.392531,0.455154,0.508935,0.431121,0.456613,0.459114,0.449769,0.474148,0.415947,0.454802,0.455902,0.381495,0.389356,-nan,0.435353,0.485555,0.434652,0.411108,0.473562,0.47224,0.461845,0.488797,0.421524,0.443191,0.471045,0.303393
