Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-13.997,0.171933,0.178065,0.176912,0.171058,0.178879,0.196927,0.199002,0.180541,0.151473,0.160182,0.195556,0.183875,0.175563,0.193981,0.157706,0.187971,0.170646,0.208209,0.197037,0.185493,0.166449,0.255621,0.168624,0.172769,0.192954,0.127612
-13.497,0.18771,0.197268,0.187209,0.190649,0.202159,0.217987,0.212934,0.197712,0.164116,0.177424,0.205962,0.19677,0.181306,0.204408,0.169128,0.203221,0.185798,0.210658,0.20196,0.199141,0.17351,0.265453,0.177941,0.184474,0.199948,0.135947
-12.997,0.198353,0.213106,0.195964,0.205835,0.215807,0.233042,0.222364,0.211402,0.173755,0.193336,0.212078,0.203732,0.186384,0.206996,0.179051,0.21776,0.201079,0.214963,0.201572,0.211242,0.178578,0.268896,0.184625,0.192779,0.203104,0.143454
-12.497,0.203543,0.228017,0.205291,0.216802,0.226021,0.241781,0.230839,0.219885,0.18129,0.205928,0.217278,0.205777,0.191008,0.208412,0.187951,0.228641,0.216944,0.219829,0.198522,0.219041,0.181742,0.269652,0.190193,0.19898,0.204756,0.149808
-11.997,0.204108,0.235563,0.212579,0.220471,0.227527,0.242969,0.232645,0.217624,0.182694,0.212282,0.21678,0.201963,0.193011,0.206169,0.193166,0.231434,0.226193,0.221367,0.192761,0.220964,0.181012,0.264489,0.193116,0.200057,0.203521,0.153674
-11.497,0.199599,0.231352,0.212312,0.211888,0.215419,0.233837,0.223397,0.204367,0.177557,0.20531,0.206308,0.190223,0.188201,0.200155,0.191914,0.220792,0.221751,0.211884,0.185167,0.212428,0.173285,0.252329,0.189149,0.1934,0.197384,0.153225
-10.997,0.19701,0.221393,0.208918,0.200419,0.202927,0.223024,0.207303,0.19141,0.173968,0.191023,0.189353,0.177656,0.181594,0.194782,0.189178,0.206698,0.207361,0.191978,0.180859,0.1999,0.161892,0.242009,0.180492,0.187153,0.189185,0.152526
-10.497,0.201795,0.217603,0.212218,0.199123,0.203002,0.221265,0.197088,0.190126,0.178847,0.185735,0.180146,0.174479,0.183177,0.195888,0.191733,0.20244,0.199743,0.178319,0.18421,0.195884,0.156844,0.242553,0.176984,0.188992,0.187127,0.159431
-9.99704,0.209728,0.218744,0.219486,0.204996,0.210934,0.226015,0.19282,0.196355,0.188723,0.189577,0.179816,0.177922,0.190221,0.200587,0.196562,0.205186,0.199756,0.17332,0.189179,0.198553,0.158424,0.248976,0.178958,0.19572,0.189547,0.173372
-9.49704,0.219768,0.223494,0.231093,0.21697,0.222581,0.233527,0.193226,0.205708,0.200833,0.199922,0.185064,0.184822,0.200188,0.20775,0.203193,0.21208,0.203994,0.174474,0.194398,0.20559,0.165237,0.258852,0.185283,0.206509,0.194222,0.191696
