Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-13.335,0.21668,0.201111,0.196354,0.205434,0.189466,0.204416,0.212273,0.190769,0.188858,0.182786,0.198029,0.227909,0.195995,0.187751,0.18701,0.193857,0.182611,0.192099,0.216924,0.183666,0.184818,0.283841,0.186463,0.160756,0.189927,0.133003
-12.835,0.236956,0.216514,0.207567,0.217355,0.202368,0.217962,0.225846,0.203526,0.208384,0.192339,0.210098,0.23793,0.201492,0.201172,0.200208,0.198234,0.188574,0.200366,0.223585,0.18948,0.188138,0.310168,0.191441,0.172985,0.207953,0.142909
-12.335,0.246492,0.227432,0.215169,0.22245,0.211403,0.22769,0.230273,0.215063,0.221466,0.199588,0.214545,0.240531,0.205179,0.212213,0.208238,0.200615,0.192552,0.207049,0.222442,0.195581,0.188793,0.326058,0.196656,0.182212,0.219011,0.148959
-11.835,0.249276,0.231738,0.221178,0.223552,0.217149,0.233279,0.226133,0.22125,0.229071,0.204048,0.213335,0.232744,0.208472,0.218382,0.212477,0.202164,0.194676,0.20691,0.214603,0.200821,0.190122,0.330992,0.202343,0.18755,0.223789,0.15282
-11.335,0.241452,0.227239,0.224563,0.220977,0.217264,0.230075,0.213412,0.21702,0.224527,0.203046,0.204866,0.217023,0.207819,0.21358,0.210327,0.199567,0.192538,0.198048,0.201285,0.201277,0.190114,0.318867,0.202518,0.185105,0.218878,0.152884
-10.835,0.221931,0.213862,0.228682,0.217387,0.214211,0.220992,0.195671,0.202099,0.211769,0.197624,0.191837,0.198572,0.202465,0.197048,0.200181,0.19386,0.186707,0.181682,0.186001,0.196619,0.185234,0.294448,0.193507,0.18022,0.201462,0.151624
-10.335,0.21122,0.206775,0.237391,0.221724,0.216457,0.220592,0.185812,0.194214,0.207842,0.198366,0.188007,0.189399,0.198846,0.187428,0.195151,0.193649,0.185884,0.16984,0.180273,0.197469,0.180712,0.280905,0.188949,0.179736,0.189422,0.157681
-9.83502,0.208973,0.204812,0.245591,0.229689,0.22092,0.225197,0.182412,0.19234,0.209495,0.202773,0.190091,0.186405,0.195866,0.184016,0.194278,0.195215,0.187253,0.163254,0.179053,0.202019,0.178828,0.272979,0.18911,0.181497,0.183386,0.169681
-9.33502,0.213464,0.208166,0.253977,0.240059,0.227284,0.232558,0.18371,0.194357,0.213157,0.210238,0.194877,0.18727,0.195391,0.185337,0.19564,0.198995,0.189871,0.16241,0.179858,0.210314,0.180764,0.269879,0.193228,0.187165,0.182598,0.18628
-8.83502,0.223648,0.216138,0.261061,0.251403,0.234843,0.241722,0.188648,0.198848,0.216337,0.21914,0.200093,0.190445,0.197921,0.189444,0.198289,0.20401,0.193375,0.165873,0.181873,0.220211,0.186491,0.270833,0.199837,0.196957,0.186726,0.20685
-8.33502,0.234342,0.225554,0.263306,0.260274,0.241873,0.250171,0.195887,0.204585,0.217759,0.225725,0.203538,0.194565,0.203665,0.193465,0.200464,0.208313,0.196962,0.172451,0.18484,0.226797,0.195434,0.275811,0.205617,0.209607,0.194002,0.227164
-7.83502,0.242165,0.234213,0.261707,0.266364,0.248793,0.256971,0.205383,0.213093,0.220686,0.229574,0.206944,0.200276,0.21304,0.198242,0.202049,0.213244,0.202409,0.181999,0.190941,0.228932,0.205878,0.287722,0.210008,0.224004,0.204166,0.243024
-7.33502,0.246387,0.239711,0.259686,0.270613,0.256143,0.261712,0.21682,0.22323,0.227645,0.232286,0.212921,0.207408,0.223721,0.205733,0.203639,0.21959,0.209668,0.193781,0.199124,0.228708,0.216006,0.30315,0.214224,0.238465,0.21549,0.252953
-6.83502,0.25096,0.242991,0.260867,0.275657,0.264979,0.265641,0.230213,0.234015,0.237765,0.236793,0.222834,0.21593,0.234437,0.217647,0.206833,0.228472,0.217745,0.20883,0.207286,0.23023,0.225222,0.317685,0.220951,0.253301,0.227019,0.258876
-6.33502,0.259976,0.246238,0.265868,0.283447,0.274836,0.270938,0.244418,0.245088,0.246847,0.244029,0.234956,0.225438,0.244994,0.232713,0.212775,0.239661,0.225466,0.22671,0.214516,0.234996,0.23315,0.329589,0.230517,0.268439,0.237222,0.263642
-5.83502,0.272891,0.250497,0.272348,0.293382,0.284696,0.279946,0.257427,0.257126,0.252611,0.252271,0.246223,0.235674,0.255328,0.24827,0.221598,0.250841,0.232144,0.244892,0.221302,0.241666,0.239656,0.341605,0.241378,0.281625,0.244586,0.269667
-5.33502,0.283291,0.255129,0.27743,0.300828,0.291486,0.291307,0.267253,0.270025,0.255724,0.258704,0.253712,0.245494,0.264248,0.260392,0.230498,0.259095,0.237721,0.257972,0.2279,0.247551,0.244164,0.357208,0.250459,0.289087,0.248374,0.277803
-4.83502,0.285272,0.259086,0.280431,0.302786,0.291386,0.300048,0.273258,0.280293,0.257438,0.26163,0.256748,0.252607,0.269621,0.267156,0.236376,0.263125,0.241728,0.262081,0.232831,0.251297,0.245851,0.374468,0.25569,0.288647,0.249575,0.287861
-4.33502,0.278527,0.260761,0.280781,0.298682,0.282711,0.300942,0.275036,0.284221,0.257872,0.260905,0.255962,0.253825,0.268436,0.268414,0.238361,0.263787,0.243719,0.25677,0.23415,0.252856,0.244177,0.386434,0.25627,0.28149,0.249968,0.29901
-3.83502,0.268481,0.260531,0.278247,0.290611,0.26791,0.294179,0.272203,0.282774,0.256874,0.25827,0.253123,0.249608,0.26141,0.26567,0.23901,0.263259,0.244626,0.246404,0.232804,0.252364,0.240345,0.388233,0.253533,0.272241,0.25025,0.311378
-3.33502,0.261242,0.259675,0.273642,0.282404,0.254458,0.285866,0.266276,0.280301,0.257014,0.256072,0.250298,0.243764,0.253158,0.26202,0.241317,0.26364,0.24575,0.23698,0.232548,0.251138,0.237206,0.380539,0.24984,0.266715,0.250334,0.324449
-2.83502,0.2612,0.261415,0.270567,0.278151,0.249555,0.284018,0.261184,0.281583,0.261398,0.257757,0.249701,0.242574,0.250668,0.262087,0.247229,0.266616,0.249146,0.233839,0.237492,0.252317,0.239147,0.372235,0.248569,0.269305,0.250843,0.338096
-2.33502,0.271175,0.270123,0.275351,0.28222,0.258721,0.294537,0.26343,0.290939,0.272207,0.266542,0.255239,0.250845,0.259939,0.270206,0.258756,0.2736,0.257561,0.239756,0.250082,0.260672,0.249833,0.37578,0.253538,0.280952,0.256776,0.3523
-1.83502,0.292033,0.289925,0.293733,0.298172,0.2827,0.317563,0.277236,0.310779,0.291299,0.285469,0.27108,0.269436,0.284082,0.289625,0.279212,0.287317,0.275714,0.256561,0.271482,0.280469,0.27135,0.402257,0.268283,0.300118,0.273694,0.367939
-1.33502,0.323096,0.321662,0.325749,0.327083,0.317895,0.351016,0.303444,0.342417,0.320382,0.314561,0.298524,0.296982,0.320443,0.319831,0.311743,0.310371,0.306512,0.283766,0.302277,0.312675,0.30403,0.450482,0.293655,0.325708,0.304494,0.386597
-0.835016,0.355213,0.356505,0.361381,0.359564,0.353994,0.385512,0.334818,0.37839,0.354875,0.344973,0.329734,0.326623,0.357196,0.351713,0.347432,0.336991,0.342148,0.315,0.335321,0.348773,0.340046,0.5023,0.323133,0.35158,0.339537,0.404248
