Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-11.0665,0.239177,0.186947,0.228589,0.182734,0.203655,0.196143,0.19678,0.222849,0.196337,0.219273,0.192249,0.185436,0.204606,0.236336,0.173653,0.183918,0.179507,0.175351,0.174592,0.215582,0.185306,0.338466,0.275555,0.222613,0.175966,0.123413
-10.5665,0.238519,0.186285,0.223017,0.186986,0.204976,0.201767,0.198408,0.226309,0.199946,0.225338,0.199369,0.192524,0.205936,0.235266,0.175487,0.182539,0.182113,0.176446,0.169231,0.213377,0.185995,0.333822,0.275999,0.223511,0.176291,0.127834
-10.0665,0.236247,0.186278,0.217716,0.189902,0.203271,0.205982,0.198968,0.228122,0.202946,0.22941,0.202383,0.197771,0.203471,0.23175,0.177315,0.181536,0.183998,0.175255,0.164235,0.211133,0.18616,0.32444,0.272854,0.225087,0.176643,0.133148
-9.56653,0.232705,0.187982,0.214619,0.192269,0.19908,0.209909,0.198391,0.229353,0.205591,0.233231,0.202282,0.201303,0.199703,0.22737,0.179574,0.181853,0.185442,0.173223,0.160742,0.209922,0.186123,0.313249,0.268575,0.227261,0.177234,0.140295
-9.06653,0.229853,0.192292,0.215181,0.195481,0.194749,0.215167,0.198154,0.230646,0.209091,0.239089,0.200695,0.20465,0.196612,0.224378,0.183197,0.184579,0.186826,0.172709,0.160977,0.211,0.187497,0.303772,0.264354,0.230278,0.17892,0.150175
-8.56653,0.228631,0.199234,0.219237,0.199816,0.192083,0.221354,0.199332,0.231991,0.214477,0.245747,0.197949,0.207666,0.195417,0.224334,0.188087,0.190107,0.188496,0.174967,0.166152,0.215026,0.190208,0.298526,0.260269,0.233965,0.181908,0.162529
-8.06653,0.229049,0.207691,0.225011,0.20485,0.192248,0.227302,0.201171,0.232656,0.222129,0.251253,0.194217,0.210104,0.196275,0.22688,0.193333,0.197237,0.190067,0.180342,0.17584,0.220808,0.193198,0.297105,0.255673,0.237011,0.185689,0.177036
-7.56653,0.23075,0.216443,0.22999,0.20877,0.195572,0.231416,0.203072,0.231868,0.231862,0.253742,0.189952,0.211553,0.198492,0.230442,0.198128,0.204348,0.191257,0.187487,0.188792,0.226573,0.194966,0.295897,0.248808,0.2386,0.190039,0.193524
-7.06653,0.233227,0.224429,0.232501,0.209506,0.201407,0.232023,0.204489,0.230045,0.241905,0.252181,0.18586,0.211665,0.201825,0.233266,0.20222,0.210098,0.192155,0.193617,0.203472,0.231273,0.194345,0.292347,0.239948,0.238552,0.195002,0.211266
-6.56653,0.23699,0.231524,0.233431,0.207435,0.208652,0.230263,0.205728,0.229691,0.249942,0.249524,0.184555,0.211859,0.207662,0.235209,0.206867,0.214303,0.193822,0.196772,0.218627,0.235425,0.192581,0.287803,0.231958,0.237302,0.201937,0.228648
