Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-44.7134,0.394382,0.430012,0.475582,0.446401,0.412182,0.39708,0.410471,0.485325,0.40688,0.442648,0.404105,0.461591,0.422729,0.43865,0.410751,0.395536,0.428272,0.414819,0.456002,0.442324,0.421592,0.560337,0.411282,0.430088,0.434914,0.485297
-44.2134,0.407735,0.443761,0.487988,0.46497,0.429679,0.421029,0.428376,0.509929,0.425462,0.466994,0.426794,0.473736,0.437757,0.457226,0.430729,0.409937,0.446643,0.438218,0.472369,0.459613,0.43523,0.594528,0.430014,0.455447,0.462424,0.495073
-43.7134,0.423894,0.454893,0.501445,0.485134,0.448153,0.44244,0.446505,0.533184,0.440769,0.489249,0.45098,0.491274,0.452181,0.473557,0.447718,0.422382,0.465091,0.463018,0.489742,0.473749,0.444981,0.634768,0.446094,0.479744,0.489289,0.502186
-43.2134,0.4407,0.464889,0.515489,0.507078,0.469066,0.468832,0.46499,0.557346,0.458338,0.513268,0.479056,0.510002,0.468472,0.490756,0.466333,0.435018,0.484984,0.489922,0.50873,0.48678,0.451779,0.687112,0.465659,0.508465,0.518844,0.508231
-42.7134,0.454902,0.473837,0.527427,0.527104,0.488084,0.49324,0.480749,0.576457,0.475635,0.533836,0.503919,0.526611,0.482939,0.506395,0.482549,0.445686,0.50275,0.513303,0.524981,0.495282,0.45602,0.735793,0.483786,0.533917,0.543953,0.513968
-42.2134,0.468139,0.483395,0.536866,0.544428,0.505592,0.514382,0.493482,0.588985,0.49279,0.551174,0.524402,0.540737,0.495199,0.520751,0.496026,0.455346,0.518565,0.531939,0.537703,0.500547,0.460654,0.776001,0.500413,0.555203,0.563316,0.520512
-41.7134,0.478807,0.494364,0.54345,0.558082,0.519261,0.531052,0.50138,0.592262,0.506684,0.562699,0.536092,0.549389,0.503087,0.531787,0.50408,0.463238,0.529111,0.543093,0.544796,0.501942,0.467181,0.793336,0.512462,0.57142,0.574849,0.526608
-41.2134,0.49062,0.50736,0.548122,0.567924,0.529127,0.543535,0.50617,0.587596,0.517705,0.569725,0.539711,0.554704,0.508931,0.540816,0.508082,0.469623,0.534624,0.549114,0.547144,0.501897,0.476307,0.790793,0.520296,0.582826,0.580836,0.532827
-40.7134,0.505551,0.521673,0.551083,0.573636,0.535524,0.553092,0.509731,0.577221,0.526275,0.573522,0.536309,0.558256,0.515347,0.548926,0.509515,0.475831,0.535734,0.552363,0.545966,0.504351,0.488417,0.773631,0.525304,0.590261,0.584093,0.539449
-40.2134,0.523208,0.536109,0.552387,0.575997,0.538449,0.559887,0.513581,0.565664,0.532475,0.574814,0.526424,0.561197,0.5241,0.557148,0.509532,0.483192,0.533869,0.554761,0.543574,0.512888,0.502873,0.748494,0.528349,0.594026,0.587544,0.54667
-39.7134,0.542092,0.548746,0.552813,0.577373,0.539775,0.563972,0.51929,0.560847,0.538881,0.577286,0.515151,0.565425,0.535693,0.567111,0.510902,0.493232,0.533805,0.558853,0.544346,0.529837,0.517745,0.731103,0.532089,0.595649,0.594405,0.554528
-39.2134,0.558418,0.55973,0.553602,0.580958,0.541228,0.565235,0.526727,0.56466,0.546618,0.582618,0.506504,0.570596,0.546615,0.578346,0.51452,0.506745,0.537938,0.563142,0.550006,0.551812,0.532841,0.723329,0.537577,0.596893,0.603749,0.562026
