Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-20.3041,0.19218,0.195181,0.185031,0.155232,0.188278,0.206972,0.18803,0.157106,0.172304,0.170858,0.149679,0.159374,0.19057,0.179793,0.21011,0.176899,0.148556,0.165511,0.157716,0.169736,0.131702,0.302881,0.180951,0.194959,0.178221,0.129465
-19.8041,0.181559,0.183364,0.180564,0.152146,0.173954,0.203015,0.184123,0.148024,0.174508,0.162849,0.141888,0.151607,0.181555,0.170943,0.200972,0.173419,0.140746,0.16276,0.152816,0.167152,0.124554,0.290245,0.180014,0.194384,0.172444,0.134263
-19.3041,0.175341,0.175403,0.177063,0.152718,0.164635,0.202133,0.181751,0.142915,0.176499,0.158406,0.138011,0.147471,0.176857,0.162938,0.196685,0.170956,0.137994,0.160927,0.148636,0.164801,0.121189,0.280343,0.179575,0.193385,0.169396,0.142195
-18.8041,0.168484,0.16783,0.170477,0.151831,0.153175,0.199297,0.176937,0.140924,0.174993,0.154435,0.13372,0.143026,0.170293,0.153126,0.191299,0.166678,0.135702,0.158096,0.142237,0.159765,0.118098,0.268183,0.177728,0.189865,0.165604,0.152266
-18.3041,0.163463,0.163135,0.161809,0.150904,0.142896,0.19486,0.170162,0.144054,0.172039,0.15187,0.12963,0.1391,0.163474,0.145032,0.18662,0.161004,0.134973,0.15548,0.135554,0.153009,0.116291,0.255333,0.174133,0.185453,0.161682,0.164096
-17.8041,0.163141,0.163493,0.153544,0.150063,0.137511,0.191104,0.164346,0.151462,0.169762,0.151107,0.127632,0.137309,0.158824,0.143834,0.184763,0.15614,0.137238,0.155138,0.131427,0.148077,0.116874,0.245128,0.170721,0.182225,0.159455,0.176429
-17.3041,0.168657,0.169382,0.148902,0.149084,0.140701,0.189518,0.161112,0.16069,0.170944,0.149832,0.129535,0.138812,0.158773,0.152982,0.1858,0.15427,0.143295,0.157549,0.132564,0.148338,0.120469,0.240266,0.16944,0.182471,0.16056,0.186779
-16.8041,0.1803,0.179746,0.151514,0.150307,0.155382,0.192493,0.161937,0.169289,0.177988,0.148031,0.138058,0.145092,0.16621,0.172286,0.191076,0.157679,0.154752,0.162691,0.141015,0.156762,0.127813,0.243142,0.172789,0.18831,0.167386,0.194647
-16.3041,0.195825,0.1917,0.16247,0.155611,0.178868,0.200878,0.166932,0.175335,0.190206,0.147851,0.154369,0.155815,0.180934,0.196733,0.199297,0.166528,0.171654,0.169097,0.155889,0.172555,0.138719,0.253558,0.182037,0.199339,0.180738,0.200579
-15.8041,0.212711,0.203595,0.179922,0.166446,0.205071,0.213915,0.175523,0.180894,0.205792,0.153672,0.176838,0.169402,0.200344,0.221535,0.208196,0.178744,0.192628,0.175549,0.17451,0.191677,0.152216,0.269939,0.195771,0.213314,0.199186,0.204979
-15.3041,0.229473,0.215149,0.200943,0.182605,0.228369,0.230359,0.187791,0.189178,0.223808,0.169513,0.202112,0.184553,0.221055,0.244767,0.21661,0.192551,0.215332,0.182641,0.194292,0.210701,0.167019,0.290313,0.212088,0.228117,0.220534,0.208498
-14.8041,0.245648,0.227545,0.222211,0.201889,0.245569,0.248162,0.203114,0.201965,0.244014,0.194256,0.226938,0.200726,0.240023,0.265391,0.223846,0.207084,0.236469,0.191162,0.213078,0.227943,0.181937,0.311454,0.229148,0.241828,0.24206,0.212575
-14.3041,0.260478,0.241466,0.241071,0.220788,0.256114,0.264877,0.218642,0.219118,0.264763,0.221446,0.248665,0.21767,0.255201,0.282299,0.230641,0.221639,0.253113,0.200975,0.229802,0.24353,0.195759,0.329232,0.245279,0.253061,0.260823,0.218725
-13.8041,0.274179,0.257447,0.257159,0.236806,0.262399,0.279216,0.23197,0.238999,0.283855,0.245284,0.266517,0.235691,0.267612,0.295606,0.237561,0.236069,0.266205,0.211481,0.245832,0.258661,0.208618,0.342454,0.259394,0.262267,0.275501,0.227374
-13.3041,0.286629,0.274994,0.270245,0.248003,0.266312,0.290751,0.242947,0.259377,0.299225,0.263184,0.279362,0.254277,0.279666,0.307052,0.243693,0.249361,0.278253,0.221961,0.262394,0.273781,0.220349,0.352461,0.270461,0.270036,0.285541,0.237019
-12.8041,0.296669,0.290872,0.28015,0.254406,0.268988,0.29948,0.25257,0.279074,0.310819,0.275731,0.28524,0.272458,0.293327,0.319066,0.248526,0.260465,0.290797,0.23227,0.279015,0.288545,0.230421,0.362021,0.278295,0.27712,0.29176,0.245439
-12.3041,0.303389,0.301592,0.287571,0.258187,0.271017,0.305714,0.262602,0.298557,0.320189,0.28504,0.284044,0.289743,0.308309,0.332557,0.252843,0.269308,0.303024,0.24264,0.294004,0.302231,0.238687,0.372349,0.283485,0.284201,0.296026,0.252111
-11.8041,0.30762,0.305945,0.294422,0.262016,0.273104,0.311078,0.273418,0.318017,0.328504,0.292112,0.278127,0.306084,0.322127,0.346622,0.258526,0.27707,0.313934,0.252774,0.30699,0.314234,0.245697,0.381885,0.287412,0.291948,0.300394,0.258204
-11.3041,0.312005,0.306305,0.303188,0.267902,0.275273,0.31851,0.283884,0.336937,0.335903,0.298021,0.270878,0.321644,0.333128,0.359926,0.266207,0.285871,0.324644,0.262447,0.319745,0.324231,0.252974,0.390512,0.291533,0.300865,0.306759,0.264509
-10.8041,0.318687,0.307693,0.315137,0.275326,0.27612,0.329736,0.292309,0.354448,0.34136,0.304248,0.265789,0.33614,0.34166,0.371243,0.274335,0.296341,0.336571,0.271264,0.333927,0.331473,0.262078,0.400584,0.296355,0.310668,0.316497,0.271072
-10.3041,0.327447,0.313943,0.328665,0.282221,0.274295,0.343766,0.29678,0.370209,0.343667,0.312147,0.265142,0.34884,0.349385,0.379703,0.280432,0.307176,0.348694,0.27824,0.349267,0.335953,0.272948,0.414375,0.301333,0.320542,0.329673,0.277496
-9.80412,0.336405,0.325442,0.340684,0.285687,0.268608,0.35692,0.295526,0.384318,0.341871,0.322051,0.269992,0.358855,0.356048,0.38449,0.28339,0.315702,0.356736,0.2813,0.362438,0.337844,0.284222,0.430312,0.305031,0.328449,0.343783,0.2835
-9.30412,0.341984,0.337565,0.34732,0.282189,0.25842,0.363558,0.287297,0.39242,0.334228,0.331364,0.278787,0.363561,0.357699,0.38346,0.283203,0.318377,0.354744,0.276848,0.367785,0.335396,0.292283,0.439318,0.3049,0.330721,0.353466,0.288024
