Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-19.5525,0.147564,0.216047,0.182639,0.111483,0.201619,0.201276,0.15955,0.156642,0.154679,0.128628,0.154878,0.101655,0.187075,0.167226,0.181011,0.169325,0.131168,0.170192,0.193336,0.187474,0.182121,0.127496,0.134697,0.207823,0.173057,0.137199
-19.0525,0.143465,0.214827,0.183857,0.117526,0.202538,0.201932,0.163122,0.157976,0.16778,0.132768,0.155123,0.104814,0.192538,0.165936,0.180545,0.169399,0.135177,0.171515,0.190773,0.191086,0.184847,0.133282,0.136428,0.206141,0.174849,0.139155
-18.5525,0.138015,0.214576,0.185482,0.123673,0.202482,0.201602,0.165731,0.158478,0.179993,0.137724,0.154041,0.10811,0.199854,0.165152,0.178223,0.170309,0.140745,0.172177,0.18788,0.193217,0.186626,0.14505,0.1373,0.20404,0.175414,0.141515
-18.0525,0.132322,0.214985,0.18685,0.129456,0.19936,0.200212,0.168698,0.160579,0.191216,0.144864,0.150799,0.109631,0.207453,0.16607,0.174535,0.172617,0.146777,0.174776,0.184049,0.194764,0.18753,0.155662,0.137273,0.201475,0.17612,0.145007
-17.5525,0.127757,0.218205,0.188688,0.134059,0.193816,0.198685,0.171584,0.165204,0.200374,0.154656,0.146685,0.110609,0.21622,0.168467,0.1706,0.176968,0.153767,0.178682,0.179959,0.195009,0.187886,0.167683,0.138912,0.19941,0.178061,0.149327
-17.0525,0.125783,0.225575,0.190929,0.137858,0.186686,0.197254,0.173922,0.172658,0.20718,0.167689,0.143624,0.112429,0.225595,0.173069,0.167446,0.183153,0.162079,0.183977,0.175738,0.193646,0.187828,0.182097,0.148001,0.198632,0.181524,0.154318
-16.5525,0.128988,0.236855,0.19359,0.141615,0.181258,0.196723,0.175928,0.183061,0.2123,0.184406,0.144967,0.116471,0.235384,0.180778,0.16682,0.190872,0.172397,0.190902,0.17219,0.19177,0.188455,0.201329,0.170619,0.200498,0.187097,0.15977
-16.0525,0.140107,0.249706,0.197034,0.146532,0.182647,0.197847,0.1771,0.194633,0.215318,0.203948,0.154366,0.123514,0.245369,0.192437,0.170735,0.198734,0.184796,0.198425,0.170745,0.190337,0.190618,0.225652,0.202611,0.20658,0.194663,0.164632
-15.5525,0.158697,0.260966,0.201053,0.153686,0.192703,0.201064,0.178537,0.205768,0.217397,0.225117,0.1726,0.132494,0.255342,0.209034,0.179656,0.205987,0.198188,0.2065,0.172511,0.191396,0.194471,0.250392,0.231943,0.217013,0.204121,0.168845
-15.0525,0.180751,0.269403,0.205463,0.163687,0.209419,0.206768,0.182204,0.216345,0.221014,0.247064,0.197015,0.142852,0.265617,0.230354,0.192385,0.213535,0.211943,0.215035,0.178092,0.196874,0.200058,0.271346,0.247308,0.230947,0.216242,0.173186
-14.5525,0.199811,0.276556,0.210503,0.176374,0.228981,0.215108,0.189597,0.226703,0.228276,0.268473,0.223665,0.155282,0.275819,0.253966,0.206696,0.221863,0.226076,0.22342,0.187106,0.20701,0.20701,0.288068,0.246131,0.246724,0.231072,0.178572
-14.0525,0.210476,0.285453,0.216056,0.190745,0.248206,0.226052,0.200933,0.237151,0.23891,0.287798,0.248722,0.17111,0.284621,0.276544,0.219496,0.231248,0.241049,0.230938,0.199048,0.221437,0.215051,0.302283,0.23853,0.261887,0.247197,0.185546
-13.5525,0.212989,0.296908,0.221923,0.205509,0.265204,0.239443,0.214832,0.248321,0.251314,0.304125,0.269225,0.190181,0.291692,0.296007,0.229064,0.241951,0.256598,0.237116,0.21291,0.239181,0.224503,0.316175,0.234481,0.27426,0.262101,0.193799
-13.0525,0.212089,0.3096,0.227916,0.219614,0.279708,0.254507,0.229058,0.26072,0.263643,0.316711,0.28416,0.210619,0.298634,0.313123,0.236023,0.254071,0.271018,0.242243,0.22777,0.258179,0.235347,0.330285,0.237751,0.282866,0.273973,0.202599
-12.5525,0.213597,0.320807,0.233692,0.232904,0.292387,0.270295,0.24183,0.273996,0.274361,0.324913,0.293769,0.229999,0.306953,0.329567,0.241616,0.267454,0.282428,0.246885,0.243303,0.276161,0.246905,0.343081,0.245899,0.288048,0.283318,0.211537
-12.0525,0.221171,0.328656,0.239734,0.245639,0.303433,0.28596,0.252356,0.287158,0.284097,0.328686,0.299051,0.246914,0.316928,0.345628,0.246816,0.280838,0.289663,0.25147,0.259827,0.292188,0.258314,0.35372,0.254763,0.291782,0.291949,0.220505
-11.5525,0.234489,0.333265,0.246534,0.25768,0.313003,0.299973,0.260223,0.299272,0.2936,0.329287,0.302131,0.262003,0.327692,0.359392,0.251555,0.292274,0.293682,0.255668,0.277361,0.306097,0.268443,0.361517,0.261876,0.295769,0.300734,0.229292
-11.0525,0.252171,0.3359,0.254104,0.268863,0.321118,0.311979,0.266153,0.31083,0.303293,0.328243,0.305404,0.277354,0.338044,0.369086,0.255783,0.300431,0.296956,0.258949,0.295677,0.318582,0.276552,0.367469,0.26794,0.299646,0.308451,0.237833
-10.5525,0.272669,0.3382,0.261808,0.279069,0.327488,0.322708,0.272411,0.323282,0.313452,0.326376,0.31068,0.294042,0.347102,0.374926,0.260177,0.305441,0.301185,0.26165,0.314106,0.330604,0.282688,0.373972,0.274561,0.302875,0.314185,0.245865
-10.0525,0.295141,0.34175,0.268908,0.288965,0.332415,0.333929,0.280435,0.338215,0.323674,0.324751,0.319604,0.311216,0.354674,0.379471,0.26689,0.309559,0.307198,0.264962,0.332297,0.342583,0.287826,0.382274,0.283413,0.305586,0.319456,0.253619
-9.55246,0.318613,0.347553,0.274853,0.298352,0.3356,0.347719,0.290817,0.355701,0.332791,0.324873,0.332519,0.327073,0.36042,0.384834,0.277375,0.314954,0.314486,0.269292,0.350042,0.353365,0.29327,0.394042,0.294999,0.308174,0.326527,0.261418
-9.05246,0.33971,0.354877,0.27955,0.305022,0.33525,0.36395,0.301828,0.372864,0.339407,0.32758,0.34768,0.339752,0.363896,0.390083,0.290097,0.321731,0.320562,0.273115,0.365397,0.360805,0.299426,0.409001,0.307334,0.310274,0.336126,0.268893
-8.55246,0.354515,0.36046,0.283054,0.306405,0.3289,0.379783,0.309986,0.385235,0.341303,0.331175,0.361994,0.347989,0.364489,0.391676,0.301602,0.327448,0.322384,0.27325,0.374711,0.362299,0.304087,0.423743,0.317109,0.309454,0.345025,0.275116
-8.05246,0.357966,0.359043,0.283883,0.301272,0.315559,0.388715,0.312483,0.386715,0.334026,0.33054,0.369562,0.348642,0.360066,0.384588,0.306302,0.326328,0.316264,0.265905,0.372238,0.355068,0.302254,0.430695,0.318952,0.302775,0.346201,0.277687
-7.55246,0.34556,0.34591,0.279479,0.291058,0.296107,0.383904,0.306907,0.371966,0.314555,0.320975,0.363393,0.338567,0.346889,0.365153,0.300494,0.313237,0.299514,0.249138,0.353075,0.339175,0.289402,0.421083,0.30788,0.289416,0.333375,0.273698
-7.05246,0.316112,0.320434,0.267664,0.278765,0.273906,0.362821,0.291999,0.341053,0.284727,0.301742,0.339997,0.317317,0.322456,0.334055,0.283279,0.288813,0.273492,0.224885,0.318059,0.317018,0.266069,0.391412,0.283397,0.272062,0.305694,0.261119
-6.55246,0.274832,0.286569,0.249809,0.266104,0.252746,0.328477,0.269434,0.29923,0.250346,0.275879,0.301989,0.287751,0.287081,0.295251,0.257008,0.257682,0.242794,0.1973,0.273066,0.291354,0.236974,0.347371,0.250617,0.254544,0.268159,0.240278
-6.05246,0.232186,0.251821,0.230735,0.253053,0.235622,0.288448,0.243271,0.25591,0.218719,0.24911,0.258126,0.255867,0.246822,0.255588,0.227638,0.226805,0.214053,0.172876,0.228856,0.265443,0.208787,0.302086,0.21862,0.240075,0.230099,0.214828
-5.55246,0.19998,0.224432,0.215921,0.239696,0.223165,0.252836,0.219057,0.221338,0.195121,0.226608,0.220554,0.228082,0.211147,0.222531,0.20277,0.202822,0.193218,0.15673,0.197103,0.24214,0.187412,0.270078,0.196578,0.229964,0.201042,0.191628
-5.05246,0.186161,0.209747,0.20795,0.228612,0.21266,0.23004,0.201679,0.200982,0.182764,0.210929,0.197858,0.208213,0.187122,0.20064,0.18802,0.188431,0.181061,0.150326,0.182672,0.224853,0.174651,0.259776,0.188354,0.224271,0.184379,0.177113
-4.55246,0.191803,0.209684,0.206759,0.22267,0.202732,0.225105,0.193568,0.19629,0.184322,0.204008,0.192872,0.19718,0.17827,0.19289,0.184505,0.186058,0.175048,0.153616,0.184751,0.216884,0.169463,0.267833,0.191634,0.223991,0.179818,0.173918
-4.05246,0.210569,0.220957,0.210532,0.222539,0.194205,0.235958,0.194613,0.204322,0.198974,0.20626,0.201644,0.195014,0.181359,0.197889,0.189094,0.197537,0.172703,0.16266,0.196606,0.219044,0.170153,0.283031,0.200001,0.229939,0.183691,0.180061
-3.55246,0.233437,0.236657,0.216434,0.226009,0.190257,0.255365,0.202849,0.21937,0.22014,0.217244,0.217168,0.200855,0.191084,0.210658,0.195913,0.220873,0.173941,0.172243,0.20986,0.228588,0.174848,0.294396,0.206788,0.240327,0.191197,0.190752
-3.05246,0.25011,0.248255,0.221519,0.228655,0.19359,0.27359,0.214299,0.232843,0.236274,0.232471,0.231189,0.211094,0.201367,0.224129,0.197539,0.246174,0.180226,0.17778,0.217457,0.23844,0.18115,0.294451,0.208364,0.249882,0.19864,0.200286
-2.55246,0.253444,0.250887,0.223298,0.227785,0.202093,0.284427,0.224412,0.237011,0.240298,0.243303,0.237326,0.220489,0.206493,0.231898,0.18843,0.260681,0.191078,0.177155,0.215418,0.24176,0.186916,0.284077,0.205727,0.253706,0.203885,0.205239
-2.05246,0.245923,0.247109,0.222084,0.223951,0.211913,0.287841,0.23058,0.234523,0.237492,0.242214,0.236996,0.224405,0.204623,0.232547,0.173776,0.25873,0.203799,0.173873,0.205562,0.237409,0.192956,0.270595,0.20315,0.250643,0.207801,0.20577
-1.55246,0.237873,0.244111,0.220902,0.219774,0.22014,0.288199,0.234579,0.23559,0.237495,0.230547,0.237765,0.223836,0.199702,0.230644,0.169271,0.247627,0.215805,0.174319,0.195045,0.230492,0.202609,0.262564,0.204529,0.244393,0.213157,0.204776
-1.05246,0.236436,0.246101,0.222238,0.217533,0.2252,0.289126,0.237672,0.245561,0.243672,0.218883,0.244296,0.224341,0.196442,0.230624,0.181504,0.239188,0.225206,0.179493,0.190626,0.22738,0.21647,0.263343,0.209232,0.239483,0.220065,0.204486
-0.552457,0.241738,0.252154,0.226436,0.217787,0.226716,0.290918,0.240107,0.262602,0.252493,0.214481,0.256054,0.227977,0.197308,0.233215,0.207406,0.238088,0.23206,0.187512,0.192479,0.229622,0.231671,0.270489,0.214709,0.237167,0.226315,0.205226
-0.0524568,0.249137,0.259596,0.233474,0.217973,0.223045,0.291244,0.240397,0.280631,0.255203,0.222256,0.267667,0.235296,0.20368,0.237498,0.239695,0.241874,0.234952,0.195071,0.198713,0.236765,0.241687,0.278044,0.217626,0.23598,0.229314,0.205124
0.447543,0.24683,0.262132,0.237802,0.214312,0.215859,0.286642,0.235436,0.286689,0.246975,0.232982,0.268209,0.2407,0.210475,0.238616,0.254993,0.241009,0.23132,0.194829,0.201265,0.240451,0.238491,0.276973,0.213484,0.23209,0.224626,0.201058
0.947543,0.235049,0.259681,0.234797,0.205683,0.20933,0.277678,0.227396,0.280357,0.232264,0.232499,0.259653,0.239561,0.213261,0.234905,0.25143,0.231327,0.22256,0.187644,0.196144,0.2347,0.225153,0.269935,0.203991,0.223149,0.215233,0.19366
1.44754,0.219635,0.256124,0.225766,0.193737,0.205019,0.265853,0.218793,0.268719,0.215952,0.222242,0.24997,0.234768,0.213173,0.229605,0.240267,0.214965,0.21251,0.177595,0.187799,0.221305,0.209044,0.262965,0.191267,0.209342,0.204389,0.184528
