Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-18.7941,0.185972,0.165569,0.179568,0.160132,0.151225,0.133629,0.189911,0.173832,0.203222,0.178232,0.113131,0.193868,0.22383,0.218359,0.165788,0.130186,0.129518,0.216903,0.206747,0.148723,0.190049,0.13183,0.124201,0.166663,0.146582,0.125122
-18.2941,0.17242,0.164828,0.200215,0.153059,0.169403,0.125746,0.161757,0.177109,0.20542,0.172496,0.12008,0.19716,0.217828,0.223839,0.166496,0.136173,0.117288,0.230286,0.211991,0.157225,0.187091,0.176836,0.139434,0.177258,0.135581,0.127526
-17.7941,0.164096,0.16544,0.208056,0.151143,0.184128,0.122112,0.148375,0.18384,0.203742,0.176226,0.126627,0.197749,0.213697,0.227485,0.17013,0.142058,0.113465,0.235458,0.21329,0.160777,0.183563,0.188649,0.151285,0.179922,0.135426,0.129372
-17.2941,0.161277,0.168266,0.206278,0.151851,0.194611,0.123058,0.141387,0.189346,0.200803,0.182685,0.134035,0.197622,0.213319,0.23191,0.17665,0.148307,0.113491,0.233552,0.212649,0.167127,0.181236,0.185301,0.157773,0.182318,0.139628,0.131559
-16.7941,0.163124,0.17173,0.198837,0.155089,0.20235,0.128772,0.137042,0.19285,0.196963,0.190288,0.141021,0.19671,0.216155,0.236235,0.183827,0.155423,0.115911,0.223186,0.210358,0.174131,0.179579,0.172714,0.160451,0.187598,0.144847,0.134005
-16.2941,0.16916,0.175098,0.185653,0.162041,0.205372,0.137885,0.135247,0.193609,0.190271,0.196248,0.147579,0.193904,0.222777,0.239079,0.186712,0.163978,0.120615,0.203023,0.204316,0.179942,0.177825,0.150208,0.160889,0.195011,0.1501,0.13672
-15.7941,0.176396,0.179024,0.169781,0.171476,0.203598,0.148569,0.135257,0.189696,0.179793,0.195942,0.155797,0.189478,0.232806,0.238258,0.180879,0.173254,0.127862,0.179542,0.192703,0.180519,0.176383,0.134213,0.156129,0.203406,0.153241,0.138033
-15.2941,0.187451,0.18817,0.156817,0.182798,0.200682,0.160705,0.140732,0.185541,0.168325,0.19251,0.167491,0.186921,0.241485,0.23398,0.168433,0.181467,0.13792,0.173921,0.179295,0.175239,0.176462,0.142686,0.142203,0.209226,0.155982,0.136671
-14.7941,0.204749,0.206433,0.159991,0.197315,0.202623,0.175279,0.151557,0.188031,0.165244,0.191851,0.179708,0.19251,0.247044,0.229739,0.161477,0.19072,0.153466,0.198464,0.173046,0.171704,0.179974,0.171527,0.128012,0.216353,0.164621,0.135033
-14.2941,0.220309,0.225775,0.178519,0.208357,0.202778,0.191593,0.165518,0.197577,0.168183,0.198943,0.187845,0.203826,0.243223,0.224197,0.1632,0.199534,0.172072,0.23136,0.175584,0.173721,0.185362,0.208825,0.131155,0.22069,0.178752,0.133962
-13.7941,0.228775,0.23916,0.19291,0.211194,0.203392,0.206917,0.175457,0.207553,0.173529,0.211098,0.19118,0.211774,0.234841,0.220533,0.169539,0.20322,0.185604,0.244411,0.183761,0.181759,0.186245,0.237435,0.151285,0.221472,0.188768,0.135896
-13.2941,0.23635,0.253136,0.199668,0.216418,0.208783,0.22341,0.180665,0.215259,0.179101,0.22729,0.198613,0.220941,0.229151,0.219994,0.179814,0.208444,0.197982,0.247231,0.194675,0.19403,0.187212,0.252697,0.166473,0.228977,0.198494,0.141491
-12.7941,0.244012,0.265179,0.197718,0.223189,0.217753,0.241515,0.183627,0.221561,0.184012,0.244764,0.21172,0.230237,0.225324,0.221738,0.192258,0.213515,0.208237,0.241486,0.208646,0.207414,0.189272,0.260155,0.176551,0.239607,0.208096,0.148891
-12.2941,0.252974,0.277704,0.195692,0.234242,0.230572,0.261649,0.186926,0.229718,0.19067,0.262635,0.232885,0.240215,0.223933,0.228887,0.207348,0.219255,0.217274,0.233404,0.226761,0.222796,0.195417,0.263839,0.183096,0.253924,0.219977,0.158006
-11.7941,0.261791,0.289118,0.198598,0.250663,0.243546,0.281625,0.193172,0.24182,0.199966,0.278613,0.261248,0.247652,0.224943,0.242503,0.22276,0.228236,0.224403,0.226018,0.248987,0.238335,0.20786,0.267215,0.187209,0.270709,0.235766,0.168716
-11.2941,0.26822,0.294649,0.207743,0.268194,0.252107,0.297796,0.204433,0.257987,0.213402,0.289372,0.287808,0.248184,0.232273,0.261233,0.233328,0.238833,0.228596,0.220996,0.272328,0.249165,0.222549,0.275908,0.196317,0.283171,0.251623,0.180224
-10.7941,0.274971,0.299641,0.222986,0.287642,0.258651,0.312853,0.221663,0.279472,0.231583,0.2994,0.30861,0.249625,0.249423,0.283373,0.243496,0.25407,0.235327,0.224349,0.297258,0.257096,0.236115,0.295663,0.211476,0.294307,0.268027,0.195537
-10.2941,0.28646,0.308292,0.240502,0.308628,0.268172,0.329803,0.244453,0.305594,0.253129,0.316222,0.323605,0.26004,0.276807,0.305943,0.259405,0.276099,0.249893,0.236317,0.3266,0.266303,0.247993,0.32754,0.232549,0.308619,0.285403,0.216125
-9.79409,0.305657,0.323872,0.262509,0.331933,0.284092,0.351335,0.271805,0.334391,0.276386,0.343876,0.335571,0.284389,0.310834,0.327956,0.285467,0.302971,0.273302,0.25457,0.360264,0.280475,0.262252,0.368012,0.259007,0.329111,0.304493,0.24049
-9.29409,0.330556,0.348238,0.29009,0.35804,0.305597,0.378784,0.301789,0.362958,0.298635,0.378099,0.34808,0.318173,0.344508,0.349821,0.320727,0.332575,0.300836,0.275467,0.395847,0.303394,0.283752,0.409588,0.286578,0.355849,0.32673,0.266042
-8.79409,0.356657,0.377845,0.320321,0.385613,0.328586,0.410056,0.330413,0.386918,0.319091,0.411077,0.362197,0.350374,0.371681,0.370612,0.356907,0.359426,0.325749,0.295812,0.427621,0.332838,0.312178,0.441954,0.309359,0.383496,0.350856,0.289382
-8.29409,0.378327,0.40632,0.34808,0.411032,0.348451,0.439249,0.354315,0.40397,0.337871,0.433668,0.375891,0.373434,0.388252,0.388986,0.386766,0.378843,0.342203,0.314335,0.450255,0.362258,0.342089,0.460034,0.323613,0.404625,0.374562,0.309074
-7.79409,0.390559,0.426412,0.370008,0.428101,0.361699,0.458145,0.370882,0.413217,0.353989,0.439979,0.385294,0.383324,0.392753,0.40115,0.405408,0.388819,0.347824,0.328757,0.460494,0.385194,0.366816,0.46282,0.328266,0.412179,0.393588,0.32438
-7.29409,0.392218,0.433686,0.385472,0.432255,0.366104,0.46191,0.379204,0.415321,0.365911,0.432504,0.387922,0.3809,0.387548,0.404209,0.411994,0.390595,0.343528,0.33569,0.458273,0.396813,0.381987,0.455161,0.325229,0.403458,0.404355,0.335102
-6.79409,0.383782,0.428461,0.393751,0.422127,0.359753,0.45218,0.379854,0.411279,0.370824,0.41606,0.383268,0.369649,0.377015,0.398262,0.409188,0.387102,0.332141,0.333392,0.446591,0.395693,0.386623,0.443856,0.318465,0.381318,0.406346,0.341134
-6.29409,0.368851,0.41392,0.394104,0.399875,0.342925,0.435526,0.372733,0.403846,0.366572,0.395633,0.372511,0.354254,0.366389,0.386342,0.401628,0.379956,0.317367,0.323148,0.429384,0.384465,0.382666,0.433996,0.311333,0.353961,0.400287,0.342622
