Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-31.4028,0.149934,0.121541,0.179991,0.157421,0.168338,0.190398,0.146242,0.186107,0.112619,0.131261,0.16791,0.110227,0.126157,0.151487,0.163006,0.129797,0.141101,0.142611,0.116399,0.143419,0.146102,0.172657,0.137368,0.212593,0.141583,0.124661
-30.9028,0.176381,0.131747,0.188353,0.16319,0.184164,0.203347,0.153769,0.19143,0.120546,0.140257,0.176548,0.118252,0.137544,0.166678,0.173806,0.141346,0.152338,0.153713,0.12338,0.15331,0.157739,0.183055,0.153153,0.214304,0.153543,0.130957
-30.4028,0.20104,0.141663,0.196562,0.169078,0.199836,0.216274,0.162069,0.198194,0.12832,0.149069,0.186375,0.125931,0.14809,0.17956,0.182826,0.152072,0.16357,0.163756,0.129987,0.161466,0.168962,0.193477,0.167692,0.218958,0.166214,0.137484
-29.9028,0.226612,0.152334,0.205284,0.174844,0.216682,0.229639,0.170585,0.207729,0.136026,0.15902,0.198344,0.134253,0.159078,0.19169,0.191764,0.162705,0.175933,0.174973,0.137225,0.169718,0.181468,0.205581,0.182629,0.225949,0.180784,0.144302
-29.4028,0.252672,0.163542,0.213549,0.180694,0.234705,0.242205,0.178858,0.219395,0.143172,0.169766,0.211751,0.143509,0.169664,0.201618,0.199542,0.172472,0.188883,0.187102,0.145089,0.178228,0.195777,0.219328,0.19628,0.23399,0.196763,0.151187
-28.9028,0.272302,0.173058,0.217789,0.184737,0.248904,0.250353,0.183985,0.228242,0.146741,0.178176,0.221721,0.150996,0.176168,0.20476,0.202854,0.17734,0.197845,0.196973,0.151944,0.185044,0.208608,0.230188,0.202579,0.239665,0.210323,0.155759
-28.4028,0.277903,0.178732,0.216397,0.185947,0.253974,0.250691,0.183537,0.229052,0.14579,0.182379,0.224532,0.15405,0.176909,0.201158,0.200975,0.176544,0.19999,0.20204,0.15689,0.187927,0.216078,0.233911,0.200964,0.240758,0.217188,0.15705
-27.9028,0.269938,0.180421,0.211099,0.184815,0.248685,0.244822,0.178828,0.222738,0.142657,0.183599,0.220856,0.154004,0.173599,0.194622,0.19625,0.17323,0.197067,0.202652,0.160068,0.187211,0.217344,0.230806,0.19446,0.237971,0.217376,0.156409
-27.4028,0.257754,0.181049,0.205293,0.183643,0.238173,0.238842,0.173523,0.215778,0.141366,0.185542,0.216017,0.155218,0.170643,0.190843,0.191978,0.171432,0.194067,0.202506,0.163532,0.186571,0.216302,0.226927,0.188919,0.234116,0.214742,0.156845
-26.9028,0.248654,0.183339,0.202157,0.184388,0.227506,0.236049,0.169975,0.212611,0.144411,0.19016,0.2135,0.1598,0.17036,0.191589,0.190872,0.173525,0.193855,0.204015,0.16867,0.188607,0.216009,0.226456,0.18695,0.231488,0.212385,0.159765
-26.4028,0.246776,0.188877,0.203678,0.188252,0.220413,0.237914,0.170131,0.2155,0.152347,0.197971,0.214733,0.168328,0.173049,0.196752,0.193737,0.180237,0.197326,0.208417,0.176442,0.194787,0.218103,0.23127,0.188987,0.231134,0.212507,0.165489
-25.9028,0.251868,0.196291,0.209917,0.195354,0.217044,0.243522,0.174155,0.223718,0.164299,0.208293,0.218904,0.17919,0.178262,0.204631,0.199491,0.190647,0.203599,0.214944,0.186858,0.204446,0.222437,0.240641,0.19453,0.232817,0.215182,0.173137
-25.4028,0.261906,0.203806,0.220492,0.205018,0.216524,0.251372,0.18139,0.235423,0.178092,0.219701,0.22479,0.189989,0.184907,0.213889,0.206961,0.20316,0.211766,0.222712,0.198727,0.216065,0.228201,0.252674,0.202773,0.236646,0.220482,0.181796
-24.9028,0.274243,0.210454,0.233927,0.216488,0.217315,0.260345,0.191113,0.248752,0.191943,0.231358,0.231362,0.199908,0.192421,0.223741,0.21422,0.215993,0.221148,0.231224,0.211323,0.228577,0.235142,0.266166,0.212937,0.242367,0.227939,0.191179
-24.4028,0.286363,0.216233,0.247564,0.228618,0.219095,0.269869,0.201968,0.261286,0.205061,0.242525,0.237732,0.208681,0.200635,0.233493,0.220301,0.227778,0.231293,0.240198,0.223748,0.240745,0.24256,0.279754,0.224134,0.249743,0.236559,0.201096
-23.9028,0.296879,0.221617,0.259416,0.239864,0.221792,0.279301,0.212505,0.271503,0.216754,0.252309,0.24324,0.216003,0.20875,0.242772,0.225085,0.237641,0.24089,0.249459,0.235031,0.251726,0.2498,0.292766,0.23543,0.25785,0.245118,0.211028
-23.4028,0.304645,0.226775,0.268085,0.248757,0.225322,0.287238,0.221419,0.278209,0.226321,0.259885,0.247636,0.221616,0.216029,0.250722,0.228272,0.244731,0.248327,0.258154,0.244314,0.26038,0.255793,0.304164,0.245553,0.265372,0.252197,0.220323
-22.9028,0.309194,0.231572,0.273403,0.254452,0.229678,0.292803,0.227906,0.281878,0.233921,0.265103,0.251181,0.225906,0.221746,0.257083,0.230243,0.249124,0.253117,0.265707,0.251183,0.265929,0.259866,0.313597,0.253733,0.271049,0.257272,0.228567
-22.4028,0.310512,0.235557,0.276224,0.256934,0.234058,0.295255,0.231585,0.283648,0.239252,0.267736,0.254587,0.229216,0.225251,0.261607,0.230807,0.251314,0.255318,0.27137,0.255339,0.268081,0.261644,0.320924,0.259174,0.274077,0.260048,0.235552
-21.9028,0.308875,0.238782,0.277316,0.256747,0.238292,0.295019,0.232651,0.283853,0.242518,0.268303,0.258107,0.232133,0.226961,0.264071,0.229557,0.25238,0.255811,0.274767,0.257136,0.267133,0.260989,0.326132,0.261931,0.273993,0.260543,0.241462
-21.4028,0.305553,0.241626,0.277077,0.254326,0.242135,0.293302,0.231524,0.28256,0.244011,0.26719,0.261576,0.235149,0.227836,0.264728,0.226388,0.253173,0.254915,0.275812,0.257142,0.264216,0.258486,0.329386,0.26256,0.270718,0.259049,0.246398
-20.9028,0.301368,0.243962,0.276143,0.249987,0.245076,0.290613,0.228575,0.279272,0.243463,0.264102,0.26466,0.237193,0.228487,0.263564,0.221427,0.253471,0.25213,0.274272,0.255564,0.260031,0.254245,0.330428,0.261587,0.263904,0.255797,0.250232
-20.4028,0.296557,0.245228,0.275038,0.244252,0.246852,0.286929,0.224497,0.273911,0.241233,0.259515,0.266735,0.237725,0.229205,0.260684,0.215573,0.252447,0.247395,0.270446,0.252939,0.255308,0.24882,0.3296,0.259467,0.253456,0.251683,0.252958
-19.9028,0.291118,0.244936,0.273698,0.238309,0.247497,0.281689,0.219862,0.268063,0.237907,0.254554,0.268028,0.236896,0.229975,0.256637,0.210113,0.249916,0.241295,0.26513,0.249637,0.250724,0.242603,0.327575,0.256163,0.240362,0.24764,0.254932
-19.4028,0.284778,0.243489,0.272088,0.233532,0.247888,0.274839,0.215225,0.263395,0.234296,0.250908,0.269122,0.235342,0.230834,0.252002,0.20569,0.247175,0.235146,0.259512,0.246219,0.246716,0.236075,0.325703,0.251889,0.226048,0.244374,0.256701
-18.9028,0.279038,0.243145,0.270495,0.231354,0.249722,0.268808,0.211931,0.26183,0.231724,0.250079,0.271034,0.235297,0.232886,0.248192,0.203092,0.24684,0.2306,0.255811,0.244432,0.24435,0.231035,0.326117,0.247793,0.21375,0.243198,0.259605
-18.4028,0.275666,0.246361,0.269962,0.232772,0.254463,0.266419,0.211402,0.264667,0.231348,0.252755,0.274893,0.238871,0.237631,0.246947,0.203395,0.250941,0.229293,0.256033,0.245968,0.2446,0.229535,0.330778,0.245688,0.207011,0.245422,0.264806
-17.9028,0.276005,0.254508,0.271758,0.237656,0.262228,0.268586,0.21473,0.27172,0.234217,0.258566,0.2811,0.24731,0.246041,0.249347,0.207395,0.259584,0.232576,0.261008,0.251941,0.248175,0.233114,0.341547,0.247264,0.208056,0.251805,0.272911
-17.4028,0.280965,0.267985,0.2772,0.245841,0.272747,0.275121,0.222423,0.282561,0.240964,0.267412,0.289291,0.260893,0.258501,0.256085,0.215955,0.271543,0.241454,0.27122,0.262905,0.255908,0.242276,0.360675,0.253772,0.217059,0.263126,0.284205
-16.9028,0.290378,0.28615,0.286971,0.256905,0.285503,0.285697,0.233922,0.296401,0.252303,0.279363,0.298643,0.278216,0.274255,0.267225,0.229041,0.285935,0.256251,0.286256,0.278395,0.267907,0.255593,0.388808,0.265619,0.232279,0.279433,0.298183
-16.4028,0.303518,0.308357,0.301053,0.270296,0.300475,0.299945,0.248069,0.312352,0.268555,0.294479,0.308743,0.297367,0.292109,0.282649,0.246596,0.30268,0.276287,0.305082,0.297848,0.284078,0.271411,0.425836,0.282171,0.251697,0.300345,0.314518
-15.9028,0.31916,0.33395,0.31877,0.285776,0.318605,0.31885,0.263527,0.329203,0.289445,0.313386,0.319842,0.316836,0.311239,0.302406,0.268175,0.321878,0.299943,0.326369,0.319908,0.304113,0.288685,0.469996,0.302249,0.274056,0.324065,0.332738
-15.4028,0.336352,0.362272,0.338833,0.302637,0.340444,0.342299,0.279204,0.346363,0.314443,0.336482,0.3322,0.336392,0.331262,0.326341,0.292678,0.343579,0.325239,0.349021,0.343514,0.3274,0.307288,0.519641,0.324649,0.29865,0.348244,0.35252
-14.9028,0.35447,0.392911,0.359804,0.319867,0.365225,0.367998,0.29445,0.363981,0.34214,0.363538,0.345488,0.357217,0.352355,0.353298,0.318372,0.36671,0.350814,0.372106,0.367979,0.352723,0.327613,0.574098,0.348779,0.324331,0.371054,0.3734
-14.4028,0.373112,0.424424,0.379843,0.336024,0.390416,0.393057,0.308421,0.382308,0.370323,0.392397,0.359057,0.380348,0.374464,0.381001,0.343159,0.389126,0.375749,0.393914,0.39216,0.377817,0.348947,0.631032,0.373841,0.349328,0.39015,0.393873
-13.9028,0.391961,0.454982,0.397006,0.349632,0.41295,0.415217,0.319997,0.400709,0.396663,0.419853,0.373185,0.405835,0.397133,0.406757,0.36552,0.408444,0.398777,0.413336,0.414899,0.400431,0.369629,0.686509,0.39834,0.371424,0.404723,0.412117
-13.4028,0.409884,0.482372,0.409565,0.359998,0.430339,0.433884,0.328457,0.417057,0.418761,0.442665,0.387731,0.431756,0.419158,0.428078,0.384498,0.422125,0.418196,0.429325,0.434237,0.418648,0.387569,0.734424,0.41975,0.388675,0.413723,0.425737
-12.9028,0.425487,0.505458,0.417438,0.367945,0.442758,0.450298,0.334645,0.429663,0.436035,0.45941,0.402112,0.455596,0.439762,0.443773,0.400252,0.429694,0.432675,0.442241,0.448942,0.432364,0.402193,0.770685,0.436121,0.400336,0.418496,0.433492
-12.4028,0.437263,0.523962,0.421948,0.374732,0.45175,0.464981,0.340233,0.438932,0.449249,0.470001,0.414943,0.475501,0.458414,0.453024,0.412453,0.432118,0.441366,0.452207,0.459268,0.442605,0.414124,0.794789,0.446908,0.406508,0.421816,0.435118
-11.9028,0.444135,0.537615,0.425001,0.381736,0.458562,0.476408,0.34717,0.446955,0.459158,0.474615,0.424492,0.490686,0.474441,0.454956,0.420353,0.430807,0.444727,0.45657,0.465875,0.450176,0.423782,0.807254,0.452472,0.407648,0.424807,0.431327
-11.4028,0.446203,0.546211,0.428624,0.390667,0.46367,0.48234,0.357162,0.456241,0.46599,0.473081,0.430393,0.501465,0.487009,0.449682,0.42357,0.426491,0.443583,0.451925,0.469346,0.455366,0.431088,0.808523,0.454279,0.404362,0.427703,0.424278
-10.9028,0.445809,0.548884,0.43462,0.403354,0.467116,0.482577,0.37132,0.468245,0.469868,0.466798,0.433412,0.508249,0.495624,0.439484,0.423132,0.419789,0.439324,0.437794,0.470783,0.457816,0.43567,0.797805,0.453495,0.398814,0.429102,0.417381
-10.4028,0.446051,0.546088,0.443958,0.420865,0.469551,0.477802,0.389961,0.482852,0.471214,0.45843,0.434465,0.511654,0.500218,0.428645,0.422334,0.41217,0.434298,0.41687,0.47,0.457376,0.437749,0.773877,0.451519,0.394097,0.428451,0.414407
-9.90278,0.44946,0.539027,0.454148,0.441468,0.472202,0.472373,0.410014,0.498009,0.47297,0.452398,0.433477,0.513149,0.502603,0.421667,0.423749,0.404876,0.430848,0.393953,0.468465,0.455314,0.439478,0.742438,0.448726,0.393643,0.428077,0.418606
-9.40278,0.458454,0.530592,0.461232,0.458694,0.475956,0.470469,0.426574,0.510085,0.478511,0.45384,0.429911,0.514762,0.505755,0.422225,0.430648,0.401386,0.43117,0.375161,0.468085,0.45411,0.444036,0.711918,0.446015,0.399619,0.430029,0.430658
-8.90278,0.472535,0.528187,0.464408,0.465369,0.484162,0.478856,0.437102,0.516702,0.490502,0.464746,0.424648,0.519209,0.512647,0.431143,0.443472,0.405019,0.436638,0.364356,0.473204,0.456923,0.453944,0.692373,0.44638,0.411592,0.438604,0.450348
-8.40278,0.492989,0.535879,0.469507,0.458949,0.500427,0.499789,0.442867,0.52294,0.511698,0.487226,0.422569,0.530572,0.527971,0.449138,0.463854,0.420425,0.447936,0.36746,0.486412,0.467032,0.471101,0.692221,0.454945,0.42955,0.454568,0.475631
-7.90278,0.519582,0.554859,0.484295,0.451951,0.529857,0.532653,0.449244,0.538838,0.540471,0.51515,0.429177,0.552242,0.553505,0.477207,0.493491,0.448014,0.46526,0.384831,0.508676,0.485133,0.493535,0.712693,0.475726,0.455558,0.480647,0.506259
-7.40278,0.55274,0.583652,0.514504,0.460674,0.568942,0.572178,0.462859,0.571372,0.574509,0.548907,0.44812,0.582909,0.588516,0.515533,0.530665,0.482618,0.487818,0.414222,0.53868,0.513211,0.52123,0.753435,0.509248,0.493196,0.513618,0.541902
-6.90278,0.589575,0.6134,0.556374,0.490647,0.610226,0.615416,0.485387,0.614359,0.608991,0.581303,0.4765,0.618039,0.628151,0.560299,0.570803,0.51849,0.51277,0.446969,0.570786,0.54687,0.550751,0.800831,0.550063,0.538387,0.54987,0.580741
-6.40278,0.624496,0.641441,0.602784,0.532653,0.643142,0.657448,0.513421,0.656088,0.63899,0.611565,0.506963,0.648987,0.662295,0.603883,0.605801,0.549575,0.537277,0.475618,0.601317,0.582563,0.579045,0.84239,0.589076,0.584695,0.58322,0.620708
-5.90278,0.655352,0.667298,0.646536,0.569972,0.663892,0.693314,0.54184,0.688973,0.663484,0.639997,0.536432,0.672362,0.686903,0.64062,0.633272,0.575194,0.559101,0.497816,0.626547,0.615916,0.603406,0.867684,0.621378,0.622633,0.608158,0.657851
-5.40278,0.678764,0.691504,0.680737,0.594953,0.68052,0.719304,0.566357,0.7118,0.684273,0.666503,0.563458,0.690087,0.70116,0.668922,0.654422,0.595483,0.577222,0.512972,0.644016,0.642477,0.619606,0.876365,0.645314,0.649068,0.627012,0.690548
-4.90278,0.69609,0.716013,0.704108,0.610773,0.698827,0.732049,0.587163,0.728506,0.7027,0.694688,0.588318,0.704801,0.708847,0.692066,0.674254,0.6096,0.592492,0.524234,0.657786,0.663116,0.630934,0.877296,0.663434,0.666015,0.641107,0.717845
-4.40278,0.70745,0.734959,0.714778,0.624194,0.720881,0.736992,0.605941,0.738177,0.718265,0.718225,0.608868,0.715644,0.713572,0.710467,0.69177,0.617635,0.604532,0.529109,0.670816,0.675472,0.640296,0.872928,0.678428,0.675889,0.652368,0.738645
-3.90278,0.712597,0.742712,0.716568,0.637268,0.739991,0.739717,0.6215,0.740287,0.728975,0.734507,0.619727,0.71844,0.714146,0.722998,0.699336,0.620184,0.613994,0.527768,0.682534,0.681349,0.647805,0.862869,0.688601,0.681142,0.660166,0.75342
