Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-21.4606,0.170721,0.152916,0.161868,0.167487,0.148505,0.174444,0.163958,0.170257,0.135732,0.160118,0.120254,0.144542,0.168073,0.144229,0.149977,0.142868,0.118345,0.139528,0.158596,0.145258,0.149002,0.198886,0.131526,0.154917,0.146132,0.130342
-20.9606,0.184018,0.166497,0.159484,0.170569,0.158855,0.177041,0.175905,0.180093,0.151934,0.170316,0.144692,0.149214,0.174095,0.16133,0.159793,0.149111,0.135301,0.148802,0.17121,0.158192,0.158591,0.229315,0.147867,0.160495,0.159776,0.130073
-20.4606,0.197204,0.182071,0.16706,0.176436,0.169123,0.183147,0.186574,0.189673,0.164953,0.182452,0.162278,0.157439,0.179612,0.17536,0.172957,0.156392,0.149609,0.155535,0.183671,0.173707,0.167917,0.253132,0.162577,0.17313,0.173642,0.131188
-19.9606,0.212752,0.198787,0.185705,0.18614,0.184771,0.194751,0.20069,0.204412,0.178275,0.195348,0.179457,0.169939,0.192138,0.191188,0.190151,0.171523,0.164281,0.164411,0.19693,0.192288,0.18213,0.276507,0.179812,0.189351,0.1914,0.138519
-19.4606,0.229555,0.215569,0.207843,0.199725,0.205088,0.208372,0.217054,0.221764,0.19312,0.209553,0.198045,0.184783,0.208183,0.210866,0.207546,0.189741,0.179234,0.176767,0.210361,0.21145,0.199259,0.299089,0.198888,0.207585,0.209701,0.151232
-18.9606,0.248627,0.231617,0.2333,0.21717,0.227957,0.223238,0.235158,0.240213,0.210474,0.225589,0.218957,0.201736,0.224869,0.233619,0.225435,0.210137,0.19441,0.191774,0.225354,0.231606,0.218555,0.323678,0.219886,0.22713,0.228757,0.168327
-18.4606,0.269505,0.247824,0.262332,0.239533,0.252626,0.240638,0.255681,0.259806,0.231203,0.243134,0.243431,0.221556,0.242336,0.259069,0.244605,0.233975,0.211163,0.209261,0.243666,0.253319,0.240421,0.352059,0.243076,0.246275,0.249775,0.191416
-17.9606,0.288093,0.260541,0.288467,0.262561,0.270811,0.256189,0.274904,0.27497,0.250503,0.257273,0.267075,0.240347,0.256246,0.280754,0.261966,0.256728,0.227206,0.225678,0.261693,0.271376,0.259767,0.377895,0.262769,0.261903,0.267757,0.217634
-17.4606,0.300998,0.265326,0.30719,0.279219,0.275555,0.265246,0.287987,0.281316,0.264453,0.263435,0.281223,0.252965,0.263746,0.290796,0.27598,0.273635,0.238577,0.237127,0.274841,0.282467,0.271644,0.394413,0.273596,0.272797,0.279233,0.241491
-16.9606,0.307893,0.265425,0.318873,0.287059,0.271991,0.268162,0.293593,0.281473,0.272548,0.264046,0.280578,0.258366,0.267502,0.291288,0.287052,0.28431,0.244603,0.243968,0.281974,0.287937,0.277378,0.400403,0.277342,0.28074,0.286362,0.261219
