Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-23.6997,0.191371,0.169885,0.16945,0.193056,0.151105,0.21649,0.169265,0.193342,0.159735,0.174352,0.167619,0.139321,0.1607,0.191787,0.154365,0.161163,0.173163,0.128116,0.166922,0.156356,0.145964,0.161228,0.157496,0.168584,0.164515,0.120976
-23.1997,0.192092,0.170335,0.170876,0.189831,0.157377,0.213325,0.173252,0.195573,0.167369,0.175322,0.165973,0.143843,0.160668,0.196664,0.145187,0.176227,0.170432,0.130481,0.174771,0.163489,0.150709,0.174305,0.162083,0.17612,0.162287,0.122951
-22.6997,0.188363,0.175919,0.171307,0.182106,0.156849,0.201426,0.176191,0.208464,0.165338,0.176124,0.159516,0.14636,0.16021,0.192681,0.142739,0.177265,0.172131,0.13449,0.174944,0.161151,0.14701,0.187526,0.159483,0.177417,0.16119,0.12608
-22.1997,0.18958,0.188017,0.184524,0.187087,0.162894,0.200644,0.181099,0.218639,0.167535,0.184629,0.162129,0.152365,0.166049,0.194127,0.154864,0.181328,0.178559,0.146723,0.174041,0.162043,0.147308,0.200741,0.162676,0.184962,0.16694,0.129589
-21.6997,0.192603,0.193988,0.194082,0.191706,0.168068,0.199945,0.1847,0.226301,0.169561,0.189388,0.16483,0.156787,0.170261,0.197338,0.163938,0.184212,0.18543,0.152363,0.175019,0.164034,0.147537,0.208497,0.165951,0.190143,0.170585,0.133383
-21.1997,0.196257,0.195269,0.198913,0.195131,0.173242,0.200969,0.184747,0.227576,0.171013,0.190104,0.167842,0.160115,0.174528,0.201408,0.169632,0.185576,0.187454,0.153214,0.178036,0.167501,0.149421,0.214039,0.170168,0.19282,0.173063,0.139337
-20.6997,0.201005,0.194634,0.200754,0.196596,0.177818,0.202218,0.183235,0.224235,0.171512,0.189902,0.171157,0.16198,0.17732,0.204827,0.173048,0.186062,0.186898,0.152395,0.182234,0.1712,0.152947,0.220267,0.17556,0.195179,0.175423,0.147455
-20.1997,0.2087,0.194259,0.202823,0.198905,0.184516,0.2038,0.184464,0.223918,0.173626,0.192248,0.176838,0.164631,0.180704,0.210071,0.176973,0.187837,0.188296,0.152689,0.189182,0.177103,0.159916,0.228595,0.183316,0.198658,0.179791,0.158348
-19.6997,0.218181,0.196126,0.207566,0.203428,0.193209,0.206747,0.189943,0.22919,0.178826,0.199214,0.185518,0.169455,0.185278,0.217366,0.183442,0.192112,0.192298,0.156602,0.199551,0.185017,0.171145,0.239176,0.193436,0.203989,0.18722,0.172234
-19.1997,0.22836,0.201113,0.216935,0.211069,0.203198,0.211146,0.200067,0.240882,0.186925,0.210791,0.196407,0.17753,0.191214,0.227063,0.192558,0.200236,0.199951,0.164609,0.212873,0.194262,0.184926,0.250877,0.203888,0.211964,0.197922,0.187035
-18.6997,0.238818,0.209389,0.231091,0.221649,0.214294,0.217157,0.213853,0.257632,0.197467,0.225701,0.20865,0.188732,0.199506,0.239649,0.203869,0.212717,0.210367,0.175072,0.227996,0.204971,0.199245,0.261593,0.212808,0.222844,0.210785,0.201903
-18.1997,0.249819,0.221053,0.248465,0.23391,0.226365,0.22462,0.229347,0.275959,0.209388,0.242242,0.221773,0.201744,0.209881,0.254253,0.21588,0.228594,0.221448,0.186297,0.243769,0.216411,0.212755,0.271615,0.220062,0.236641,0.22433,0.216885
-17.6997,0.264487,0.237657,0.269298,0.249036,0.242247,0.234594,0.245923,0.295788,0.224185,0.260894,0.237936,0.216705,0.224258,0.271031,0.230227,0.248842,0.233517,0.199468,0.260302,0.230862,0.22736,0.283794,0.228552,0.254551,0.239999,0.233762
-17.1997,0.284463,0.259578,0.292702,0.268192,0.26392,0.248293,0.263056,0.317183,0.24321,0.282079,0.258975,0.233345,0.242864,0.289568,0.248992,0.272738,0.24735,0.216302,0.277024,0.249036,0.245198,0.301327,0.241169,0.27589,0.258847,0.254728
-16.6997,0.310057,0.286986,0.318553,0.294152,0.292318,0.267606,0.280599,0.340189,0.267607,0.306403,0.285855,0.253471,0.265933,0.310667,0.273933,0.299927,0.264794,0.238309,0.295671,0.272184,0.268889,0.327414,0.260297,0.300068,0.282275,0.281918
-16.1997,0.339749,0.317705,0.345176,0.326275,0.324132,0.292783,0.298218,0.363422,0.295984,0.333985,0.316489,0.277361,0.292231,0.334769,0.303459,0.328717,0.286994,0.264548,0.317514,0.299013,0.298051,0.360512,0.28504,0.325686,0.308791,0.314878
-15.6997,0.3714,0.349432,0.372291,0.361902,0.35546,0.32255,0.31786,0.387431,0.325947,0.365247,0.348339,0.304717,0.320841,0.362811,0.334548,0.357775,0.314557,0.293109,0.34383,0.328391,0.330853,0.397779,0.314096,0.35236,0.336004,0.35241
-15.1997,0.405626,0.382234,0.400799,0.39876,0.385447,0.356031,0.341854,0.415267,0.35816,0.401356,0.380624,0.335522,0.353034,0.395737,0.36655,0.387751,0.347063,0.323456,0.37583,0.361089,0.365764,0.436254,0.347137,0.381867,0.36396,0.393585
-14.6997,0.441439,0.414776,0.429274,0.433812,0.414389,0.390905,0.36986,0.447279,0.391127,0.44024,0.412007,0.367553,0.387983,0.431619,0.398593,0.4177,0.381388,0.354291,0.410097,0.395642,0.399816,0.472914,0.381799,0.413627,0.392609,0.435563
-14.1997,0.476561,0.445203,0.455815,0.465476,0.443066,0.423986,0.39986,0.481121,0.423235,0.477942,0.441454,0.398787,0.423004,0.467225,0.43003,0.446091,0.414496,0.383802,0.442322,0.429694,0.431556,0.506163,0.415231,0.445511,0.421948,0.47532
-13.6997,0.508662,0.471131,0.479659,0.493113,0.47039,0.452697,0.428959,0.512956,0.452543,0.511208,0.468365,0.427796,0.454001,0.499052,0.458832,0.471863,0.444241,0.41066,0.470113,0.459798,0.460565,0.535114,0.444393,0.475353,0.450474,0.510324
-13.1997,0.534612,0.490058,0.500629,0.516233,0.493139,0.474552,0.454737,0.538434,0.476745,0.537295,0.491406,0.452883,0.477452,0.524092,0.481852,0.494382,0.469343,0.433963,0.492327,0.483275,0.486141,0.559169,0.467921,0.500859,0.474989,0.538086
-12.6997,0.554263,0.503053,0.519544,0.535691,0.510604,0.489951,0.476415,0.556909,0.49643,0.556882,0.510361,0.473964,0.493598,0.541821,0.498501,0.514061,0.489848,0.454258,0.510204,0.500359,0.508245,0.578488,0.487088,0.521915,0.493923,0.55796
-12.1997,0.567164,0.512248,0.53427,0.551646,0.523814,0.499388,0.492414,0.569138,0.511119,0.571433,0.52419,0.490456,0.504083,0.552309,0.509085,0.529691,0.503981,0.471067,0.523601,0.512091,0.525379,0.593004,0.502277,0.538025,0.506707,0.568836
-11.6997,0.572483,0.51865,0.541926,0.562109,0.533591,0.502499,0.500563,0.575292,0.519497,0.580891,0.532142,0.501155,0.510087,0.556014,0.514368,0.539314,0.509797,0.48177,0.531398,0.518133,0.535925,0.601498,0.511886,0.548152,0.514025,0.569428
-11.1997,0.568786,0.520479,0.539993,0.562814,0.536962,0.497495,0.498482,0.573894,0.518794,0.582377,0.533079,0.504205,0.51042,0.552035,0.513749,0.540598,0.50535,0.482453,0.531277,0.516186,0.537757,0.602676,0.51269,0.550434,0.515373,0.55781
-10.6997,0.552625,0.511097,0.524201,0.547583,0.526251,0.480388,0.482116,0.560401,0.505053,0.568849,0.522474,0.494385,0.500254,0.53618,0.503793,0.528989,0.487877,0.467521,0.518644,0.501536,0.525795,0.593086,0.499865,0.540006,0.506347,0.530719
-10.1997,0.520545,0.483396,0.490242,0.51128,0.494771,0.448108,0.447782,0.531,0.475345,0.534599,0.494019,0.466139,0.474336,0.502207,0.480557,0.499937,0.455836,0.433056,0.489807,0.469593,0.495158,0.569477,0.471164,0.511929,0.481111,0.486013
-9.69968,0.473053,0.435613,0.436356,0.454906,0.443397,0.402502,0.395973,0.48687,0.430686,0.482534,0.445113,0.417652,0.431145,0.448231,0.442935,0.453271,0.411778,0.38113,0.446069,0.420347,0.447322,0.531749,0.428753,0.464478,0.43746,0.426285
-9.19968,0.421107,0.378259,0.373711,0.392592,0.385511,0.354395,0.338801,0.437139,0.380704,0.426481,0.388015,0.358775,0.381026,0.387495,0.398415,0.401203,0.366067,0.324827,0.398315,0.363383,0.394901,0.487343,0.382288,0.407415,0.385225,0.362473
-8.69968,0.386092,0.337674,0.329081,0.350207,0.347534,0.323373,0.301321,0.403467,0.345631,0.388503,0.3521,0.317809,0.348619,0.348545,0.366945,0.369689,0.33694,0.287948,0.367311,0.324121,0.359395,0.460403,0.350805,0.365526,0.349976,0.317044
-8.19968,0.384891,0.333037,0.321009,0.343033,0.348103,0.321595,0.300471,0.405749,0.341781,0.381707,0.357518,0.317705,0.350708,0.351132,0.365266,0.376774,0.336529,0.28562,0.369199,0.32367,0.354153,0.47206,0.348088,0.35962,0.350645,0.307434
