Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-23.5362,0.603936,0.753125,0.71579,0.630215,0.732534,0.652364,0.674067,0.810152,0.659562,0.637605,0.646028,0.555693,0.61188,0.634186,0.624847,0.625341,0.664766,0.600144,0.646488,0.682989,0.687562,0.686264,0.641058,0.647978,0.676133,0.52583
-23.0362,0.594246,0.742693,0.730939,0.639217,0.720789,0.653678,0.676305,0.807379,0.64677,0.635018,0.649228,0.559738,0.596583,0.63319,0.624982,0.640775,0.667362,0.609443,0.65239,0.6863,0.688325,0.686131,0.648307,0.647043,0.683191,0.533152
-22.5362,0.588779,0.728266,0.736149,0.642251,0.712198,0.654604,0.676901,0.793825,0.636052,0.638097,0.656519,0.563238,0.5759,0.631966,0.62435,0.65791,0.664936,0.615849,0.662631,0.689389,0.684764,0.684538,0.648206,0.646835,0.68917,0.542216
-22.0362,0.587114,0.712447,0.737157,0.641878,0.705525,0.654648,0.677485,0.783517,0.629674,0.647555,0.661207,0.566491,0.553994,0.63351,0.624228,0.673191,0.657696,0.62094,0.674073,0.688917,0.679337,0.680814,0.643494,0.651566,0.697484,0.551047
-21.5362,0.591276,0.691177,0.734971,0.637136,0.697735,0.651735,0.679911,0.773641,0.625885,0.664208,0.662263,0.569556,0.532096,0.633477,0.625452,0.687519,0.648309,0.626675,0.681843,0.684062,0.669974,0.674825,0.633058,0.658418,0.710274,0.558297
-21.0362,0.59794,0.67028,0.725497,0.626455,0.686316,0.645308,0.681774,0.763666,0.625578,0.678228,0.654256,0.566826,0.517643,0.629956,0.628338,0.691318,0.636938,0.631693,0.675912,0.668822,0.655589,0.666956,0.616343,0.663347,0.72427,0.557727
-20.5362,0.6012,0.655626,0.713213,0.614948,0.667845,0.636076,0.683072,0.758197,0.626222,0.6783,0.637799,0.555443,0.517007,0.62027,0.635182,0.678685,0.628367,0.638703,0.652259,0.645617,0.64015,0.660041,0.59996,0.662128,0.733632,0.544809
-20.0362,0.598825,0.648871,0.697132,0.607603,0.641505,0.626866,0.68195,0.749229,0.623238,0.663462,0.622533,0.539211,0.519056,0.606839,0.645404,0.65785,0.620955,0.645698,0.622823,0.622583,0.6256,0.65687,0.588818,0.653552,0.734534,0.524122
-19.5362,0.59411,0.651086,0.676794,0.606999,0.615716,0.622115,0.679242,0.736469,0.618476,0.645643,0.61565,0.524851,0.514175,0.5991,0.657029,0.640865,0.611849,0.64688,0.601296,0.608834,0.616618,0.658255,0.581839,0.647833,0.725535,0.504412
-19.0362,0.593405,0.655914,0.656758,0.612333,0.601481,0.621728,0.680515,0.718728,0.616488,0.639242,0.619969,0.51907,0.504477,0.601627,0.663317,0.636204,0.602717,0.639222,0.592678,0.610677,0.612793,0.664762,0.577811,0.646459,0.710925,0.491639
