Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-28.5681,0.201458,0.160869,0.160703,0.151681,0.199413,0.196592,0.181644,0.201864,0.17452,0.176414,0.14437,0.150423,0.147353,0.213605,0.165942,0.274036,0.151517,0.120988,0.174327,0.167829,0.16225,0.206013,0.129188,0.172211,0.164553,0.125576
-28.0681,0.199463,0.165142,0.179214,0.160245,0.211309,0.19431,0.176525,0.216619,0.174873,0.18737,0.150743,0.151212,0.161776,0.211089,0.176289,0.282085,0.158553,0.129336,0.176945,0.172477,0.16491,0.216519,0.141003,0.179326,0.1758,0.131074
-27.5681,0.201929,0.174611,0.198505,0.17573,0.220128,0.19793,0.176797,0.234866,0.17872,0.200413,0.161463,0.156502,0.176848,0.215646,0.189241,0.283497,0.167905,0.141214,0.188043,0.178047,0.173712,0.221775,0.154247,0.191363,0.185952,0.136885
-27.0681,0.209818,0.189097,0.216568,0.195234,0.226794,0.204398,0.183591,0.255305,0.187016,0.213712,0.175693,0.164091,0.195279,0.224355,0.20427,0.278018,0.18237,0.15362,0.203637,0.185717,0.186795,0.228692,0.169692,0.206442,0.195825,0.144076
-26.5681,0.223913,0.207591,0.232927,0.216505,0.233934,0.215029,0.196778,0.27548,0.198963,0.226398,0.192637,0.176311,0.215386,0.238304,0.219172,0.271958,0.201753,0.166799,0.22165,0.196927,0.202048,0.241118,0.186664,0.222789,0.207992,0.15483
-26.0681,0.243463,0.229103,0.249386,0.239217,0.24476,0.230757,0.215006,0.294409,0.214232,0.240775,0.211165,0.192114,0.236273,0.257104,0.234575,0.268648,0.223951,0.181207,0.241298,0.210014,0.218861,0.258101,0.204495,0.239912,0.222198,0.169183
-25.5681,0.267979,0.253646,0.268629,0.264472,0.263138,0.250894,0.236692,0.31311,0.232576,0.258499,0.231729,0.211703,0.258858,0.280351,0.252944,0.273676,0.248731,0.198013,0.262502,0.225765,0.237667,0.281679,0.223772,0.257178,0.239538,0.187996
-25.0681,0.295094,0.280512,0.29163,0.290524,0.288356,0.27461,0.259788,0.33137,0.253243,0.281227,0.253725,0.234477,0.281155,0.307484,0.275221,0.291236,0.273692,0.21689,0.285208,0.243269,0.258555,0.311064,0.243763,0.272911,0.260184,0.210998
-24.5681,0.319667,0.304466,0.316265,0.312494,0.315069,0.29879,0.281219,0.347112,0.272635,0.30728,0.274987,0.256027,0.299919,0.333763,0.29821,0.320244,0.294894,0.233533,0.306805,0.258976,0.279106,0.341682,0.262425,0.285694,0.28139,0.234454
-24.0681,0.340479,0.322017,0.340542,0.327895,0.337166,0.32147,0.301087,0.359765,0.289725,0.334536,0.295615,0.275077,0.314604,0.356796,0.317656,0.354736,0.312637,0.245879,0.326252,0.273306,0.296782,0.37098,0.280748,0.298238,0.303589,0.257157
-23.5681,0.360084,0.336449,0.364789,0.340175,0.354026,0.342406,0.320234,0.369474,0.306693,0.363904,0.316106,0.291874,0.32913,0.376636,0.332862,0.388611,0.328448,0.256722,0.344672,0.289906,0.311463,0.398402,0.301146,0.315971,0.328232,0.28057
