ArcLength,DeltaRD
-10.6204,-7.067736666666676E-5
-10.1204,-7.106746666666686E-5
-9.62041,-7.092857999999979E-5
-9.12041,-7.019380999999988E-5
-8.62041,-6.824807666666675E-5
-8.12041,-6.558615999999976E-5
-7.62041,-6.382316333333336E-5
-7.12041,-6.473852333333332E-5
-6.62041,-6.734137333333349E-5
-6.12041,-6.939825999999997E-5
-5.62041,-7.058594333333361E-5
-5.12041,-7.094420666666672E-5
-4.62041,-7.105122000000002E-5
-4.12041,-7.136693666666665E-5
-3.62041,-7.12595600000001E-5
-3.12041,-7.056403666666673E-5
-2.62041,-6.936771666666652E-5
-2.12041,-6.76648533333333E-5
-1.62041,-6.560322666666679E-5
-1.12041,-6.312887999999992E-5
-0.620412,-6.046190333333342E-5
-0.120412,-5.7546200000000076E-5
0.379588,-5.510546999999992E-5
0.879588,-5.4133600000000033E-5
1.37959,-5.429122333333331E-5
1.87959,-5.420819000000014E-5
2.37959,-5.3150996666666696E-5
2.87959,-5.079608333333338E-5
3.37959,-4.772637333333343E-5
3.87959,-4.4583823333333426E-5
4.37959,-4.1815793333333114E-5
4.87959,-3.9980843333333295E-5
5.37959,-3.941541666666645E-5
5.87959,-3.957856000000011E-5
6.37959,-3.945355000000003E-5
6.87959,-3.821506000000006E-5
7.37959,-3.6328079999999974E-5
7.87959,-3.529508999999982E-5
8.37959,-3.549838999999998E-5
8.87959,-3.6397843333333584E-5
9.37959,-3.7543873333333293E-5
9.87959,-3.845189000000002E-5
10.3796,-3.918417000000013E-5
10.8796,-3.91176466666668E-5
11.3796,-3.654086333333348E-5
