ArcLength,DeltaRD
-19.028,-7.352662666666645E-5
-18.528,-4.7145399999999984E-5
-18.028,-3.5150479999999885E-5
-17.528,-3.2611753333333204E-5
-17.028,-4.0466626666666545E-5
-16.528,-5.980996333333332E-5
-16.028,-7.091869333333313E-5
-15.528,-7.076739666666664E-5
-15.028,-6.727853666666655E-5
-14.528,-6.326686999999986E-5
-14.028,-5.929074333333318E-5
-13.528,-5.4965429999999935E-5
-13.028,-4.996984666666665E-5
-12.528,-4.5042066666666674E-5
-12.028,-4.063212333333321E-5
-11.528,-3.7818030000000107E-5
-11.028,-3.700324999999973E-5
-10.528,-3.779013333333342E-5
-10.028,-3.925151666666672E-5
-9.52798,-3.987846333333353E-5
-9.02798,-3.81699000000001E-5
-8.52798,-3.307769333333319E-5
-8.02798,-2.550902666666676E-5
-7.52798,-1.8715896666666575E-5
-7.02798,-1.6762599999999906E-5
-6.52798,-2.128292666666665E-5
-6.02798,-3.125541666666677E-5
-5.52798,-4.5287399999999894E-5
-5.02798,-6.343878000000011E-5
-4.52798,-8.572678333333347E-5
-4.02798,-1.0901342000000009E-4
-3.52798,-1.2732469999999997E-4
-3.02798,-1.3901729666666656E-4
-2.52798,-1.4802455999999995E-4
-2.02798,-1.5871929000000007E-4
-1.52798,-1.6908121333333322E-4
-1.02798,-1.708467166666666E-4
-0.527979,-1.593177000000001E-4
-0.0279793,-1.4138993666666666E-4
0.472021,-1.3222538999999988E-4
0.972021,-1.4310740333333332E-4
1.47202,-1.670563233333332E-4
1.97202,-1.894465600000001E-4
2.47202,-1.9648864333333336E-4
2.97202,-1.8243693333333338E-4
3.47202,-1.5409638000000005E-4
3.97202,-1.226490133333332E-4
4.47202,-9.639556000000014E-5
4.97202,-7.755781666666682E-5
5.47202,-6.322545666666648E-5
5.97202,-4.8954003333333425E-5
6.47202,-3.39337799999998E-5
6.97202,-2.0413500000000004E-5
7.47202,-1.0996226666666544E-5
7.97202,-6.8565899999999905E-6
8.47202,-6.288310000000081E-6
8.97202,-7.820666666666712E-6
9.47202,-1.1568813333333403E-5
9.97202,-1.778394333333338E-5
10.472,-2.6232936666666703E-5
10.972,-3.577519333333322E-5
11.472,-4.4435173333333584E-5
11.972,-5.088048666666693E-5
12.472,-5.49300299999999E-5
12.972,-5.7735950000000055E-5
13.472,-6.055962333333315E-5
13.972,-6.38419833333333E-5
14.472,-6.631364333333336E-5
14.972,-6.739389333333342E-5
15.472,-6.72920633333332E-5
15.972,-6.67927266666666E-5
16.472,-5.7745663333333246E-5
16.972,-2.8234056666666613E-5
17.472,1.067686333333347E-5
17.972,5.029269666666648E-5
18.472,9.102149000000004E-5
18.972,1.284874433333332E-4
