ArcLength,DeltaRD
-19.5525,-4.122352833333333E-4
-19.0525,-4.039912133333331E-4
-18.5525,-3.942320766666663E-4
-18.0525,-3.805386299999998E-4
-17.5525,-3.6121292999999994E-4
-17.0525,-3.3625831666666704E-4
-16.5525,-3.062644933333337E-4
-16.0525,-2.7489548999999993E-4
-15.5525,-2.452298266666668E-4
-15.0525,-2.1720146666666666E-4
-14.5525,-1.9001462999999983E-4
-14.0525,-1.647508866666668E-4
-13.5525,-1.4147145333333333E-4
-13.0525,-1.2025548333333342E-4
-12.5525,-1.0304911666666669E-4
-12.0525,-9.344533666666671E-5
-11.5525,-9.335928666666675E-5
-11.0525,-1.0134411666666684E-4
-10.5525,-1.1303570333333335E-4
-10.0525,-1.2447413999999983E-4
-9.55246,-1.3348339999999992E-4
-9.05246,-1.384503866666667E-4
-8.55246,-1.3792102666666665E-4
-8.05246,-1.2963731333333318E-4
-7.55246,-1.1032620333333324E-4
-7.05246,-7.877349333333336E-5
-6.55246,-3.733303000000006E-5
-6.05246,5.99247666666677E-6
-5.55246,3.731742666666666E-5
-5.05246,4.5809913333333505E-5
-4.55246,3.0725566666666825E-5
-4.05246,1.7836066666669821E-6
-3.55246,-2.8357149999999956E-5
-3.05246,-4.958962666666664E-5
-2.55246,-5.906210333333334E-5
-2.05246,-5.8615183333333575E-5
-1.55246,-5.25685733333333E-5
-1.05246,-4.6819050000000044E-5
-0.552457,-4.484288000000008E-5
-0.0524568,-4.895205999999987E-5
0.447543,-5.7361909999999855E-5
0.947543,-6.456784333333336E-5
1.44754,-6.900319666666656E-5
1.94754,-7.000474333333328E-5
2.44754,-6.684376333333342E-5
2.94754,-6.148390333333346E-5
3.44754,-5.533540333333342E-5
3.94754,-4.9974516666666854E-5
4.44754,-4.616900666666677E-5
4.94754,-4.47381133333335E-5
5.44754,-4.660469999999981E-5
5.94754,-5.1410863333333206E-5
6.44754,-5.697424666666702E-5
6.94754,-5.9724603333333095E-5
7.44754,-5.808689666666675E-5
7.94754,-5.413781333333341E-5
8.44754,-5.334707999999993E-5
8.94754,-5.858243666666664E-5
9.44754,-6.717452666666647E-5
9.94754,-7.268507666666668E-5
10.4475,-6.761926333333343E-5
10.9475,-5.294452666666674E-5
11.4475,-3.6414653333333527E-5
11.9475,-2.5628803333333427E-5
12.4475,-2.3721073333333423E-5
12.9475,-2.6252263333333267E-5
13.4475,-2.733352999999988E-5
13.9475,-2.5353083333333275E-5
14.4475,-2.2127100000000183E-5
14.9475,-2.0137496666666603E-5
15.4475,-1.993416E-5
15.9475,-2.1191230000000105E-5
16.4475,-2.3629123333333184E-5
16.9475,-2.731087000000011E-5
17.4475,-3.192571000000001E-5
17.9475,-3.6710806666666535E-5
18.4475,-4.1319580000000015E-5
18.9475,-4.6050166666666424E-5
