ArcLength,DeltaRD
-26.477,-8.396683333333418E-6
-25.977,-5.676073333333361E-6
-25.477,-4.940419999999884E-6
-24.977,-9.806370000000047E-6
-24.477,-2.57252666666666E-5
-23.977,-5.081444666666648E-5
-23.477,-7.617403333333341E-5
-22.977,-9.07901833333332E-5
-22.477,-9.534580666666678E-5
-21.977,-9.099888666666664E-5
-21.477,-8.191186666666665E-5
-20.977,-7.548256999999998E-5
-20.477,-7.237192666666658E-5
-19.977,-7.17762033333332E-5
-19.477,-7.405579666666673E-5
-18.977,-8.053663333333345E-5
-18.477,-9.054644333333353E-5
-17.977,-1.0046438333333348E-4
-17.477,-1.0678087333333328E-4
-16.977,-1.0824639333333345E-4
-16.477,-1.0681971333333345E-4
-15.977,-1.0509172000000002E-4
-15.477,-1.0361302999999989E-4
-14.977,-1.0191051E-4
-14.477,-1.0034771666666675E-4
-13.977,-9.997761666666674E-5
-13.477,-1.0074011999999994E-4
-12.977,-1.0124583000000007E-4
-12.477,-1.0043092333333317E-4
-11.977,-9.845223000000001E-5
-11.477,-9.531730999999999E-5
-10.977,-8.978998666666661E-5
-10.477,-8.074521333333322E-5
-9.97699,-6.897210666666665E-5
-9.47699,-5.7535616666666675E-5
-8.97699,-5.093500333333328E-5
-8.47699,-5.6882446666666614E-5
-7.97699,-7.580328333333319E-5
-7.47699,-9.912277000000006E-5
-6.97699,-1.1506140999999984E-4
-6.47699,-1.1465361666666656E-4
-5.97699,-1.0306363666666646E-4
-5.47699,-9.146393999999989E-5
-4.97699,-8.779958333333341E-5
-4.47699,-9.363140000000008E-5
-3.97699,-1.064096033333334E-4
-3.47699,-1.208706299999999E-4
-2.97699,-1.285320999999998E-4
-2.47699,-1.2139451333333334E-4
-1.97699,-9.794441666666659E-5
-1.47699,-6.49149666666667E-5
-0.976994,-3.613479666666672E-5
-0.476994,-1.757077666666659E-5
0.0230064,-1.1183433333333413E-5
0.523006,-1.2870476666666754E-5
1.02301,-1.2609030000000057E-5
1.52301,-8.143226666666725E-6
2.02301,-1.6401633333332048E-6
2.52301,-8.325900000001173E-7
3.02301,-1.2154896666666595E-5
3.52301,-3.440854666666678E-5
4.02301,-6.0560346666666594E-5
4.52301,-8.484933999999996E-5
5.02301,-1.0642261666666674E-4
5.52301,-1.233798533333331E-4
6.02301,-1.2975128999999992E-4
6.52301,-1.1995375333333333E-4
7.02301,-1.0125119666666669E-4
7.52301,-8.592169999999989E-5
8.02301,-8.175037000000005E-5
8.52301,-8.827825666666666E-5
9.02301,-9.499183333333344E-5
9.52301,-9.59772466666666E-5
10.023,-9.083036666666651E-5
10.523,-8.196665000000005E-5
11.023,-7.465712000000017E-5
11.523,-7.369790333333333E-5
12.023,-8.013980333333346E-5
12.523,-9.27298566666667E-5
13.023,-1.078237200000001E-4
13.523,-1.2070890666666674E-4
14.023,-1.274410899999998E-4
14.523,-1.2571007666666652E-4
15.023,-1.1652613666666674E-4
15.523,-1.027364799999999E-4
16.023,-8.696182333333324E-5
16.523,-7.197000333333337E-5
17.023,-6.07492766666666E-5
17.523,-5.532252000000021E-5
18.023,-5.36489533333335E-5
18.523,-5.038078666666653E-5
19.023,-4.2153839999999965E-5
19.523,-3.1117413333333266E-5
20.023,-2.430888666666675E-5
20.523,-2.727000333333353E-5
21.023,-3.896466666666659E-5
21.523,-5.159221666666675E-5
22.023,-5.979073666666679E-5
22.523,-6.714903666666663E-5
23.023,-7.33182866666667E-5
23.523,-8.005815666666677E-5
24.023,-8.561075333333307E-5
24.523,-8.119648333333339E-5
25.023,-7.362338666666677E-5
25.523,-6.678996E-5
