ArcLength,DeltaRD
-18.7941,-5.8950949999999995E-5
-18.2941,-4.999210333333343E-5
-17.7941,-5.4369853333333324E-5
-17.2941,-6.0613699999999856E-5
-16.7941,-6.501047999999993E-5
-16.2941,-6.568410999999988E-5
-15.7941,-5.6467683333333535E-5
-15.2941,-4.2556936666666664E-5
-14.7941,-4.30754733333332E-5
-14.2941,-6.063082000000008E-5
-13.7941,-7.843531999999999E-5
-13.2941,-8.939501333333328E-5
-12.7941,-9.283668333333317E-5
-12.2941,-9.117952000000003E-5
-11.7941,-8.678412333333325E-5
-11.2941,-8.379276999999992E-5
-10.7941,-8.616573000000004E-5
-10.2941,-9.351161666666663E-5
-9.79409,-1.0240940666666662E-4
-9.29409,-1.0830698000000006E-4
-8.79409,-1.0879492999999992E-4
-8.29409,-1.0422383999999997E-4
-7.79409,-9.587768000000006E-5
-7.29409,-8.551732333333343E-5
-6.79409,-7.48590400000001E-5
-6.29409,-6.52700233333334E-5
-5.79409,-5.798425000000005E-5
-5.29409,-5.395738333333327E-5
-4.79409,-5.240356333333334E-5
-4.29409,-5.2900353333333225E-5
-3.79409,-5.6160746666666624E-5
-3.29409,-6.287084000000003E-5
-2.79409,-7.371793000000002E-5
-2.29409,-8.794688333333312E-5
-1.79409,-1.0428276333333331E-4
-1.29409,-1.2130059999999985E-4
-0.794094,-1.3511941000000005E-4
-0.294094,-1.457937233333333E-4
0.205906,-1.4667955666666668E-4
0.705906,-1.3692310666666666E-4
1.20591,-1.2286281333333325E-4
1.70591,-1.063981000000001E-4
2.20591,-9.40128666666668E-5
2.70591,-8.821487666666676E-5
3.20591,-8.742084666666663E-5
3.70591,-8.860521333333327E-5
4.20591,-8.963504666666675E-5
4.70591,-9.045897666666678E-5
5.20591,-9.231456000000017E-5
5.70591,-9.522236333333331E-5
6.20591,-9.790866000000003E-5
6.70591,-9.953839E-5
7.20591,-9.991591333333345E-5
7.70591,-9.844891333333323E-5
8.20591,-9.272878666666652E-5
8.70591,-8.082846000000002E-5
9.20591,-6.529983666666683E-5
9.70591,-5.385232666666666E-5
10.2059,-5.516946666666656E-5
10.7059,-6.927329333333322E-5
11.2059,-8.397116999999993E-5
11.7059,-8.760747333333332E-5
12.2059,-7.714587999999988E-5
12.7059,-6.062089666666675E-5
13.2059,-4.8935806666666466E-5
13.7059,-4.125450666666653E-5
14.2059,-3.1466853333333316E-5
14.7059,-1.7483306666666665E-5
15.2059,-3.1125933333335217E-6
15.7059,5.874546666666692E-6
16.2059,7.953976666666483E-6
16.7059,4.567613333333149E-6
17.2059,-1.4876400000000392E-6
17.7059,-7.187493333333248E-6
18.2059,-1.2273609999999984E-5
