ArcLength,DeltaRD
-28.7688,-7.933488888888906E-5
-28.2688,-8.542383333333338E-5
-27.7688,-8.988691666666647E-5
-27.2688,-9.489108333333334E-5
-26.7688,-9.878004166666667E-5
-26.2688,-1.0177395833333336E-4
-25.7688,-1.0397227777777786E-4
-25.2688,-1.0489466666666682E-4
-24.7688,-1.0410431944444452E-4
-24.2688,-1.0055165277777768E-4
-23.7688,-9.489945833333338E-5
-23.2688,-8.83312916666666E-5
-22.7688,-8.306669444444468E-5
-22.2688,-8.19751527777777E-5
-21.7688,-8.620531944444443E-5
-21.2688,-9.432523611111127E-5
-20.7688,-1.0046469444444431E-4
-20.2688,-9.831024999999998E-5
-19.7688,-8.511943055555565E-5
-19.2688,-6.378473611111119E-5
-18.7688,-4.3259541666666626E-5
-18.2688,-2.8784069444444567E-5
-17.7688,-2.0456402777777787E-5
-17.2688,-1.4409249999999818E-5
-16.7688,-4.651500000000218E-6
-16.2688,1.0438902777777865E-5
-15.7688,2.865515277777767E-5
-15.2688,4.569552777777797E-5
-14.7688,5.4525736111111014E-5
-14.2688,5.1166638888888684E-5
-13.7688,3.268531944444438E-5
-13.2688,3.6489444444447183E-6
-12.7688,-2.8399861111111152E-5
-12.2688,-5.384958333333359E-5
-11.7688,-6.46683333333333E-5
-11.2688,-5.7268055555555674E-5
-10.7688,-3.1805416666666215E-5
-10.2688,1.1221111111111041E-5
-9.7688,6.559041666666658E-5
-9.2688,1.2748624999999987E-4
-8.7688,1.955930555555558E-4
-8.2688,2.6339486111111136E-4
-7.7688,3.2383027777777734E-4
-7.2688,3.647772222222221E-4
-6.7688,3.808295833333335E-4
-6.2688,3.745429444444448E-4
-5.7688,3.524351388888892E-4
-5.2688,3.180493888888889E-4
-4.7688,2.6689158333333325E-4
-4.2688,1.9124919444444438E-4
-3.7688,8.834513888888898E-5
-3.2688,-3.412530555555555E-5
-2.7688,-1.5993665277777764E-4
-2.2688,-2.689356944444443E-4
-1.7688,-3.423021111111108E-4
-1.2688,-3.759173888888887E-4
-0.768799,-3.826031111111112E-4
-0.268799,-3.7632630555555543E-4
0.231201,-3.5805250000000015E-4
0.731201,-3.229451666666666E-4
1.2312,-2.710006666666667E-4
1.7312,-1.9346780555555554E-4
2.2312,-1.0309669444444444E-4
2.7312,-2.1055680555555345E-5
3.2312,4.144465277777787E-5
3.7312,8.861425000000018E-5
4.2312,1.2779354166666678E-4
4.7312,1.632470416666667E-4
5.2312,1.9077240277777757E-4
5.7312,2.0530929166666704E-4
6.2312,2.0389819444444437E-4
6.7312,1.9326430555555575E-4
7.2312,1.7660333333333316E-4
7.7312,1.559024999999996E-4
8.2312,1.2800486111111094E-4
8.7312,9.018000000000003E-5
9.2312,4.663833333333348E-5
9.7312,5.781666666666591E-6
10.2312,-2.140986111111103E-5
10.7312,-2.347416666666647E-5
11.2312,-2.5027222222224945E-6
11.7312,3.203194444444438E-5
12.2312,6.958258333333335E-5
12.7312,1.0074130555555558E-4
13.2312,1.2387551388888876E-4
13.7312,1.4024283333333339E-4
14.2312,1.513772638888891E-4
14.7312,1.5907279166666659E-4
15.2312,1.620644722222221E-4
15.7312,1.5957404166666654E-4
16.2312,1.514792777777777E-4
16.7312,1.380184027777781E-4
17.2312,1.2114719444444443E-4
17.7312,9.816829166666677E-5
18.2312,6.593309722222225E-5
18.7312,2.4094000000000112E-5
19.2312,-2.424233333333343E-5
19.7312,-7.106869444444442E-5
20.2312,-1.0934098611111115E-4
20.7312,-1.3632673611111118E-4
21.2312,-1.537583333333332E-4
21.7312,-1.626380277777778E-4
22.2312,-1.6442833333333326E-4
22.7312,-1.5946434722222233E-4
23.2312,-1.492976944444445E-4
23.7312,-1.3659537500000012E-4
24.2312,-1.2331529166666666E-4
24.7312,-1.1086716666666675E-4
25.2312,-1.0006154166666674E-4
25.7312,-9.209636111111102E-5
26.2312,-8.796555555555562E-5
26.7312,-8.67221666666666E-5
27.2312,-8.725733333333325E-5
27.7312,-8.833755555555541E-5
28.2312,-8.919762499999995E-5
