ArcLength,DeltaRD
-40.0447,-1.2705181944444425E-4
-39.5447,-1.30915E-4
-39.0447,-1.3587702777777787E-4
-38.5447,-1.4613640277777776E-4
-38.0447,-1.6431645833333327E-4
-37.5447,-1.91248375E-4
-37.0447,-2.2410113888888898E-4
-36.5447,-2.5286498611111106E-4
-36.0447,-2.6775463888888877E-4
-35.5447,-2.647106666666667E-4
-35.0447,-2.454465694444446E-4
-34.5447,-2.1810951388888898E-4
-34.0447,-1.9345113888888875E-4
-33.5447,-1.7887927777777784E-4
-33.0447,-1.7915433333333343E-4
-32.5447,-1.9244095833333336E-4
-32.0447,-2.0953223611111093E-4
-31.5447,-2.1795847222222213E-4
-31.0447,-2.099057638888888E-4
-30.5447,-1.8830363888888907E-4
-30.0447,-1.6312602777777778E-4
-29.5447,-1.451589861111111E-4
-29.0447,-1.3820431944444448E-4
-28.5447,-1.407614027777778E-4
-28.0447,-1.483290277777777E-4
-27.5447,-1.5686901388888886E-4
-27.0447,-1.63975625E-4
-26.5447,-1.7000806944444437E-4
-26.0447,-1.7598341666666666E-4
-25.5447,-1.8266173611111117E-4
-25.0447,-1.9006504166666643E-4
-24.5447,-1.975660694444446E-4
-24.0447,-2.0125006944444438E-4
-23.5447,-1.946216944444444E-4
-23.0447,-1.7859562499999992E-4
-22.5447,-1.5877245833333337E-4
-22.0447,-1.439518472222223E-4
-21.5447,-1.3973334722222196E-4
-21.0447,-1.4303640277777774E-4
-20.5447,-1.490998333333333E-4
-20.0447,-1.5526723611111097E-4
-19.5447,-1.6121919444444458E-4
-19.0447,-1.6636304166666664E-4
-18.5447,-1.7051804166666668E-4
-18.0447,-1.733584305555556E-4
-17.5447,-1.740662361111112E-4
-17.0447,-1.7214551388888887E-4
-16.5447,-1.6745752777777773E-4
-16.0447,-1.6097325E-4
-15.5447,-1.5401555555555563E-4
-15.0447,-1.47362638888889E-4
-14.5447,-1.413370416666667E-4
-14.0447,-1.3568529166666649E-4
-13.5447,-1.285180277777778E-4
-13.0447,-1.1789115277777769E-4
-12.5447,-1.0523543055555547E-4
-12.0447,-9.56215833333333E-5
-11.5447,-9.509893055555574E-5
-11.0447,-1.0588720833333315E-4
-10.5447,-1.2508972222222213E-4
-10.0447,-1.4792304166666654E-4
-9.54468,-1.6656090277777783E-4
-9.04468,-1.7105111111111106E-4
-8.54468,-1.5887924999999998E-4
-8.04468,-1.3897793055555555E-4
-7.54468,-1.2558447222222224E-4
-7.04468,-1.287234861111113E-4
-6.54468,-1.4406855555555568E-4
-6.04468,-1.6182212499999999E-4
