ArcLength,DeltaRD
-14.4637,2.1989555555555567E-4
-13.9637,1.0366044444444457E-4
-13.4637,2.807402777777997E-6
-12.9637,-8.072159722222216E-5
-12.4637,-1.7978920833333352E-4
-11.9637,-2.4085545833333341E-4
-11.4637,-2.797794027777779E-4
-10.9637,-3.1178736111111107E-4
-10.4637,-3.171741666666665E-4
-9.96372,-2.841859722222223E-4
-9.46372,-2.2749197222222224E-4
-8.96372,-1.624914999999998E-4
-8.46372,-1.0307579166666668E-4
-7.96372,-5.962529166666673E-5
-7.46372,-4.4794986111110864E-5
-6.96372,-7.141263888888892E-5
-6.46372,-1.468993333333333E-4
-5.96372,-2.7077097222222236E-4
-5.46372,-4.3336197222222216E-4
-4.96372,-6.003928333333334E-4
-4.46372,-7.24248277777778E-4
-3.96372,-7.62553222222222E-4
-3.46372,-7.069493333333331E-4
-2.96372,-5.920900277777779E-4
-2.46372,-4.6524845833333323E-4
-1.96372,-3.666712083333333E-4
-1.46372,-3.0650834722222226E-4
-0.963721,-2.775900694444444E-4
-0.463721,-2.614547916666666E-4
0.0362786,-2.4150994444444447E-4
0.536279,-2.159099722222223E-4
1.03628,-1.9270186111111122E-4
1.53628,-1.7027012500000008E-4
2.03628,-1.492854027777779E-4
2.53628,-1.34237013888889E-4
3.03628,-1.233717777777779E-4
3.53628,-1.146716527777778E-4
4.03628,-1.0745886111111097E-4
4.53628,-1.0187318055555547E-4
5.03628,-9.793897222222232E-5
5.53628,-9.483580555555567E-5
6.03628,-9.227875000000004E-5
6.53628,-9.059004166666663E-5
7.03628,-9.034258333333333E-5
7.53628,-9.170715277777774E-5
8.03628,-9.399733333333323E-5
8.53628,-9.614584722222235E-5
9.03628,-9.661116666666671E-5
9.53628,-9.370847222222223E-5
10.0363,-8.718741666666674E-5
10.5363,-7.799951388888894E-5
11.0363,-6.779904166666654E-5
11.5363,-5.684788888888877E-5
12.0363,-4.440969444444447E-5
12.5363,-3.071693055555565E-5
13.0363,-1.4795291666666577E-5
13.5363,2.8276527777777467E-6
14.0363,2.0100666666666967E-5
14.5363,3.490811111111103E-5
15.0363,4.943081944444453E-5
15.5363,6.65279583333333E-5
