ArcLength,DeltaRD
-14.3111,-9.329334913793108E-4
-13.8111,-9.911672356321837E-4
-13.3111,-9.763667931034481E-4
-12.8111,-9.518364367816089E-4
-12.3111,-9.234496954022993E-4
-11.8111,-8.917642758620682E-4
-11.3111,-8.87355045977012E-4
-10.8111,-9.049361034482758E-4
-10.3111,-9.17152281609195E-4
-9.81114,-8.774742011494256E-4
-9.31114,-7.616230517241379E-4
-8.81114,-5.940788505747126E-4
-8.31114,-4.265166206896553E-4
-7.81114,-3.1103687356321894E-4
-7.31114,-2.6979080172413793E-4
-6.81114,-2.949401178160918E-4
-6.31114,-3.666608333333334E-4
-5.81114,-4.6062629022988505E-4
-5.31114,-5.551960057471267E-4
-4.81114,-6.292927758620689E-4
-4.31114,-6.666348620689655E-4
-3.81114,-6.598741724137933E-4
-3.31114,-6.163910977011497E-4
-2.81114,-5.5091575E-4
-2.31114,-4.8199097701149423E-4
-1.81114,-4.148428017241377E-4
-1.31114,-3.5112386781609183E-4
-0.811136,-2.999106522988506E-4
-0.311136,-2.4197656896551736E-4
0.188864,-1.9056622701149432E-4
0.688864,-1.535449712643679E-4
1.18886,-1.3160498275862059E-4
1.68886,-1.1307268103448291E-4
2.18886,-9.988834195402317E-5
2.68886,-9.100160344827578E-5
3.18886,-8.360854597701142E-5
3.68886,-7.577040517241403E-5
4.18886,-6.781688793103464E-5
4.68886,-6.0763267241379444E-5
5.18886,-5.508089942528728E-5
5.68886,-5.045960344827571E-5
6.18886,-4.5947514367815985E-5
6.68886,-4.188721551724121E-5
7.18886,-4.035233620689664E-5
7.68886,-4.336163793103461E-5
8.18886,-5.128072413793116E-5
8.68886,-6.222822413793109E-5
9.18886,-7.319438505747121E-5
9.68886,-8.15892988505749E-5
10.1889,-8.663409195402278E-5
10.6889,-8.80886982758621E-5
11.1889,-8.436359770114927E-5
11.6889,-7.36879051724136E-5
12.1889,-5.8589594827586334E-5
12.6889,-4.376978735632221E-5
13.1889,-3.281219252873591E-5
13.6889,-2.7198939655172444E-5
14.1889,-2.408809770114927E-5
14.6889,-2.1704433908046206E-5
15.1889,-2.018434482758632E-5
15.6889,-1.9941968390804385E-5
16.1889,-2.3723281609195398E-5
16.6889,-2.733690517241411E-5
