ArcLength,DeltaRD
-11.0665,-4.001039942528727E-5
-10.5665,-4.871946264367816E-5
-10.0665,-5.2633140804597754E-5
-9.56653,-5.304655172413768E-5
-9.06653,-5.390290517241379E-5
-8.56653,-5.5147999999999764E-5
-8.06653,-5.6540330459770006E-5
-7.56653,-5.694410344827584E-5
-7.06653,-5.532798563218403E-5
-6.56653,-5.423811494252866E-5
-6.06653,-5.78141781609195E-5
-5.56653,-6.820031321839103E-5
-5.06653,-8.441502011494249E-5
-4.56653,-1.0362749425287356E-4
-4.06653,-1.2505709482758614E-4
-3.56653,-1.4920308333333339E-4
-3.06653,-1.7560600287356328E-4
-2.56653,-1.994411867816093E-4
-2.06653,-2.1101210919540218E-4
-1.56653,-2.028191005747126E-4
-1.06653,-1.804432471264368E-4
-0.566528,-1.6220381034482757E-4
-0.0665279,-1.6761242528735647E-4
0.433472,-1.9235795114942538E-4
0.933472,-2.1701748275862085E-4
1.43347,-2.2726999137931056E-4
1.93347,-2.1977047988505725E-4
2.43347,-2.0371620977011496E-4
2.93347,-1.856980000000002E-4
3.43347,-1.6697175287356332E-4
3.93347,-1.4975354885057466E-4
4.43347,-1.338114942528736E-4
4.93347,-1.1754460919540237E-4
5.43347,-1.0003039655172405E-4
5.93347,-8.293155459770127E-5
6.43347,-6.964034482758623E-5
6.93347,-6.343186781609163E-5
7.43347,-6.590605747126442E-5
7.93347,-7.542685057471273E-5
8.43347,-8.970406321839094E-5
8.93347,-1.0617860919540241E-4
9.43347,-1.2231192241379308E-4
9.93347,-1.3648910919540223E-4
10.4335,-1.4921943103448265E-4
10.9335,-1.611860517241379E-4
