ArcLength,DeltaRD
-19.028,-6.884204597701153E-5
-18.528,-7.571574137931001E-5
-18.028,-8.174465517241385E-5
-17.528,-8.791986781609199E-5
-17.028,-9.427561494252843E-5
-16.528,-1.0228144540229867E-4
-16.028,-1.0611143678160902E-4
-15.528,-1.0602076149425282E-4
-15.028,-1.0434015804597688E-4
-14.528,-1.0236738793103464E-4
-14.028,-1.005479798850573E-4
-13.528,-9.884671551724125E-5
-13.028,-9.741187356321845E-5
-12.528,-9.686935632183908E-5
-12.028,-9.762213505747129E-5
-11.528,-1.0042340517241372E-4
-11.028,-1.0496345689655154E-4
-10.528,-1.1002445402298849E-4
-10.028,-1.136626408045978E-4
-9.52798,-1.1432056609195435E-4
-9.02798,-1.1175718965517262E-4
-8.52798,-1.0658241954022974E-4
-8.02798,-1.0109128735632199E-4
-7.52798,-9.794098563218397E-5
-7.02798,-9.934470689655205E-5
-6.52798,-1.0516751149425285E-4
-6.02798,-1.1349029597701162E-4
-5.52798,-1.2392687931034492E-4
-5.02798,-1.3800398275862062E-4
-4.52798,-1.577964454022989E-4
-4.02798,-1.8219081034482763E-4
-3.52798,-2.0491999999999998E-4
-3.02798,-2.2043627873563208E-4
-2.52798,-2.277149655172413E-4
-2.02798,-2.298269913793105E-4
-1.52798,-2.287150057471263E-4
-1.02798,-2.223589511494253E-4
-0.527979,-2.085484137931036E-4
-0.0279793,-1.9189920977011495E-4
0.472021,-1.8360073275862062E-4
0.972021,-1.9244146264367826E-4
1.47202,-2.128556005747125E-4
1.97202,-2.31751896551724E-4
2.47202,-2.3567389367816082E-4
2.97202,-2.2060412643678168E-4
3.47202,-1.9465153448275857E-4
3.97202,-1.6984610919540226E-4
4.47202,-1.5368387931034497E-4
4.97202,-1.4504267528735637E-4
5.47202,-1.3798964080459768E-4
5.97202,-1.2702108333333345E-4
6.47202,-1.1229013793103435E-4
6.97202,-9.77403965517241E-5
7.47202,-8.748218390804564E-5
7.97202,-8.346593965517248E-5
8.47202,-8.355157758620669E-5
8.97202,-8.51183908045978E-5
9.47202,-8.729679885057472E-5
9.97202,-8.967591091954021E-5
10.472,-9.205567528735659E-5
10.972,-9.380376436781605E-5
11.472,-9.387495402298851E-5
11.972,-9.221870114942555E-5
12.472,-8.99028534482757E-5
12.972,-8.830064655172419E-5
13.472,-8.800987643678133E-5
13.972,-8.93494626436781E-5
14.472,-9.06932729885057E-5
14.972,-9.12709540229885E-5
15.472,-9.134794540229809E-5
15.972,-8.848490804597695E-5
16.472,-7.709277298850574E-5
16.972,-5.104517528735624E-5
17.472,-1.703479597701138E-5
17.972,1.9003244252873428E-5
18.472,5.9823836206896884E-5
18.972,1.0531156609195388E-4
