ArcLength,DeltaRD
-12.5745,-8.857080459770124E-5
-12.0745,-1.5702013218390804E-4
-11.5745,-1.7918735057471263E-4
-11.0745,-1.7129390517241357E-4
-10.5745,-1.514062729885056E-4
-10.0745,-1.2667257471264345E-4
-9.57454,-1.0845285057471275E-4
-9.07454,-1.1705025287356329E-4
-8.57454,-1.6461212356321854E-4
-8.07454,-2.494251235632184E-4
-7.57454,-3.558636034482758E-4
-7.07454,-4.644362385057469E-4
-6.57454,-5.560290517241381E-4
-6.07454,-6.136204770114946E-4
-5.57454,-6.291198735632184E-4
-5.07454,-6.012340172413792E-4
-4.57454,-5.392525344827583E-4
-4.07454,-4.6374439655172406E-4
-3.57454,-3.948607787356319E-4
-3.07454,-3.4485458908045956E-4
-2.57454,-3.0976071551724134E-4
-2.07454,-2.7655978160919556E-4
-1.57454,-2.3742769252873576E-4
-1.07454,-1.959533074712644E-4
-0.574536,-1.5661865804597705E-4
-0.0745358,-1.1851498563218417E-4
0.425464,-9.364059770114951E-5
0.925464,-9.094230747126427E-5
1.42546,-1.1087051724137929E-4
1.92546,-1.5647630459770124E-4
2.42546,-2.207236465517242E-4
2.92546,-2.839478333333334E-4
3.42546,-3.282504971264368E-4
3.92546,-3.4673902298850567E-4
4.42546,-3.449297155172414E-4
4.92546,-3.3039070114942505E-4
5.42546,-3.0881515229885044E-4
5.92546,-2.821321206896549E-4
6.42546,-2.40923540229885E-4
6.92546,-1.6779951436781608E-4
7.42546,-4.69520028735631E-5
7.92546,1.0425900574712651E-4
8.42546,2.3936124425287368E-4
8.92546,3.3047170114942535E-4
9.42546,3.3978127298850565E-4
9.92546,2.7883355747126406E-4
10.4255,1.7748251034482724E-4
10.9255,5.8076018965517204E-5
11.4255,-7.162339080459749E-5
11.9255,-1.676300706321839E-4
12.4255,-2.2156674442913766E-4
12.9255,-2.6728250467522997E-4
