ArcLength,DeltaRD
-10.9135,-2.00246367816092E-4
-10.4135,-1.8044710919540253E-4
-9.91353,-1.590330086206897E-4
-9.41353,-1.3171692816091925E-4
-8.91353,-1.0003154597701175E-4
-8.41353,-7.402066379310355E-5
-7.91353,-7.189619252873569E-5
-7.41353,-1.0694587931034502E-4
-6.91353,-1.7956996264367818E-4
-6.41353,-2.745201465517241E-4
-5.91353,-3.6877082758620685E-4
-5.41353,-4.389681408045978E-4
-4.91353,-4.7012291091954E-4
-4.41353,-4.604276321839078E-4
-3.91353,-4.207225229885056E-4
-3.41353,-3.6781575862068956E-4
-2.91353,-3.1613908620689677E-4
-2.41353,-2.7266168390804586E-4
-1.91353,-2.3664707471264393E-4
-1.41353,-2.0524197988505731E-4
-0.913531,-1.801305114942528E-4
-0.413531,-1.56708643678161E-4
0.086469,-1.3632417816091924E-4
0.586469,-1.20393816091954E-4
1.08647,-1.1120061494252875E-4
1.58647,-1.0874026724137938E-4
2.08647,-1.2192963505747124E-4
2.58647,-1.533102183908045E-4
3.08647,-1.9588885057471252E-4
3.58647,-2.390733908045977E-4
4.08647,-2.748413793103447E-4
4.58647,-2.989711695402298E-4
5.08647,-3.111978879310344E-4
5.58647,-3.149624137931035E-4
6.08647,-3.131148850574715E-4
6.58647,-3.071541206896551E-4
7.08647,-2.943899454022987E-4
7.58647,-2.6447346839080486E-4
8.08647,-2.1187992816091943E-4
8.58647,-1.5307140229885055E-4
9.08647,-8.294397126436823E-5
9.58647,5.74997126436363E-7
10.0865,6.72899741379308E-5
10.5865,5.7851643678160725E-5
11.0865,-4.3517241379419785E-8
11.5865,-6.44389942528735E-5
12.0865,-1.5590291896551694E-4
12.5865,-2.648212655172414E-4
13.0865,-3.6865766614942543E-4
