ArcLength,DeltaRD
-10.6204,-9.720758045977029E-5
-10.1204,-9.783861494252902E-5
-9.62041,-9.781305172413754E-5
-9.12041,-9.679673275862061E-5
-8.62041,-9.411439942528762E-5
-8.12041,-9.086822413793079E-5
-7.62041,-8.918541091954045E-5
-7.12041,-9.0599962643678E-5
-6.62041,-9.303233333333354E-5
-6.12041,-9.487670689655163E-5
-5.62041,-9.610423850574723E-5
-5.12041,-9.71540977011497E-5
-4.62041,-9.884544827586193E-5
-4.12041,-1.0103193390804575E-4
-3.62041,-1.0239825862068971E-4
-3.12041,-1.019563649425284E-4
-2.62041,-9.928129597701135E-5
-2.12041,-9.486435057471277E-5
-1.62041,-8.965637356321847E-5
-1.12041,-8.456025862068977E-5
-0.620412,-8.016944540229897E-5
-0.120412,-7.56674827586208E-5
0.379588,-7.120892241379315E-5
0.879588,-6.749048275862075E-5
1.37959,-6.501653160919546E-5
1.87959,-6.280771551724139E-5
2.37959,-6.102620977011485E-5
2.87959,-5.9171652298850574E-5
3.37959,-5.703702298850543E-5
3.87959,-5.532272126436812E-5
4.37959,-5.491259195402275E-5
4.87959,-5.6429755747126214E-5
5.37959,-5.9589554597701396E-5
5.87959,-6.334998275862066E-5
6.37959,-6.711376724137909E-5
6.87959,-7.05051034482761E-5
7.37959,-7.343603448275841E-5
7.87959,-7.572147413793112E-5
8.37959,-7.656923275862039E-5
8.87959,-7.529682471264397E-5
9.37959,-7.33481954022986E-5
9.87959,-7.262757758620707E-5
10.3796,-7.35655775862071E-5
10.8796,-7.537956321839064E-5
11.3796,-7.504579022988536E-5
