ArcLength,DeltaFA
-20.1959,0.009994323999999943
-19.6959,0.007995259999999976
-19.1959,0.006689489999999992
-18.6959,0.006070584999999962
-18.1959,0.005174070000000058
-17.6959,0.003765379999999985
-17.1959,0.002298095000000014
-16.6959,0.0010344025000000034
-16.1959,2.5020000000014475E-6
-15.6959,-7.984070000000287E-4
-15.1959,-0.0015864800000000012
-14.6959,-0.002660995000000027
-14.1959,-0.004612954999999974
-13.6959,-0.0072013299999999225
-13.1959,-0.007409410000000005
-12.6959,-6.643349999999604E-4
-12.1959,0.01379227499999991
-11.6959,0.03120824500000008
-11.1959,0.044905534999999996
-10.6959,0.051692345000000056
-10.1959,0.05386262499999994
-9.69592,0.05649187999999994
-9.19592,0.06149854500000004
-8.69592,0.06628481
-8.19592,0.066360535
-7.69592,0.05893259000000001
-7.19592,0.045725994999999964
-6.69592,0.031378439999999896
-6.19592,0.020580299999999996
-5.69592,0.01518706000000003
-5.19592,0.01433141499999993
-4.69592,0.01648666500000001
-4.19592,0.019799469999999958
-3.69592,0.022936340000000027
-3.19592,0.025160149999999964
-2.69592,0.026680419999999982
-2.19592,0.028510745000000004
-1.69592,0.031133000000000022
-1.19592,0.033874755000000006
-0.695923,0.035821469999999994
-0.195923,0.03612102500000003
0.304077,0.03258002499999996
0.804077,0.026795919999999973
1.30408,0.021270120000000003
1.80408,0.014258694999999988
2.30408,0.008154745000000019
2.80408,0.005122135000000028
3.30408,0.004708937000000024
3.80408,0.005467700999999936
4.30408,0.004875887999999884
4.80408,7.662899999998918E-4
5.30408,-0.007023420000000058
5.80408,-0.01773272499999995
6.30408,-0.0291208750000001
6.80408,-0.038203144999999994
7.30408,-0.04319664499999992
7.80408,-0.04369023999999999
8.30408,-0.04141158500000003
8.80408,-0.039015999999999884
9.30408,-0.03796115499999997
9.80408,-0.03861564500000003
10.3041,-0.040945914999999944
10.8041,-0.04473128999999998
11.3041,-0.04956547499999997
11.8041,-0.05388467000000002
12.3041,-0.05560500500000004
12.8041,-0.05373289000000003
13.3041,-0.04785452000000001
13.8041,-0.038192945000000034
14.3041,-0.027525900000000048
14.8041,-0.01857452000000004
15.3041,-0.01435045500000004
15.8041,-0.01699526499999987
16.3041,-0.02584161000000007
16.8041,-0.03964908499999997
17.3041,-0.05701027999999997
17.8041,-0.07365482500000003
18.3041,-0.08726766999999991
18.8041,-0.09656394999999984
19.3041,-0.10319239500000005
