ArcLength,DeltaFA
-14.4637,0.031097683333333265
-13.9637,0.03899989666666667
-13.4637,0.05197370000000004
-12.9637,0.0679957166666667
-12.4637,0.08639291000000004
-11.9637,0.09350377999999993
-11.4637,0.08123857333333323
-10.9637,0.05376225000000007
-10.4637,0.022243366666666653
-9.96372,-0.002942629999999946
-9.46372,-0.016018996666666674
-8.96372,-0.018181476666666696
-8.46372,-0.014673893333333299
-7.96372,-0.010629856666666715
-7.46372,-0.008078393333333378
-6.96372,-0.004736206666666742
-6.46372,0.0014468133333332411
-5.96372,0.009685966666666546
-5.46372,0.018009416666666778
-4.96372,0.024877646666666697
-4.46372,0.03165985666666671
-3.96372,0.03926254999999995
-3.46372,0.04527074666666664
-2.96372,0.04595838000000002
-2.46372,0.037922006666666674
-1.96372,0.021932033333333212
-1.46372,0.0028643199999999758
-0.963721,-0.01319440999999999
-0.463721,-0.026556300000000033
0.0362786,-0.036480833333333296
0.536279,-0.041893899999999984
1.03628,-0.043560796666666735
1.53628,-0.044103106666666614
2.03628,-0.043234180000000066
2.53628,-0.04106186999999989
3.03628,-0.03873337333333343
3.53628,-0.03717652666666671
4.03628,-0.0356137966666667
4.53628,-0.03262373333333324
5.03628,-0.02807578999999988
5.53628,-0.022210169999999974
6.03628,-0.016120673333333224
6.53628,-0.01144168000000001
7.03628,-0.009731986666666581
7.53628,-0.011147359999999967
8.03628,-0.013540986666666699
8.53628,-0.013908553333333351
9.03628,-0.010768819999999957
9.53628,-0.005253216666666699
10.0363,5.811366666667317E-4
10.5363,0.0063375233333333725
11.0363,0.012796256666666672
11.5363,0.021030103333333355
12.0363,0.03098978999999999
12.5363,0.04039156999999999
13.0363,0.04720028333333334
13.5363,0.05065724999999997
14.0363,0.05053412333333335
14.5363,0.04790048999999999
15.0363,0.04284885333333327
15.5363,0.03377930333333336
