ArcLength,DeltaRD
-31.8123,-1.2490534999999906E-5
-31.3123,-1.3503925000000094E-5
-30.8123,-1.6302980000000252E-5
-30.3123,-1.8890675000000153E-5
-29.8123,-1.9983795000000078E-5
-29.3123,-1.910357500000011E-5
-28.8123,-1.5554205000000137E-5
-28.3123,-1.00208699999999E-5
-27.8123,-3.3149699999999484E-6
-27.3123,3.255895000000078E-6
-26.8123,8.320319999999943E-6
-26.3123,1.1317069999999883E-5
-25.8123,1.0962154999999917E-5
-25.3123,6.647115000000007E-6
-24.8123,-1.5128900000000844E-6
-24.3123,-1.2958054999999977E-5
-23.8123,-2.60570050000001E-5
-23.3123,-3.939169000000001E-5
-22.8123,-5.174314500000011E-5
-22.3123,-6.263153000000011E-5
-21.8123,-7.195772999999989E-5
-21.3123,-8.008058499999978E-5
-20.8123,-8.773721999999983E-5
-20.3123,-9.506280500000018E-5
-19.8123,-1.0181436500000004E-4
-19.3123,-1.0742754000000012E-4
-18.8123,-1.1151895000000001E-4
-18.3123,-1.1339674499999993E-4
-17.8123,-1.1182489000000008E-4
-17.3123,-1.0594138499999978E-4
-16.8123,-9.653313999999997E-5
-16.3123,-8.658615500000018E-5
-15.8123,-7.868459000000012E-5
-15.3123,-7.414849E-5
-14.8123,-7.184562500000017E-5
-14.3123,-6.954941999999986E-5
-13.8123,-6.632633E-5
-13.3123,-6.319916499999989E-5
-12.8123,-5.926958999999984E-5
-12.3123,-5.252260499999991E-5
-11.8123,-4.097118000000004E-5
-11.3123,-2.419995500000001E-5
-10.8123,-6.826540000000152E-6
-10.3123,3.762480000000178E-6
-9.81233,2.785149999999341E-7
-9.31233,-1.9179200000000096E-5
-8.81233,-4.926979499999997E-5
-8.31233,-8.012963000000005E-5
-7.81233,-1.0399360499999989E-4
-7.31233,-1.1764255999999987E-4
-6.81233,-1.2255058999999984E-4
-6.31233,-1.2245370000000004E-4
-5.81233,-1.2097625000000005E-4
-5.31233,-1.2055712499999991E-4
-4.81233,-1.2081167E-4
-4.31233,-1.1829192999999994E-4
-3.81233,-1.1051728000000005E-4
-3.31233,-1.0103601000000016E-4
-2.81233,-9.7540765E-5
-2.31233,-1.0914122000000009E-4
-1.81233,-1.395641049999998E-4
-1.31233,-1.8242906E-4
-0.812329,-2.161621100000002E-4
-0.312329,-2.3759798000000019E-4
0.187671,-2.2751029999999966E-4
0.687671,-1.8788947999999993E-4
1.18767,-1.477445399999998E-4
1.68767,-1.0920659499999994E-4
2.18767,-9.40918749999999E-5
2.68767,-1.0316247000000003E-4
3.18767,-1.2257039500000006E-4
3.68767,-1.387574600000002E-4
4.18767,-1.4622574000000001E-4
4.68767,-1.476653649999999E-4
5.18767,-1.4811942999999985E-4
5.68767,-1.4828107500000002E-4
6.18767,-1.4545604000000014E-4
6.68767,-1.3462416999999993E-4
7.18767,-1.1147975500000007E-4
7.68767,-7.74046000000003E-5
8.18767,-4.087751999999991E-5
8.68767,-1.3576869999999946E-5
9.18767,-3.360945000000122E-6
9.68767,-8.865574999999807E-6
10.1877,-2.282669500000003E-5
10.6877,-3.886064499999996E-5
11.1877,-5.4502895E-5
11.6877,-6.901647499999992E-5
12.1877,-8.17775399999999E-5
12.6877,-9.257782000000002E-5
13.1877,-1.0139268999999991E-4
13.6877,-1.088001750000001E-4
14.1877,-1.1570405000000013E-4
14.6877,-1.2253669999999993E-4
15.1877,-1.2966252500000008E-4
15.6877,-1.363824600000001E-4
16.1877,-1.410389800000001E-4
16.6877,-1.4269640000000002E-4
17.1877,-1.414909949999999E-4
17.6877,-1.3849459499999997E-4
18.1877,-1.347722699999998E-4
18.6877,-1.3084982999999998E-4
19.1877,-1.2617724E-4
19.6877,-1.2056606499999997E-4
20.1877,-1.1382567500000003E-4
20.6877,-1.059484649999999E-4
21.1877,-9.699513999999998E-5
21.6877,-8.659536000000026E-5
22.1877,-7.455725000000014E-5
22.6877,-6.050072999999991E-5
23.1877,-4.505028499999998E-5
23.6877,-2.9413339999999886E-5
24.1877,-1.5473249999999983E-5
24.6877,-5.716529999999736E-6
25.1877,-1.7195149999998547E-6
25.6877,-4.121010000000011E-6
26.1877,-1.2472349999999928E-5
26.6877,-2.5081835000000173E-5
27.1877,-3.972192000000017E-5
27.6877,-5.4467854999999937E-5
28.1877,-6.808295999999998E-5
28.6877,-7.870586500000011E-5
29.1877,-8.663071999999981E-5
29.6877,-9.230404500000012E-5
30.1877,-9.314017000000021E-5
30.6877,-8.657848500000015E-5
31.1877,-7.505234499999996E-5
