ArcLength,DeltaRD
-29.464,-3.4925680000000205E-5
-28.964,-2.803502999999981E-5
-28.464,-1.8079010000000232E-5
-27.964,-6.647934999999983E-6
-27.464,8.656099999999824E-6
-26.964,2.6898974999999925E-5
-26.464,4.5071054999999824E-5
-25.964,5.860386499999997E-5
-25.464,6.19070899999999E-5
-24.964,5.3587335000000085E-5
-24.464,3.5577250000000046E-5
-23.964,1.3242059999999875E-5
-23.464,-8.209935000000074E-6
-22.964,-2.728702499999987E-5
-22.464,-4.324916499999997E-5
-21.964,-5.6452445000000195E-5
-21.464,-6.770212000000017E-5
-20.964,-7.836804999999979E-5
-20.464,-8.965310999999986E-5
-19.964,-1.0216694000000004E-4
-19.464,-1.1542735999999995E-4
-18.964,-1.2738991000000015E-4
-18.464,-1.3657140499999994E-4
-17.964,-1.4290884999999993E-4
-17.464,-1.468197000000001E-4
-16.964,-1.4820271500000023E-4
-16.464,-1.4638204000000008E-4
-15.964,-1.4103935500000002E-4
-15.464,-1.3268339499999992E-4
-14.964,-1.2284226000000011E-4
-14.464,-1.1356749500000026E-4
-13.964,-1.0563891999999992E-4
-13.464,-9.92570899999998E-5
-12.964,-9.314338000000017E-5
-12.464,-8.556382499999994E-5
-11.964,-7.600758999999982E-5
-11.464,-6.612722000000001E-5
-10.964,-5.792875499999997E-5
-10.464,-5.155439999999991E-5
-9.96398,-4.6740949999999975E-5
-9.46398,-4.461290000000006E-5
-8.96398,-5.075503499999952E-5
-8.46398,-6.912051000000012E-5
-7.96398,-9.700389499999991E-5
-7.46398,-1.255389300000003E-4
-6.96398,-1.4527172000000004E-4
-6.46398,-1.5286473000000007E-4
-5.96398,-1.5207761999999983E-4
-5.46398,-1.493598799999999E-4
-4.96398,-1.47914695E-4
-4.46398,-1.454625599999999E-4
-3.96398,-1.3654131500000005E-4
-3.46398,-1.2033256499999992E-4
-2.96398,-1.0409847500000011E-4
-2.46398,-1.0223507000000015E-4
-1.96398,-1.2432667500000003E-4
-1.46398,-1.6513431999999996E-4
-0.963982,-2.0419904999999998E-4
-0.463982,-2.3232848E-4
0.0360181,-2.2956525000000002E-4
0.536018,-1.9724260000000024E-4
1.03602,-1.6134212000000004E-4
1.53602,-1.2818082000000007E-4
2.03602,-1.0497180499999975E-4
2.53602,-9.87465850000003E-5
3.03602,-1.0486818500000006E-4
3.53602,-1.1402031000000011E-4
4.03602,-1.1998670000000001E-4
4.53602,-1.2082785499999984E-4
5.03602,-1.2049288000000032E-4
5.53602,-1.2302901500000003E-4
6.03602,-1.2825497500000007E-4
6.53602,-1.3325880499999985E-4
7.03602,-1.3212519500000006E-4
7.53602,-1.1880200000000021E-4
8.03602,-9.369517499999993E-5
8.53602,-6.594189499999981E-5
9.03602,-4.646478500000008E-5
9.53602,-4.23111749999998E-5
10.036,-5.013617999999982E-5
10.536,-6.087650499999979E-5
11.036,-6.797833499999975E-5
11.536,-6.974922999999997E-5
12.036,-6.780222499999991E-5
12.536,-6.503823500000005E-5
13.036,-6.360899499999997E-5
13.536,-6.293287999999987E-5
14.036,-6.173000000000007E-5
14.536,-6.001063000000018E-5
15.036,-6.082789000000019E-5
15.536,-6.78642799999998E-5
16.036,-8.173429000000022E-5
16.536,-9.824448500000006E-5
17.036,-1.1215208499999979E-4
17.536,-1.1943398500000003E-4
18.036,-1.1966034500000009E-4
18.536,-1.1488275500000009E-4
19.036,-1.0760392500000016E-4
19.536,-9.980988999999999E-5
20.036,-9.23023349999999E-5
20.536,-8.527567500000023E-5
21.036,-7.832822500000009E-5
21.536,-7.07424200000001E-5
22.036,-6.18898299999998E-5
22.536,-5.080073500000025E-5
23.036,-3.704855499999976E-5
23.536,-2.0827149999999898E-5
24.036,-3.083335000000041E-6
24.536,1.4043965000000089E-5
25.036,2.81344E-5
25.536,3.7564670000000164E-5
26.036,4.109120000000011E-5
26.536,3.898746999999973E-5
27.036,3.203905500000009E-5
27.536,2.161691499999994E-5
28.036,9.00185000000009E-6
28.536,-4.321584999999995E-6
29.036,-1.7563129999999976E-5
29.536,-2.8594385000000038E-5
