ArcLength,DeltaRD
-31.0576,-2.611634000000034E-5
-30.5576,2.7574485000000058E-5
-30.0576,3.727450500000005E-5
-29.5576,2.1277019999999805E-5
-29.0576,1.5116399999999834E-6
-28.5576,-2.4662039999999896E-5
-28.0576,-4.7195739999999955E-5
-27.5576,-6.586329999999987E-5
-27.0576,-8.04911399999999E-5
-26.5576,-9.260057499999995E-5
-26.0576,-1.0947213000000002E-4
-25.5576,-1.2819758500000008E-4
-25.0576,-1.4866128499999996E-4
-24.5576,-1.6688965500000002E-4
-24.0576,-1.8059721999999978E-4
-23.5576,-1.9210005999999982E-4
-23.0576,-2.0514586500000001E-4
-22.5576,-2.2005224E-4
-22.0576,-2.3579796E-4
-21.5576,-2.505433499999999E-4
-21.0576,-2.6178813999999987E-4
-20.5576,-2.6780745999999996E-4
-20.0576,-2.6830667000000014E-4
-19.5576,-2.6441929500000007E-4
-19.0576,-2.57653425E-4
-18.5576,-2.482354200000001E-4
-18.0576,-2.360982449999998E-4
-17.5576,-2.227925049999999E-4
-17.0576,-2.108580449999999E-4
-16.5576,-2.0229622000000002E-4
-16.0576,-1.9686414500000017E-4
-15.5576,-1.9211317500000005E-4
-15.0576,-1.8674277499999988E-4
-14.5576,-1.8215437E-4
-14.0576,-1.8056014000000016E-4
-13.5576,-1.831166500000001E-4
-13.0576,-1.887572350000001E-4
-12.5576,-1.9492352499999986E-4
-12.0576,-1.9903997499999993E-4
-11.5576,-2.0081877000000008E-4
-11.0576,-2.037601699999999E-4
-10.5576,-2.089455749999999E-4
-10.0576,-2.1417074499999997E-4
-9.55756,-2.1612904999999998E-4
-9.05756,-2.1134900999999996E-4
-8.55756,-2.0149466500000014E-4
-8.05756,-1.8990634499999997E-4
-7.55756,-1.7917383999999992E-4
-7.05756,-1.7221912499999992E-4
-6.55756,-1.7102960000000005E-4
-6.05756,-1.7490861499999986E-4
-5.55756,-1.8060445499999992E-4
-5.05756,-1.8425482499999992E-4
-4.55756,-1.8331561500000012E-4
-4.05756,-1.7741272499999998E-4
-3.55756,-1.6823639000000006E-4
-3.05756,-1.5867566999999992E-4
-2.55756,-1.5103976499999987E-4
-2.05756,-1.4516616999999998E-4
-1.55756,-1.3830467499999991E-4
-1.05756,-1.2809064999999998E-4
-0.557564,-1.146606749999999E-4
-0.057564,-1.0151489500000009E-4
0.442436,-9.384497999999992E-5
0.942436,-9.245220999999984E-5
1.44244,-9.357916000000006E-5
1.94244,-9.436431500000004E-5
2.44244,-9.724737999999996E-5
2.94244,-1.0764851000000003E-4
3.44244,-1.298941600000001E-4
3.94244,-1.632541999999999E-4
4.44244,-2.0052163000000003E-4
4.94244,-2.310119599999999E-4
5.44244,-2.48462645E-4
5.94244,-2.5416916000000006E-4
6.44244,-2.5430551000000005E-4
6.94244,-2.5285738E-4
7.44244,-2.4611076999999997E-4
7.94244,-2.2876356999999988E-4
8.44244,-2.0000246999999998E-4
8.94244,-1.6651422000000008E-4
9.44244,-1.3780777499999993E-4
9.94244,-1.1820689999999991E-4
10.4424,-1.0947433000000001E-4
10.9424,-1.0967459499999993E-4
11.4424,-1.1445525500000003E-4
11.9424,-1.2054087999999988E-4
12.4424,-1.2523354500000008E-4
12.9424,-1.278507900000001E-4
13.4424,-1.2959448500000014E-4
13.9424,-1.3212418499999998E-4
14.4424,-1.3689851499999988E-4
14.9424,-1.45234205E-4
15.4424,-1.5812189000000002E-4
15.9424,-1.75026515E-4
16.4424,-1.9303957999999995E-4
16.9424,-2.077557049999999E-4
17.4424,-2.1357068500000014E-4
17.9424,-2.0512781000000006E-4
18.4424,-1.811567400000001E-4
18.9424,-1.455114499999999E-4
19.4424,-1.075174599999999E-4
19.9424,-7.693694500000002E-5
20.4424,-5.8801760000000034E-5
20.9424,-5.230062999999989E-5
21.4424,-5.3463110000000116E-5
21.9424,-5.836536499999995E-5
22.4424,-6.407074999999988E-5
22.9424,-6.947892499999998E-5
23.4424,-7.200928500000021E-5
23.9424,-6.935394999999986E-5
24.4424,-5.991995500000016E-5
24.9424,-4.322015499999999E-5
25.4424,-2.2696182499999922E-5
25.9424,-2.0499499999997346E-6
26.4424,2.1110915250000103E-5
26.9424,4.875192477499994E-5
27.4424,7.908703039500025E-5
27.9424,1.1395391000000013E-4
28.4424,1.51388225E-4
28.9424,1.7791741999999993E-4
