ArcLength,DeltaRD
-21.4606,-1.2678220500000014E-4
-20.9606,-1.3222566499999997E-4
-20.4606,-1.4172570999999986E-4
-19.9606,-1.527168200000001E-4
-19.4606,-1.647548149999998E-4
-18.9606,-1.7816644000000009E-4
-18.4606,-1.9291478499999966E-4
-17.9606,-2.0601315499999993E-4
-17.4606,-2.1453377499999987E-4
-16.9606,-2.1890493999999984E-4
-16.4606,-2.2079359499999995E-4
-15.9606,-2.2142118999999997E-4
-15.4606,-2.2182735500000017E-4
-14.9606,-2.2365166000000013E-4
-14.4606,-2.2739988500000002E-4
-13.9606,-2.3197976499999997E-4
-13.4606,-2.35615595E-4
-12.9606,-2.3680446500000027E-4
-12.4606,-2.3571969999999992E-4
-11.9606,-2.333356750000001E-4
-11.4606,-2.302431100000001E-4
-10.9606,-2.2659661500000006E-4
-10.4606,-2.2271460000000004E-4
-9.96065,-2.1884174000000008E-4
-9.46065,-2.1540348499999988E-4
-8.96065,-2.1304303E-4
-8.46065,-2.1259694500000003E-4
-7.96065,-2.1437344E-4
-7.46065,-2.1722288500000025E-4
-6.96065,-2.1914488500000004E-4
-6.46065,-2.1851961500000006E-4
-5.96065,-2.1537314999999998E-4
-5.46065,-2.1105956999999999E-4
-4.96065,-2.067753750000002E-4
-4.46065,-2.0281303999999988E-4
-3.96065,-1.994727100000001E-4
-3.46065,-1.9721644500000012E-4
-2.96065,-1.956919800000001E-4
-2.46065,-1.9384562500000005E-4
-1.96065,-1.9104732999999984E-4
-1.46065,-1.872995050000002E-4
-0.960648,-1.835327899999999E-4
-0.460648,-1.8047067499999992E-4
0.0393522,-1.771379400000001E-4
0.539352,-1.7293985000000012E-4
1.03935,-1.6953623499999995E-4
1.53935,-1.6875003499999992E-4
2.03935,-1.7205592000000018E-4
2.53935,-1.79335385E-4
3.03935,-1.880348819999999E-4
3.53935,-1.9557822599999987E-4
4.03935,-2.0099118900000003E-4
4.53935,-2.0417392300000004E-4
5.03935,-2.0550772999999997E-4
5.53935,-2.0552121500000024E-4
6.03935,-2.04855555E-4
6.53935,-2.0476178500000003E-4
7.03935,-2.05926435E-4
7.53935,-2.0840612499999978E-4
8.03935,-2.1161688000000004E-4
8.53935,-2.1476997499999997E-4
9.03935,-2.1778098500000007E-4
9.53935,-2.1997771999999994E-4
10.0394,-2.2061993E-4
10.5394,-2.1839177000000003E-4
11.0394,-2.1173262999999993E-4
11.5394,-2.008659100000001E-4
12.0394,-1.8791544000000006E-4
12.5394,-1.7476880000000011E-4
13.0394,-1.6291871500000003E-4
13.5394,-1.5332146E-4
14.0394,-1.4618201999999994E-4
14.5394,-1.4132827000000014E-4
15.0394,-1.3845786499999994E-4
15.5394,-1.3668688999999993E-4
16.0394,-1.3534604499999988E-4
16.5394,-1.341107049999999E-4
17.0394,-1.32045735E-4
17.5394,-1.2856218499999995E-4
18.0394,-1.2408296500000012E-4
18.5394,-1.1961464000000003E-4
19.0394,-1.1655506000000004E-4
19.5394,-1.1557219500000018E-4
20.0394,-1.169106300000001E-4
20.5394,-1.2023171999999988E-4
21.0394,-1.2528725500000014E-4
21.5394,-1.3395455499999966E-4
22.0394,-1.430447250000002E-4
22.5394,-1.4018493499999996E-4
23.0394,-1.3505394999999978E-4
23.5394,-1.3392595999999997E-4
24.0394,-1.3633007999999983E-4
24.5394,-1.3889713500000002E-4
25.0394,-1.4079403000000006E-4
25.5394,-1.4338982500000012E-4
