ArcLength,DeltaRD
-15.728,-2.575422999999999E-4
-15.228,-2.5776697999999997E-4
-14.728,-2.582218650000001E-4
-14.228,-2.572606350000001E-4
-13.728,-2.52869075E-4
-13.228,-2.4148672499999988E-4
-12.728,-2.19176725E-4
-12.228,-1.8594817999999973E-4
-11.728,-1.481662799999999E-4
-11.228,-1.159255750000001E-4
-10.728,-9.71822999999998E-5
-10.228,-9.213267499999999E-5
-9.72801,-9.462183999999992E-5
-9.22801,-9.737609999999986E-5
-8.72801,-9.818389500000006E-5
-8.22801,-9.906131500000016E-5
-7.72801,-1.0228800999999993E-4
-7.22801,-1.0768425999999986E-4
-6.72801,-1.1330678E-4
-6.22801,-1.1733576500000007E-4
-5.72801,-1.1983837500000006E-4
-5.22801,-1.222334099999998E-4
-4.72801,-1.2637214E-4
-4.22801,-1.3259762000000005E-4
-3.72801,-1.3880005500000012E-4
-3.22801,-1.4340129500000015E-4
-2.72801,-1.4637435000000002E-4
-2.22801,-1.4987366499999975E-4
-1.72801,-1.5623378999999986E-4
-1.22801,-1.6404709000000003E-4
-0.728009,-1.710678200000002E-4
-0.228009,-1.7951760999999997E-4
0.271991,-1.8713228999999983E-4
0.771991,-1.9171857999999975E-4
1.27199,-1.944240550000001E-4
1.77199,-1.9828514499999994E-4
2.27199,-2.0286235500000004E-4
2.77199,-2.0757040500000003E-4
3.27199,-2.1194556999999973E-4
3.77199,-2.1587765000000017E-4
4.27199,-2.1990720000000005E-4
4.77199,-2.2494288500000004E-4
5.27199,-2.3158458000000013E-4
5.77199,-2.3838104999999998E-4
6.27199,-2.4276137000000012E-4
6.77199,-2.4262775499999994E-4
7.27199,-2.3777014000000009E-4
7.77199,-2.3075347499999994E-4
8.27199,-2.2345143000000007E-4
8.77199,-2.1586579000000008E-4
9.27199,-2.0622650499999993E-4
9.77199,-1.9279880499999992E-4
10.272,-1.752797850000001E-4
10.772,-1.5477408499999998E-4
11.272,-1.329188700000001E-4
11.772,-1.123074E-4
12.272,-9.686281500000018E-5
12.772,-9.168257499999981E-5
13.272,-9.874499500000004E-5
13.772,-1.1334448999999992E-4
14.272,-1.280400150000001E-4
14.772,-1.4161586000000002E-4
15.272,-1.548144499999999E-4
15.772,-1.6955613499999985E-4
