ArcLength,DeltaRD
-20.1959,-7.843356000000008E-5
-19.6959,-9.232572999999988E-5
-19.1959,-9.623037999999999E-5
-18.6959,-9.127561500000007E-5
-18.1959,-7.579371500000007E-5
-17.6959,-4.807154999999998E-5
-17.1959,-9.99496999999985E-6
-16.6959,2.2589215000000168E-5
-16.1959,3.398990500000029E-5
-15.6959,2.0650019999999907E-5
-15.1959,-8.002079999999798E-6
-14.6959,-3.6227369999999935E-5
-14.1959,-4.956580500000004E-5
-13.6959,-4.5888735000000104E-5
-13.1959,-3.449974999999994E-5
-12.6959,-2.8426904999999977E-5
-12.1959,-3.246102500000013E-5
-11.6959,-4.1244775000000115E-5
-11.1959,-4.7042884999999894E-5
-10.6959,-4.786144000000004E-5
-10.1959,-4.88388550000001E-5
-9.69592,-5.5416139999999846E-5
-9.19592,-6.793978499999983E-5
-8.69592,-8.059400999999998E-5
-8.19592,-8.715059499999993E-5
-7.69592,-8.316069000000004E-5
-7.19592,-6.675478499999993E-5
-6.69592,-3.811747999999998E-5
-6.19592,1.7801500000014063E-7
-5.69592,4.424985499999984E-5
-5.19592,9.018138000000005E-5
-4.69592,1.3340444500000012E-4
-4.19592,1.6945725999999996E-4
-3.69592,1.9344781999999956E-4
-3.19592,2.0375734499999965E-4
-2.69592,2.0144681500000009E-4
-2.19592,1.9159594500000026E-4
-1.69592,1.7975076999999996E-4
-1.19592,1.7047164499999976E-4
-0.695923,1.6496695999999996E-4
-0.195923,1.6133759000000036E-4
0.304077,1.5930665999999987E-4
0.804077,1.5704219500000012E-4
1.30408,1.500556400000001E-4
1.80408,1.3574954999999987E-4
2.30408,1.135944800000001E-4
2.80408,8.648998000000013E-5
3.30408,6.081291499999996E-5
3.80408,3.938753500000024E-5
4.30408,2.2802970000000288E-5
4.80408,1.1993280000000255E-5
5.30408,6.330765000000117E-6
5.80408,5.92144500000016E-6
6.30408,8.72539999999982E-6
6.80408,1.1780510000000211E-5
7.30408,1.2402414999999976E-5
7.80408,8.765019999999908E-6
8.30408,9.387800000001598E-7
8.80408,-8.61484499999998E-6
9.30408,-1.7358834999999895E-5
9.80408,-2.4131550000000015E-5
10.3041,-2.862452500000006E-5
10.8041,-3.141897999999984E-5
11.3041,-3.2714794999999844E-5
11.8041,-3.263538000000004E-5
12.3041,-3.0649210000000026E-5
12.8041,-2.6902290000000123E-5
13.3041,-2.2625084999999736E-5
13.8041,-1.9023695E-5
14.3041,-1.6080879999999975E-5
14.8041,-1.193457000000001E-5
15.3041,-3.834699999999891E-6
15.8041,9.50945999999989E-6
16.3041,2.6899564999999953E-5
16.8041,4.6184009999999964E-5
17.3041,6.614869500000018E-5
17.8041,8.390253499999999E-5
18.3041,9.817298000000009E-5
18.8041,1.0842700000000024E-4
19.3041,1.1654972000000013E-4
