ArcLength,DeltaRD
-16.083,-1.933921399999999E-4
-15.583,-1.8993837499999998E-4
-15.083,-1.858064750000001E-4
-14.583,-1.7928478499999994E-4
-14.083,-1.69188795E-4
-13.583,-1.5783728500000003E-4
-13.083,-1.4793846000000002E-4
-12.583,-1.412721599999998E-4
-12.083,-1.3847478499999987E-4
-11.583,-1.3807748500000014E-4
-11.083,-1.36852275E-4
-10.583,-1.3195433500000006E-4
-10.083,-1.2354661000000015E-4
-9.58302,-1.1548483000000027E-4
-9.08302,-1.1227793000000012E-4
-8.58302,-1.1500353000000007E-4
-8.08302,-1.2082747499999995E-4
-7.58302,-1.2732848500000003E-4
-7.08302,-1.3388531999999995E-4
-6.58302,-1.4047851999999996E-4
-6.08302,-1.4651103999999983E-4
-5.58302,-1.5137344500000028E-4
-5.08302,-1.5488484999999995E-4
-4.58302,-1.5747506E-4
-4.08302,-1.610232850000001E-4
-3.58302,-1.66529465E-4
-3.08302,-1.7391901E-4
-2.58302,-1.8172296999999986E-4
-2.08302,-1.8858720999999996E-4
-1.58302,-1.9409205E-4
-1.08302,-1.9744508500000007E-4
-0.583018,-1.9991024499999986E-4
-0.0830181,-2.0225452499999987E-4
0.416982,-2.037237149999999E-4
0.916982,-2.0371035000000008E-4
1.41698,-2.0289609999999986E-4
1.91698,-2.0161430999999987E-4
2.41698,-2.0086930499999998E-4
2.91698,-2.0297200500000003E-4
3.41698,-2.0891814999999983E-4
3.91698,-2.1827504000000004E-4
4.41698,-2.292221749999998E-4
4.91698,-2.3902624499999993E-4
5.41698,-2.4601098000000005E-4
5.91698,-2.4929793499999995E-4
6.41698,-2.4947164500000005E-4
6.91698,-2.4844902999999997E-4
7.41698,-2.4842791999999997E-4
7.91698,-2.504385050000001E-4
8.41698,-2.5301489499999987E-4
8.91698,-2.5369358E-4
9.41698,-2.503389350000001E-4
9.91698,-2.4243284E-4
10.417,-2.3076066999999992E-4
10.917,-2.1656315500000005E-4
11.417,-1.9940418000000007E-4
11.917,-1.77959975E-4
12.417,-1.5069647500000002E-4
12.917,-1.1891946500000008E-4
13.417,-9.034517500000009E-5
13.917,-6.975516000000002E-5
14.417,-5.825897999999993E-5
14.917,-5.158963500000006E-5
15.417,-4.645891000000003E-5
15.917,-3.976931499999987E-5
