ArcLength, DeltaFA
-20.3041,-0.07757015789473687
-19.8041,-0.09158900877192988
-19.3041,-0.09391874561403518
-18.8041,-0.08371646052631573
-18.3041,-0.06514040789473688
-17.8041,-0.04191298245614039
-17.3041,-0.019924092105263108
-16.8041,-0.0048909473684210225
-16.3041,0.0051941710526315354
-15.8041,0.014152250000000033
-15.3041,0.024235192982456105
-14.8041,0.03656519298245614
-14.3041,0.0509974868421052
-13.8041,0.06694422368421049
-13.3041,0.08289387719298238
-12.8041,0.09738041666666672
-12.3041,0.1091172719298246
-11.8041,0.11723988157894738
-11.3041,0.12148857894736834
-10.8041,0.12144897368421051
-10.3041,0.11726839912280698
-9.80412,0.10932961842105268
-9.30412,0.09705735964912271
-8.80412,0.07864127192982459
-8.30412,0.05274328508771933
-7.80412,0.02214994736842102
-7.30412,-0.00703666666666658
-6.80412,-0.027472478070175443
-6.30412,-0.03601896052631581
-5.80412,-0.03554947368421052
-5.30412,-0.03193780263157894
-4.80412,-0.029555478070175417
-4.30412,-0.02940658333333343
-3.80412,-0.029942298245614007
-3.30412,-0.027518938596491377
-2.80412,-0.01808536403508773
-2.30412,-4.316140350876796E-4
-1.80412,0.020700820175438506
-1.30412,0.03770071052631588
-0.804124,0.047153223684210516
-0.304124,0.05164332456140347
0.195876,0.055812767543859665
0.695876,0.061045245614035126
1.19588,0.06301922807017543
1.69588,0.06070774122807018
2.19588,0.05350146052631574
2.69588,0.044163385964912316
3.19588,0.03552971052631579
3.69588,0.02850867105263158
4.19588,0.02282947368421054
4.69588,0.01947756140350876
5.19588,0.019506578947368458
5.69588,0.023201416666666724
6.19588,0.029003728070175427
6.69588,0.034356754385964944
7.19588,0.038559679824561405
7.69588,0.04298546491228061
8.19588,0.04754618859649121
8.69588,0.05007954824561403
9.19588,0.04787148684210529
9.69588,0.040264662280701746
10.1959,0.03164465789473683
10.6959,0.027715596491228095
11.1959,0.029593114035087686
11.6959,0.03309904385964915
12.1959,0.0327826140350877
12.6959,0.026243030701754377
13.1959,0.01526243421052631
13.6959,0.003944245614035113
14.1959,-0.00442382894736848
14.6959,-0.008586337719298232
15.1959,-0.007609438596491158
15.6959,-0.0019629561403509133
16.1959,0.006468105263157831
16.6959,0.015590872807017542
17.1959,0.02322789912280704
17.6959,0.028984745614035134
18.1959,0.03360407017543848
18.6959,0.037336100877193024
19.1959,0.04310781578947376
