ArcLength,DeltaRD
-18.9593,-3.230390413793099E-5
-18.4593,-3.5359628965517254E-5
-17.9593,-3.252579241379305E-5
-17.4593,-2.7165518620689798E-5
-16.9593,-2.1104251724137824E-5
-16.4593,-1.8500565517241396E-5
-15.9593,-2.2173456551724058E-5
-15.4593,-2.421130620689632E-5
-14.9593,-2.409016896551719E-5
-14.4593,-2.42628448275863E-5
-13.9593,-2.5290295862068863E-5
-13.4593,-2.740485448275861E-5
-12.9593,-3.068700413793094E-5
-12.4593,-3.495633793103466E-5
-11.9593,-4.066063034482764E-5
-11.4593,-4.800730689655177E-5
-10.9593,-5.644862068965534E-5
-10.4593,-6.500684068965509E-5
-9.95928,-7.240687586206876E-5
-9.45928,-7.734133448275863E-5
-8.95928,-7.93939468965517E-5
-8.45928,-7.897720551724129E-5
-7.95928,-7.741882482758633E-5
-7.45928,-7.605476206896554E-5
-6.95928,-7.545362206896574E-5
-6.45928,-7.518014137931027E-5
-5.95928,-7.38702331034483E-5
-5.45928,-6.98079372413792E-5
-4.95928,-6.224089586206864E-5
-4.45928,-5.2439618620689766E-5
-3.95928,-4.362547862068973E-5
-3.45928,-3.855583103448267E-5
-2.95928,-3.778173793103466E-5
-2.45928,-3.9793503448275896E-5
-1.95928,-4.352919862068955E-5
-1.45928,-4.780205655172419E-5
-0.959279,-5.126456068965505E-5
-0.459279,-5.30681503448276E-5
0.0407205,-5.163182965517237E-5
0.540721,-4.970570689655164E-5
1.04072,-5.227682137931024E-5
1.54072,-6.0797521379310406E-5
2.04072,-7.2337464137931E-5
2.54072,-8.046878689655154E-5
3.04072,-8.110222482758612E-5
3.54072,-7.655687172413778E-5
4.04072,-7.207396344827583E-5
4.54072,-7.089528827586213E-5
5.04072,-7.306943862068962E-5
5.54072,-7.649909793103454E-5
6.04072,-8.001816413793095E-5
6.54072,-8.19650400000002E-5
7.04072,-8.139934068965521E-5
7.54072,-7.915401862068974E-5
8.04072,-7.696259310344827E-5
8.54072,-7.666449310344821E-5
9.04072,-7.810878413793082E-5
9.54072,-7.932749310344818E-5
10.0407,-7.83821586206896E-5
10.5407,-7.44122841379309E-5
11.0407,-6.8164632413793E-5
11.5407,-6.093278137931041E-5
12.0407,-5.398119586206879E-5
12.5407,-4.831050344827556E-5
13.0407,-4.4282223448275705E-5
13.5407,-4.172763172413782E-5
14.0407,-3.9976817241379656E-5
14.5407,-3.8283367586206874E-5
15.0407,-3.6342675862068865E-5
15.5407,-3.430433310344823E-5
16.0407,-3.5208669655172465E-5
16.5407,-4.6056306896551514E-5
17.0407,-5.774213586206894E-5
17.5407,-5.9475651724137896E-5
18.0407,-5.4322673793103546E-5
18.5407,-3.642614620689695E-5
