ArcLength,DeltaRD
-13.997,-5.759605241379318E-5
-13.497,-3.164981724137941E-5
-12.997,-1.850810482758626E-5
-12.497,-1.1324373103448367E-5
-11.997,-1.0990644827586185E-5
-11.497,-1.2674122068965566E-5
-10.997,-1.0924137931034696E-5
-10.497,-9.103186206896687E-6
-9.99704,-9.427269655172326E-6
-9.49704,-1.1328068965517227E-5
-8.99704,-1.449784482758607E-5
-8.49704,-1.8251442758620727E-5
-7.99704,-2.1746868275861805E-5
-7.49704,-2.4115738620689685E-5
-6.99704,-2.389961586206932E-5
-6.49704,-1.9958276551723946E-5
-5.99704,-1.298773448275847E-5
-5.49704,-6.339439310345217E-6
-4.99704,-4.7689931034484816E-6
-4.49704,-1.2368171724137854E-5
-3.99704,-3.022256344827577E-5
-3.49704,-5.4830871034482784E-5
-2.99704,-7.81780710344827E-5
-2.49704,-8.964570275862068E-5
-1.99704,-8.144650551724145E-5
-1.49704,-5.4526673793103613E-5
-0.99704,-1.8583660000000258E-5
-0.49704,1.5161370344827585E-5
0.00296022,3.670934551724123E-5
0.50296,4.2105937241379305E-5
1.00296,3.413812275862078E-5
1.50296,1.90033903448275E-5
2.00296,4.813213793101925E-7
2.50296,-1.7889497931034665E-5
3.00296,-3.387840965517235E-5
3.50296,-4.658980965517232E-5
4.00296,-5.6265804137930944E-5
4.50296,-6.214751241379306E-5
5.00296,-6.12324634482761E-5
5.50296,-4.979740896551729E-5
6.00296,-2.650515103448279E-5
6.50296,4.316700689655146E-6
7.00296,3.446103103448277E-5
7.50296,5.692934896551734E-5
8.00296,6.94876531034483E-5
8.50296,7.490877724137916E-5
9.00296,7.50571627586205E-5
9.50296,7.278056689655156E-5
10.003,6.89689875862068E-5
10.503,6.163345310344838E-5
11.003,5.776371517241408E-5
11.503,5.3281574482758314E-5
12.003,4.241977034482756E-5
12.503,3.2338997931034494E-5
