ArcLength,DeltaRD
-19.5525,-1.3362245517241388E-4
-19.0525,-1.3802332689655196E-4
-18.5525,-1.4179963310344853E-4
-18.0525,-1.4108548206896558E-4
-17.5525,-1.3385213034482766E-4
-17.0525,-1.1857780689655145E-4
-16.5525,-9.488315034482722E-5
-16.0525,-6.796382896551753E-5
-15.5525,-4.509583999999956E-5
-15.0525,-3.061554482758583E-5
-14.5525,-2.5402206206896825E-5
-14.0525,-2.6606969655172327E-5
-13.5525,-3.0019414482758714E-5
-13.0525,-3.3168289655172547E-5
-12.5525,-3.5481006896551765E-5
-12.0525,-3.704394206896565E-5
-11.5525,-3.8231966206896616E-5
-11.0525,-3.945119655172414E-5
-10.5525,-4.0849086896551615E-5
-10.0525,-4.226772206896573E-5
-9.55246,-4.323675517241396E-5
-9.05246,-4.313327999999996E-5
-8.55246,-4.146758827586205E-5
-8.05246,-3.791026137931039E-5
-7.55246,-3.3190259310345006E-5
-7.05246,-2.90763572413789E-5
-6.55246,-2.6848547586206736E-5
-6.05246,-2.652711172413801E-5
-5.55246,-2.6345242758620707E-5
-5.05246,-2.4170959310344927E-5
-4.55246,-2.0469227586207214E-5
-4.05246,-1.6985077931034416E-5
-3.55246,-1.5371393103448473E-5
-3.05246,-1.644821241379344E-5
-2.55246,-1.9387342068965434E-5
-2.05246,-2.344681379310321E-5
-1.55246,-2.7471880689654933E-5
-1.05246,-2.958332068965508E-5
-0.552457,-2.923753379310335E-5
-0.0524568,-2.5646353793103583E-5
0.447543,-2.106639172413786E-5
0.947543,-1.9662050344827634E-5
1.44754,-2.260935793103446E-5
1.94754,-3.0476598620689786E-5
2.44754,-4.11363717241379E-5
2.94754,-4.982664551724143E-5
3.44754,-5.327533517241389E-5
3.94754,-5.1194382758620546E-5
4.44754,-4.617709103448269E-5
4.94754,-4.084590965517201E-5
5.44754,-3.6728006896551884E-5
5.94754,-3.435527172413789E-5
6.44754,-3.381881655172383E-5
6.94754,-3.404379034482787E-5
7.44754,-3.257426137931018E-5
7.94754,-2.7708744137931165E-5
8.44754,-2.039510965517262E-5
8.94754,-1.3609238620689544E-5
9.44754,-9.684984827586273E-6
9.94754,-7.909529655172648E-6
10.4475,-5.628251034482624E-6
10.9475,2.3946344827592645E-7
11.4475,9.525182068965835E-6
11.9475,1.779815103448274E-5
12.4475,2.0989602068965333E-5
12.9475,1.7987248965517272E-5
13.4475,1.1659848965517262E-5
13.9475,6.607620689655326E-6
14.4475,4.209410344828022E-6
14.9475,2.9054937931033984E-6
15.4475,5.78194482758667E-7
15.9475,-2.912416551724092E-6
16.4475,-6.30959793103457E-6
16.9475,-8.346517931034545E-6
17.4475,-8.634177931034367E-6
17.9475,-7.999342758620927E-6
18.4475,-7.081351034482768E-6
18.9475,-5.962982758620774E-6
