ArcLength,DeltaRD
-26.8123,-9.210712620689662E-5
-26.3123,-7.670247103448279E-5
-25.8123,-5.9518479999999974E-5
-25.3123,-4.2254575862068675E-5
-24.8123,-3.2071226206896474E-5
-24.3123,-2.783712275862115E-5
-23.8123,-2.8128199310345232E-5
-23.3123,-3.0731429655172E-5
-22.8123,-3.6012408275861774E-5
-22.3123,-4.1617821379310574E-5
-21.8123,-4.432452896551721E-5
-21.3123,-4.202904620689645E-5
-20.8123,-3.6230824137931236E-5
-20.3123,-3.127866206896544E-5
-19.8123,-3.0134624827586392E-5
-19.3123,-3.13583310344827E-5
-18.8123,-3.077118551724162E-5
-18.3123,-2.6165085517241378E-5
-17.8123,-1.8223378620689534E-5
-17.3123,-9.17936689655177E-6
-16.8123,-9.041496551726166E-7
-16.3123,5.828192413793163E-6
-15.8123,1.072119379310363E-5
-15.3123,1.3823947586207247E-5
-14.8123,1.4705173793103446E-5
-14.3123,1.3720327586206585E-5
-13.8123,1.1805106206896942E-5
-13.3123,9.394403448275898E-6
-12.8123,6.8933924137930865E-6
-12.3123,4.434581379310354E-6
-11.8123,2.484362758620748E-6
-11.3123,1.7263441379312223E-6
-10.8123,1.957707586206555E-6
-10.3123,2.5071110344827233E-6
-9.81229,3.0864324137930494E-6
-9.31229,3.820201379310445E-6
-8.81229,5.017999310344824E-6
-8.31229,6.832656551724085E-6
-7.81229,9.211936551724211E-6
-7.31229,1.1764977241379335E-5
-6.81229,1.3849916551724243E-5
-6.31229,1.445613379310348E-5
-5.81229,1.2804944137931025E-5
-5.31229,9.004568275862196E-6
-4.81229,3.3941400000001335E-6
-4.31229,-3.485903448275892E-6
-3.81229,-1.0812008965517094E-5
-3.31229,-1.7023919310344825E-5
-2.81229,-2.0191231034482747E-5
-2.31229,-1.9460108965517117E-5
-1.81229,-1.662230068965524E-5
-1.31229,-1.4201447586206957E-5
-0.812289,-1.3044183448275809E-5
-0.312289,-1.2280841379310283E-5
0.187711,-8.782484827586103E-6
0.687711,-1.6351627586208648E-6
1.18771,7.370757931034373E-6
1.68771,1.4238888275861904E-5
2.18771,1.5466673103447983E-5
2.68771,9.349413793103482E-6
3.18771,-4.229328965517061E-6
3.68771,-2.166841310344823E-5
4.18771,-3.7977104137931154E-5
4.68771,-5.0351354482758434E-5
5.18771,-5.83986565517241E-5
5.68771,-6.46709503448277E-5
6.18771,-7.159555172413782E-5
6.68771,-7.908590758620688E-5
7.18771,-8.626354206896572E-5
7.68771,-9.174867241379321E-5
8.18771,-9.482050068965512E-5
8.68771,-9.593125931034468E-5
9.18771,-9.546911172413807E-5
9.68771,-9.400809448275867E-5
10.1877,-9.30260951724138E-5
10.6877,-9.372000068965541E-5
11.1877,-9.623353448275871E-5
11.6877,-9.994993034482749E-5
12.1877,-1.0304510206896544E-4
12.6877,-1.0417148551724161E-4
13.1877,-1.0265482206896556E-4
13.6877,-9.80892799999999E-5
14.1877,-9.128219103448276E-5
14.6877,-8.346579724137921E-5
15.1877,-7.624686344827585E-5
15.6877,-7.048310689655181E-5
16.1877,-6.609552000000005E-5
16.6877,-6.272274413793115E-5
17.1877,-5.9708920000000015E-5
17.6877,-5.6163480000000167E-5
18.1877,-5.22865986206895E-5
18.6877,-4.840368137931043E-5
19.1877,-4.429571448275884E-5
19.6877,-4.018371310344831E-5
20.1877,-3.55782944827589E-5
20.6877,-3.0227170344827403E-5
21.1877,-2.3986322068965502E-5
21.6877,-1.5817652413793238E-5
22.1877,-4.7982882758621425E-6
22.6877,9.849020689655318E-6
23.1877,2.6294158620689665E-5
23.6877,4.015011724137923E-5
24.1877,4.311736758620731E-5
24.6877,3.624302344827602E-5
25.1877,1.4174151724137747E-5
25.6877,-4.175982137931075E-5
26.1877,-4.096637103448268E-5
26.6877,-3.4659031034482745E-5
27.1877,-3.0128284137931208E-5
