ArcLength,DeltaRD
-28.5681,-3.130523172413784E-5
-28.0681,-3.1936809655172646E-5
-27.5681,-3.217879517241392E-5
-27.0681,-3.214910965517229E-5
-26.5681,-3.250557724137932E-5
-26.0681,-3.3908951034482856E-5
-25.5681,-3.663760896551729E-5
-25.0681,-4.0386326206896675E-5
-24.5681,-4.3793817241379366E-5
-24.0681,-4.601045241379325E-5
-23.5681,-4.77679268965518E-5
-23.0681,-5.087144137931024E-5
-22.5681,-5.622566965517227E-5
-22.0681,-6.237505793103436E-5
-21.5681,-6.645603172413786E-5
-21.0681,-6.638664758620681E-5
-20.5681,-6.248239103448272E-5
-20.0681,-5.711552689655172E-5
-19.5681,-5.258058275862081E-5
-19.0681,-4.915740344827585E-5
-18.5681,-4.523070482758627E-5
-18.0681,-3.907621517241388E-5
-17.5681,-3.0863153103448274E-5
-17.0681,-2.2713441379310323E-5
-16.5681,-1.6902089655172238E-5
-16.0681,-1.4189540000000074E-5
-15.5681,-1.3760159310344949E-5
-15.0681,-1.4818564137931078E-5
-14.5681,-1.75532972413792E-5
-14.0681,-2.178461724137938E-5
-13.5681,-2.6070953793103308E-5
-13.0681,-2.834341448275867E-5
-12.5681,-2.737312275862073E-5
-12.0681,-2.3254934482758432E-5
-11.5681,-1.7113069655172388E-5
-11.0681,-1.0080966206896594E-5
-10.5681,-3.0238255172412094E-6
-10.0681,2.9653096551722816E-6
-9.56807,7.262608965517402E-6
-9.06807,9.324602068965437E-6
-8.56807,8.721202068965618E-6
-8.06807,5.6064606896552745E-6
-7.56807,8.162889655171507E-7
-7.06807,-4.255248965517465E-6
-6.56807,-8.481243448275986E-6
-6.06807,-1.1574196551724042E-5
-5.56807,-1.4146426896551837E-5
-5.06807,-1.669648827586198E-5
-4.56807,-1.8977499999999945E-5
-4.06807,-2.0397679310344915E-5
-3.56807,-2.1094086896551842E-5
-3.06807,-2.2484646206896773E-5
-2.56807,-2.5812553793103338E-5
-2.06807,-3.0448302068965575E-5
-1.56807,-3.407181793103447E-5
-1.06807,-3.48275744827587E-5
-0.568071,-3.279957379310328E-5
-0.0680714,-2.8077171724138052E-5
0.431929,-2.3562241379310395E-5
0.931929,-2.120670965517264E-5
1.43193,-2.0965499310344874E-5
1.93193,-2.195988551724129E-5
2.43193,-2.2920042758620325E-5
2.93193,-2.3099000000000004E-5
3.43193,-2.4217492413792997E-5
3.93193,-3.131943310344832E-5
4.43193,-5.2262868275862256E-5
4.93193,-9.24235510344827E-5
5.43193,-1.4752627586206896E-4
5.93193,-2.035880648275861E-4
6.43193,-2.4682181931034476E-4
6.93193,-2.710713641379315E-4
7.43193,-2.801877462068966E-4
7.93193,-2.80059603448276E-4
8.43193,-2.680505572413794E-4
8.93193,-2.415386937931036E-4
9.43193,-2.0027583103448285E-4
9.93193,-1.501542399999999E-4
10.4319,-9.99552399999999E-5
10.9319,-5.7163139310344776E-5
11.4319,-2.7601431724137812E-5
11.9319,-1.3727344827586189E-5
12.4319,-1.3887610344827655E-5
12.9319,-2.2100067586206917E-5
13.4319,-3.093125724137945E-5
13.9319,-3.5659167586207016E-5
14.4319,-3.612409034482755E-5
14.9319,-3.4863971724137836E-5
15.4319,-3.417893448275859E-5
15.9319,-3.465493586206911E-5
16.4319,-3.582722413793092E-5
16.9319,-3.759458758620713E-5
17.4319,-4.077165724137926E-5
17.9319,-4.610205103448286E-5
18.4319,-5.34335275862069E-5
18.9319,-6.141855517241362E-5
19.4319,-6.790922206896576E-5
19.9319,-7.093146689655179E-5
20.4319,-6.930474137931012E-5
20.9319,-6.161366275862041E-5
21.4319,-4.566123862068984E-5
21.9319,-2.0827576551724286E-5
22.4319,1.039384827586213E-5
22.9319,4.052225241379286E-5
23.4319,5.8373158620689735E-5
23.9319,5.5244176551724387E-5
24.4319,3.007516413793096E-5
24.9319,-4.6524958620691335E-6
25.4319,-3.188453241379321E-5
25.9319,-4.823968068965508E-5
26.4319,-5.3748497241379095E-5
26.9319,-5.6502505862068755E-5
27.4319,-6.707059000000016E-5
27.9319,-7.631155586206918E-5
