ArcLength,DeltaRD
-23.5362,-1.3479866137931036E-4
-23.0362,-1.5185826896551723E-4
-22.5362,-1.6447289448275878E-4
-22.0362,-1.717301620689657E-4
-21.5362,-1.7239987655172405E-4
-21.0362,-1.6319342965517218E-4
-20.5362,-1.4556434758620699E-4
-20.0362,-1.2571546413793104E-4
-19.5362,-1.0618641655172424E-4
-19.0362,-8.760209172413788E-5
-18.5362,-7.302721172413804E-5
-18.0362,-6.594368137931024E-5
-17.5362,-6.692841517241382E-5
-17.0362,-7.261200068965504E-5
-16.5362,-7.834601448275877E-5
-16.0362,-8.126505310344825E-5
-15.5362,-8.141744965517239E-5
-15.0362,-8.188743724137922E-5
-14.5362,-8.410354689655168E-5
-14.0362,-8.531543379310358E-5
-13.5362,-8.172918965517237E-5
-13.0362,-7.078535517241396E-5
-12.5362,-5.463429241379318E-5
-12.0362,-3.819156758620701E-5
-11.5362,-2.471634689655167E-5
-11.0362,-1.5698664137930927E-5
-10.5362,-1.0899584137931146E-5
-10.0362,-9.27110344827581E-6
-9.53622,-9.630926896551754E-6
-9.03622,-1.0940947586206848E-5
-8.53622,-1.2201622758620592E-5
-8.03622,-1.2725443448276036E-5
-7.53622,-1.267269862068965E-5
-7.03622,-1.3733706896551805E-5
-6.53622,-1.8144202758620706E-5
-6.03622,-2.6684852413793106E-5
-5.53622,-3.7606013793103465E-5
-5.03622,-4.751977724137921E-5
-4.53622,-5.314752413793078E-5
-4.03622,-5.215567517241387E-5
-3.53622,-4.479137172413766E-5
-3.03622,-3.4580608965517645E-5
-2.53622,-2.434278000000025E-5
-2.03622,-1.3165604827586222E-5
-1.53622,3.4328186206898344E-6
-1.03622,2.714410689655172E-5
-0.536224,6.30748103448279E-5
-0.0362243,1.1616805448275873E-4
0.463776,1.5925924551724176E-4
0.963776,1.6633021172413835E-4
1.46378,1.3870352827586197E-4
1.96378,8.481937655172413E-5
2.46378,2.3183263448276186E-5
2.96378,-2.965776206896554E-5
3.46378,-6.930701655172419E-5
3.96378,-1.0029905310344827E-4
4.46378,-1.275124027586206E-4
4.96378,-1.5336724965517214E-4
5.46378,-1.7802292758620686E-4
5.96378,-2.0064084689655178E-4
6.46378,-2.208304641379312E-4
6.96378,-2.3824460068965506E-4
7.46378,-2.531981165517242E-4
7.96378,-2.661748937931033E-4
8.46378,-2.7686967586206917E-4
8.96378,-2.835711186206897E-4
9.46378,-2.8390948758620676E-4
9.96378,-2.761937227586207E-4
10.4638,-2.6042717862068934E-4
10.9638,-2.3890181241379305E-4
11.4638,-2.1448069448275892E-4
11.9638,-1.903131793103449E-4
12.4638,-1.6859614896551735E-4
12.9638,-1.5039200689655164E-4
13.4638,-1.358670544827587E-4
13.9638,-1.241213289655172E-4
14.4638,-1.1380460482758614E-4
14.9638,-1.04268228275862E-4
15.4638,-9.531258413793102E-5
15.9638,-8.682123241379302E-5
16.4638,-7.855316827586208E-5
16.9638,-6.96154179310347E-5
17.4638,-5.947312482758619E-5
17.9638,-4.857062551724147E-5
18.4638,-3.738924551724139E-5
18.9638,-2.6185119310344666E-5
19.4638,-1.499194344827578E-5
19.9638,-4.33675931034471E-6
20.4638,5.268012413793197E-6
20.9638,1.4498855862068874E-5
21.4638,2.4149715172413913E-5
21.9638,3.401656827586202E-5
22.4638,4.182554275862082E-5
22.9638,4.789073999999984E-5
