Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-14.9789,-nan,0.332107,0.344793,-nan,0.414827,0.225018,0.306376,0.37384,0.613637,-nan,0.469714,-nan,-nan,0.333098,0.299566,0.370172,0.16273,0.343957,-nan,0.217347,0.383052,0.422446,0.554028,0.569962,0.30998,0.289801,-nan,-nan,-nan,0.22464,0.459973,0.296371,0.3908,0.378166,0.318761,0.247673,0.415194,0.366497,0.166045
-14.4789,-nan,0.320033,0.346761,-nan,0.387713,0.228067,0.34889,0.347097,0.6088,-nan,0.482292,-nan,-nan,0.314121,0.290943,-nan,0.164292,0.325749,-nan,0.216747,0.376163,0.409547,-nan,0.567335,0.339071,0.277975,-nan,-nan,-nan,0.226838,0.458149,0.292128,0.373985,0.398961,0.328858,0.234944,0.406904,0.358004,0.181806
-13.9789,-nan,0.309243,0.353099,-nan,0.350558,0.234674,0.409955,0.329099,0.600433,-nan,0.49308,-nan,-nan,0.299136,0.2902,-nan,0.170742,0.309979,-nan,0.222721,0.366051,0.394532,-nan,0.548279,0.364647,0.269404,-nan,-nan,-nan,0.230726,0.457445,0.287719,0.357608,0.405516,0.342961,0.235254,0.397314,0.357247,0.197722
-13.4789,-nan,0.303771,-nan,-nan,0.307842,0.260272,0.487243,0.32937,0.582475,-nan,-nan,-nan,-nan,0.28602,0.285247,-nan,0.190031,0.285199,-nan,0.241241,-nan,0.371153,-nan,0.514474,0.398616,0.26599,-nan,-nan,-nan,0.246234,0.448073,0.289253,0.33561,-nan,0.363727,0.247457,0.376339,0.355741,0.205504
-12.9789,-nan,0.318967,-nan,-nan,0.315595,0.308345,0.560792,-nan,0.552774,-nan,-nan,-nan,-nan,0.295123,0.28048,-nan,0.234358,0.250196,0.295927,0.291287,-nan,0.340964,-nan,0.459031,0.436253,0.268586,-nan,-nan,0.408848,0.280801,0.426328,0.311692,0.308539,-nan,0.408923,0.28086,0.346345,0.35179,0.206475
-12.4789,0.436809,0.364801,-nan,-nan,-nan,-nan,0.592619,-nan,0.535452,-nan,-nan,-nan,-nan,-nan,0.278555,0.333725,0.295527,0.228031,0.298807,0.369623,-nan,0.319251,-nan,0.403298,0.453749,0.280381,0.466822,-nan,0.37849,0.328324,0.406718,0.358329,0.292545,-nan,-nan,0.326759,0.337773,0.353336,0.203831
-11.9789,0.447957,0.425234,-nan,-nan,-nan,-nan,0.58535,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.277103,0.368162,0.345451,0.235461,0.327793,-nan,-nan,0.316617,0.412757,0.380028,0.453326,0.292152,0.463144,-nan,0.351561,0.373445,0.408321,0.411784,0.30162,-nan,-nan,0.359978,0.364055,0.367669,0.202067
-11.4789,0.460346,0.48283,-nan,-nan,-nan,-nan,0.559006,-nan,-nan,-nan,0.580222,-nan,-nan,-nan,-nan,0.39813,0.374023,0.283809,0.383265,-nan,0.403963,-nan,0.424843,0.384446,0.441696,-nan,-nan,-nan,-nan,-nan,0.433724,0.456239,0.33437,0.493223,-nan,0.3808,0.41665,-nan,0.206861
-10.9789,0.462932,0.506828,-nan,-nan,-nan,-nan,0.520705,-nan,-nan,-nan,0.562325,-nan,-nan,-nan,-nan,-nan,0.377726,0.364262,-nan,-nan,0.42318,-nan,-nan,0.40089,0.423526,-nan,-nan,-nan,-nan,-nan,0.465135,0.471129,0.375763,0.510064,-nan,0.392683,0.46052,-nan,0.215882
-10.4789,0.460104,0.49911,-nan,-nan,-nan,-nan,0.494955,-nan,-nan,-nan,0.538506,-nan,0.459041,-nan,-nan,-nan,0.37199,0.438222,-nan,-nan,0.430054,-nan,-nan,0.412225,0.416961,-nan,-nan,-nan,-nan,-nan,0.485091,0.463352,0.405573,0.50739,-nan,-nan,0.473682,-nan,0.229595
