Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-13.5243,0.146622,0.202186,0.211727,0.251774,0.201571,0.209521,0.198884,0.185431,0.225155,0.167515,0.112385,0.21172,0.189482,0.17684,0.157508,0.145969,0.148367,0.156953,0.167955,0.162991,0.143736,0.174837,0.14599,0.140857,0.156952,0.153953,0.15849,0.21053,0.118813,0.173875,0.207948,0.178083,0.166177,0.124882,0.130558,0.147909,0.16599,0.155119,0.124024
-13.0243,0.156436,0.202867,0.221457,0.255161,0.202885,0.209592,0.195665,0.186449,0.228179,0.165932,0.121043,0.207765,0.188297,0.17076,0.155656,0.150513,0.152423,0.159437,0.173232,0.158904,0.148199,0.177644,0.149186,0.146237,0.147825,0.154858,0.161475,0.212209,0.120766,0.175615,0.208518,0.179005,0.157779,0.121421,0.128391,0.141451,0.167498,0.156449,0.124928
-12.5243,0.164992,0.203013,0.229811,0.254766,0.203933,0.210555,0.192523,0.185417,0.227432,0.167049,0.130122,0.203501,0.191053,0.166674,0.15798,0.155032,0.156993,0.162276,0.179333,0.158925,0.152517,0.178187,0.151756,0.150735,0.142716,0.154393,0.165025,0.211403,0.121136,0.178776,0.208139,0.182256,0.150945,0.119778,0.127055,0.136301,0.168822,0.157241,0.126276
-12.0243,0.175168,0.202757,0.236682,0.249677,0.204456,0.211993,0.188953,0.183885,0.224719,0.170868,0.141237,0.197867,0.195584,0.162151,0.163486,0.158075,0.162272,0.165637,0.185348,0.160473,0.156305,0.175016,0.15357,0.154488,0.138459,0.15447,0.170237,0.206569,0.120019,0.180319,0.204852,0.187543,0.145154,0.119161,0.126306,0.13172,0.169208,0.158899,0.127611
-11.5243,0.184912,0.201032,0.241503,0.23548,0.203895,0.216645,0.186585,0.182778,0.216208,0.176761,0.150622,0.191651,0.200647,0.158969,0.170517,0.158347,0.164055,0.168284,0.190175,0.163438,0.15638,0.164337,0.152366,0.155174,0.139077,0.154999,0.175367,0.194755,0.114864,0.176026,0.197828,0.192431,0.141702,0.121196,0.128279,0.128625,0.167487,0.162293,0.129257
-11.0243,0.188366,0.20136,0.241673,0.215158,0.201449,0.223469,0.186003,0.178589,0.206031,0.181704,0.153598,0.188186,0.201408,0.160059,0.175252,0.156567,0.161345,0.16905,0.190351,0.165343,0.15142,0.150299,0.149463,0.151405,0.139777,0.157851,0.177498,0.179422,0.107149,0.164277,0.189305,0.191613,0.141383,0.125661,0.131931,0.128616,0.164114,0.166673,0.131253
-10.5243,0.187612,0.201901,0.240774,0.195462,0.196595,0.226628,0.183339,0.172049,0.19668,0.184385,0.15221,0.187678,0.197363,0.164252,0.173654,0.153899,0.155829,0.167519,0.186015,0.162971,0.143543,0.139197,0.146529,0.146207,0.138561,0.160848,0.17566,0.166437,0.103293,0.151256,0.183684,0.186454,0.141955,0.130122,0.137198,0.129662,0.159869,0.17136,0.133628
-10.0243,0.18459,0.200267,0.23995,0.180464,0.190001,0.223394,0.178757,0.162073,0.18745,0.185822,0.149959,0.189325,0.19108,0.169494,0.168403,0.151875,0.149321,0.165045,0.178451,0.158377,0.136476,0.134707,0.144666,0.141836,0.135596,0.163276,0.171119,0.157971,0.104629,0.144609,0.183552,0.182734,0.141255,0.133569,0.14103,0.132048,0.154745,0.173898,0.135933
-9.52426,0.17976,0.196522,0.235835,0.173313,0.181705,0.213514,0.174307,0.151218,0.177439,0.186819,0.149634,0.191055,0.184789,0.173237,0.163995,0.151253,0.146809,0.16193,0.169197,0.152916,0.133393,0.135515,0.144091,0.139048,0.13263,0.164486,0.165234,0.152925,0.110072,0.145134,0.185737,0.182563,0.139805,0.135175,0.142352,0.133994,0.148747,0.173417,0.138193
-9.02426,0.174245,0.191368,0.225522,0.172695,0.173275,0.199932,0.172182,0.146617,0.166933,0.186303,0.151346,0.190675,0.178265,0.173969,0.16085,0.150244,0.149286,0.158254,0.162091,0.147946,0.133766,0.138404,0.142144,0.137038,0.132536,0.164322,0.160303,0.149459,0.116407,0.148875,0.18782,0.183348,0.136717,0.134574,0.140731,0.133931,0.141577,0.169784,0.138894
