Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-10.6204,0.153758,0.18973,0.238293,0.187709,0.167111,0.162356,0.164534,0.190434,0.237624,0.223284,0.162541,0.197333,0.18776,0.158818,0.112269,0.106983,0.168553,0.175522,0.155225,0.140633,0.146753,0.182036,0.154788,0.141317,0.112208,0.133482,0.18976,0.209382,0.14232,0.166191,0.210641,0.19769,0.161409,0.151199,0.16595,0.102487,0.136141,0.186359,0.124988
-10.1204,0.153859,0.18729,0.234248,0.185613,0.171235,0.16787,0.165703,0.193817,0.239014,0.21895,0.16405,0.199835,0.188058,0.159571,0.115364,0.106261,0.168595,0.177234,0.16041,0.139225,0.143651,0.177544,0.154242,0.138613,0.119278,0.135862,0.194897,0.208991,0.141812,0.166602,0.210925,0.203446,0.167053,0.15166,0.168074,0.108823,0.139333,0.194121,0.125783
-9.62041,0.156381,0.18589,0.224569,0.183142,0.177749,0.17549,0.165384,0.194508,0.238295,0.214685,0.16475,0.200884,0.189026,0.159761,0.118926,0.108085,0.165325,0.176864,0.163762,0.139036,0.143003,0.171862,0.153644,0.135381,0.126302,0.139308,0.197925,0.20807,0.141236,0.167436,0.212031,0.20965,0.172188,0.15189,0.169097,0.115315,0.140358,0.198937,0.126228
-9.12041,0.162543,0.183492,0.21031,0.178379,0.184323,0.184044,0.165536,0.197023,0.233242,0.209083,0.164544,0.200314,0.191445,0.161089,0.123686,0.111666,0.158313,0.174476,0.168936,0.140053,0.143394,0.164006,0.152597,0.131605,0.135286,0.143035,0.197838,0.204736,0.141504,0.170498,0.213757,0.217543,0.178088,0.150712,0.168638,0.123204,0.140328,0.20279,0.126544
-8.62041,0.169527,0.181564,0.194615,0.175432,0.186846,0.190508,0.169553,0.201847,0.220605,0.204536,0.162744,0.198539,0.197141,0.162482,0.126927,0.117016,0.14797,0.16918,0.172472,0.143575,0.145778,0.155756,0.150362,0.129314,0.140641,0.143451,0.194701,0.199785,0.141824,0.174466,0.214865,0.223504,0.1797,0.149022,0.166346,0.13014,0.136153,0.202185,0.127267
-8.12041,0.176103,0.177923,0.188234,0.176106,0.180763,0.190245,0.179417,0.214879,0.199634,0.202202,0.160376,0.199404,0.204763,0.165,0.127441,0.119916,0.141718,0.15867,0.174945,0.148117,0.146816,0.149518,0.147141,0.129506,0.140024,0.139259,0.192471,0.197631,0.14261,0.176924,0.212215,0.223837,0.176929,0.145751,0.161602,0.137757,0.127274,0.200505,0.126524
-7.62041,0.181081,0.172237,0.195235,0.181696,0.169969,0.184181,0.191469,0.235367,0.176046,0.198792,0.156529,0.20338,0.210616,0.170855,0.125297,0.120431,0.139116,0.14657,0.173607,0.150175,0.14418,0.146652,0.143729,0.131471,0.13583,0.135079,0.196834,0.200297,0.141444,0.175972,0.203988,0.215748,0.172398,0.142328,0.156676,0.148559,0.117628,0.198602,0.127192
-7.12041,0.182385,0.164869,0.211259,0.186548,0.163516,0.177391,0.196303,0.248367,0.16208,0.194701,0.151516,0.206939,0.209805,0.176546,0.124467,0.121509,0.139302,0.134605,0.167156,0.146526,0.138806,0.145048,0.141344,0.13325,0.13345,0.13231,0.20355,0.20702,0.139281,0.172872,0.191561,0.201054,0.169172,0.140239,0.151217,0.156637,0.110637,0.193649,0.127977
-6.62041,0.184011,0.161061,0.228809,0.18755,0.166516,0.174595,0.194549,0.250988,0.159915,0.19179,0.147757,0.207149,0.205583,0.180407,0.127638,0.124328,0.139167,0.129429,0.161034,0.141112,0.135558,0.145263,0.139992,0.134649,0.13613,0.134494,0.206688,0.213639,0.139206,0.171929,0.181268,0.187896,0.167062,0.139905,0.148338,0.160981,0.111271,0.189979,0.128507
-6.12041,0.183766,0.161169,0.242126,0.186306,0.173921,0.174772,0.190061,0.243971,0.164923,0.188714,0.14687,0.203595,0.198898,0.182931,0.133726,0.129293,0.138252,0.130106,0.15808,0.136314,0.134753,0.145594,0.137977,0.135732,0.1413,0.138716,0.204031,0.216146,0.140805,0.17106,0.174287,0.17772,0.164212,0.142351,0.150543,0.161917,0.116546,0.187669,0.130187
