Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-15.2645,0.000302284,0.00046057,0.000511195,0.000332644,0.000392296,0.000595445,0.000374122,5.93145e-05,0.000581344,0.000122768,0.000107154,8.27158e-05,0.000212725,0.00016269,0.00013458,0.000839966,0.000155688,0.000714143,0.000757493,0.000331503,6.69406e-05,0.000516556,0.000418537,0.000359939,0.000939061,4.39534e-07
-14.7645,0.000352422,0.000439093,0.000485826,0.000346692,0.000375119,0.000659376,0.000416169,6.28748e-05,0.000591161,0.000175499,0.000149506,0.000139984,0.00025838,0.000173183,0.00019867,0.000832679,0.000199266,0.000673816,0.000743388,0.000428251,0.000109488,0.000471022,0.000446627,0.000425677,0.000899154,1.17346e-06
-14.2645,0.000391683,0.000395979,0.000431863,0.000339855,0.000348796,0.000694456,0.000437308,0.000104697,0.000575149,0.000260044,0.000225213,0.000253886,0.000343147,0.000191925,0.000228628,0.000806537,0.000237965,0.000629395,0.00073184,0.000525354,0.000143355,0.00042978,0.000462835,0.000467256,0.00084555,2.76107e-06
-13.7645,0.000387884,0.000326352,0.000384001,0.000299931,0.000307347,0.000715574,0.000461862,0.000174254,0.000588315,0.000332178,0.00032637,0.000393306,0.00044238,0.00018383,0.000208119,0.000780622,0.000299553,0.000604173,0.0007516,0.000613976,0.00021829,0.000420076,0.000468313,0.000493886,0.000806815,4.80975e-06
-13.2645,0.000369646,0.000250498,0.000344557,0.000234541,0.000288158,0.000719246,0.000480263,0.000255568,0.0006096,0.000342668,0.000397094,0.000480066,0.000494904,0.00016246,0.000164153,0.000765269,0.000339277,0.000596736,0.000767841,0.000633427,0.000279428,0.000409013,0.000443991,0.00049408,0.000804172,6.19878e-06
-12.7645,0.000344932,0.000186506,0.000324377,0.000198934,0.0002832,0.000730033,0.000523458,0.000312861,0.000649251,0.000319414,0.000429253,0.000523548,0.00051388,0.000170546,0.000155833,0.000783521,0.000385891,0.000601081,0.000781348,0.000631207,0.000337453,0.000399486,0.000437805,0.000510994,0.000810493,7.93154e-06
-12.2645,0.000322442,0.000161277,0.000396253,0.000242676,0.000289395,0.000755321,0.000602005,0.000310759,0.000744868,0.000274799,0.00042809,0.000527389,0.000526993,0.000167957,0.000224805,0.000847856,0.000456005,0.000620497,0.000789473,0.000662384,0.000377826,0.00041285,0.000492651,0.000528605,0.000805982,9.96355e-06
-11.7645,0.000298654,0.000194989,0.000534541,0.000358326,0.000310273,0.000800459,0.000710028,0.000275376,0.000886051,0.000242766,0.000388997,0.000500532,0.000560349,0.000163194,0.000347342,0.000941483,0.000556707,0.000646055,0.000801733,0.000725928,0.00038948,0.000451309,0.000606328,0.000539035,0.000779636,1.15779e-05
-11.2645,0.000285459,0.000292313,0.000688183,0.000498417,0.000358243,0.00085145,0.000813439,0.000232199,0.00102378,0.000255978,0.000324149,0.000449128,0.000607794,0.000181006,0.000447887,0.00103645,0.000673617,0.00066899,0.000810384,0.000805111,0.000376806,0.000508439,0.000739306,0.000573402,0.000741556,1.27343e-05
-10.7645,0.000314584,0.000421192,0.000809689,0.000621461,0.000443004,0.000874932,0.000888748,0.00021044,0.00113308,0.000326615,0.00027413,0.000402706,0.000665934,0.000207906,0.000461295,0.00109303,0.000778385,0.000671889,0.00080431,0.000886279,0.000366576,0.000571649,0.000842984,0.000620528,0.000663565,1.43831e-05
-10.2645,0.000376027,0.000528212,0.000862883,0.0006967,0.000515346,0.000871779,0.000921893,0.000224015,0.00119047,0.000418778,0.000259185,0.000379967,0.000707318,0.000246827,0.000394997,0.00110907,0.000847312,0.00066181,0.000788395,0.000939051,0.000372069,0.000606844,0.000889937,0.000682226,0.000596604,1.87177e-05
-9.76446,0.000454261,0.00058484,0.000872432,0.000734004,0.000562256,0.000863582,0.000914016,0.000262453,0.00119233,0.000494869,0.000287273,0.000386324,0.000719203,0.000286034,0.000312241,0.00108516,0.00088035,0.000692821,0.00077084,0.000953485,0.000395321,0.000598949,0.000888293,0.000754524,0.000586345,2.91884e-05
