Arc_length vs Data,007_08months_DTI_antsBM,008_08months_DTI_antsBM,013_09months_DTI_antsBM,014_09months_DTI_antsBM,016_08months_DTI_antsBM,017_07months_DTI_antsBM,018_07months_DTI_antsBM,019_08months_DTI_antsBM,020_08months_DTI_antsBM,021_08months_DTI_antsBM,022_08months_DTI_antsBM,023_08months_DTI_antsBM,025_07months_DTI_antsBM,026_07months_DTI_antsBM,027_07months_DTI_antsBM,028_07months_DTI_antsBM,029_08months_DTI_antsBM,030_08months_DTI_antsBM,031_07months_DTI_antsBM,032_09months_DTI_antsBM,033_07months_DTI_antsBM,034_07months_DTI_antsBM,034_09months_DTI_antsBM,035_09months_DTI_antsBM,036_09months_DTI_antsBM,Atlas
-14.3111,0.0010167,0.000721545,0.000516837,0.00101707,0.00102372,0.00123585,0.000908975,0.000653826,0.000836541,0.00109538,0.00118085,0.00111067,0.000802938,0.00114238,0.00113055,0.000466713,0.000998635,0.000644331,0.00094633,0.000271401,0.000969305,0.000871319,0.00100294,0.000319224,0.000797899,5.5488e-06
-13.8111,0.00116475,0.000940687,0.000457871,0.00118215,0.00119697,0.00132277,0.00101868,0.000616532,0.00103834,0.00122635,0.00128071,0.00126869,0.000929955,0.00128032,0.00124909,0.000708641,0.00115072,0.000971403,0.00108827,0.000545705,0.00112945,0.00107757,0.00126121,0.000475377,0.000839038,1.02976e-05
-13.3111,0.00130923,0.00107929,0.000540984,0.00128628,0.00136417,0.00142572,0.00112416,0.000711221,0.00122498,0.00134378,0.00139838,0.00141523,0.00112738,0.00136985,0.00135204,0.000987774,0.00132043,0.00122937,0.00124543,0.000850461,0.00129515,0.00129273,0.00151336,0.00076175,0.00098541,2.42864e-05
-12.8111,0.00143579,0.00114899,0.000716232,0.00134405,0.00146773,0.0014889,0.00120572,0.000907217,0.00134728,0.00142292,0.00148722,0.00153168,0.00128737,0.0014195,0.00141268,0.00122767,0.0014386,0.00139472,0.00135131,0.00111598,0.00141458,0.00143322,0.00167964,0.000989723,0.00113955,5.87899e-05
-12.3111,0.00154242,0.00117794,0.000910347,0.00137845,0.00152307,0.00152132,0.00127487,0.00110555,0.00143138,0.0014768,0.00154718,0.00161903,0.00141704,0.0014248,0.00144949,0.00143002,0.00151878,0.00152048,0.00143046,0.00132946,0.00149695,0.00150895,0.00177154,0.00118174,0.00126322,0.000123695
-11.8111,0.00162341,0.00115327,0.00111874,0.00138532,0.0015239,0.0015113,0.00134107,0.00130195,0.00148384,0.00150103,0.00157714,0.0016755,0.00151198,0.00134104,0.00146021,0.00159563,0.00155577,0.00161121,0.00148312,0.00148101,0.00153505,0.0015121,0.00179294,0.00134919,0.00135789,0.000232398
-11.3111,0.00162379,0.00106752,0.00125544,0.001355,0.00143734,0.00141993,0.00136058,0.00141214,0.00146651,0.00146996,0.00154362,0.00165794,0.00150578,0.00112647,0.00143104,0.00161759,0.00149393,0.00161566,0.00145113,0.00147517,0.00148291,0.00140879,0.00169097,0.00139666,0.00135764,0.000362803
-10.8111,0.00155149,0.0009717,0.00126781,0.00130735,0.00131389,0.00129159,0.00134164,0.00139053,0.00141368,0.00141589,0.00147554,0.00159183,0.00143239,0.00089085,0.00138722,0.0015056,0.00137233,0.00157612,0.00134569,0.00135377,0.00137998,0.00127457,0.00153306,0.00137406,0.00128213,0.000480532
-10.3111,0.00144645,0.000904396,0.00121055,0.00125063,0.00122035,0.00118026,0.00130085,0.00132605,0.0013471,0.00135908,0.00141684,0.00151749,0.00133847,0.00071703,0.00134742,0.00135984,0.00124007,0.00151596,0.001216,0.00121338,0.00127733,0.00117957,0.00138863,0.00132646,0.00119662,0.000573045
-9.81114,0.00133998,0.000869655,0.00113957,0.00118815,0.00118584,0.00110804,0.00124997,0.00127676,0.00127065,0.00129549,0.00138848,0.00144741,0.00124665,0.000669596,0.00132027,0.0012427,0.00113237,0.00144545,0.00109923,0.001112,0.00120312,0.00113128,0.00127171,0.00127166,0.00113068,0.000661052
-9.31114,0.00124108,0.000851979,0.00107181,0.00112549,0.00119185,0.00107591,0.00120447,0.0012453,0.00120199,0.00121192,0.00138367,0.00137659,0.00114678,0.000766249,0.00130502,0.00118159,0.00105708,0.00136281,0.00103105,0.00105431,0.001152,0.00109342,0.00117268,0.00120026,0.00107743,0.000765336
-8.81114,0.00113651,0.000823166,0.000999772,0.00106977,0.00119293,0.00104229,0.00115056,0.00121557,0.00115161,0.00109946,0.00137714,0.00128733,0.00102632,0.000894235,0.00128234,0.00116106,0.000991414,0.00125678,0.00100998,0.0010132,0.00109977,0.00103177,0.00107622,0.00110516,0.00101846,0.000870263
-8.31114,0.00101716,0.000768193,0.000908624,0.00101656,0.00113905,0.000978486,0.00107539,0.00115882,0.00111615,0.000974718,0.00133604,0.00117499,0.000892311,0.00100935,0.00122539,0.00112435,0.000915943,0.00112624,0.000986483,0.000964603,0.00103204,0.000932529,0.000970785,0.000996132,0.000942565,0.000938899
-7.81114,0.00089019,0.000695704,0.000802721,0.000952313,0.00102775,0.000889704,0.000981901,0.00107282,0.00107249,0.00086165,0.00124686,0.00105407,0.000771941,0.00105865,0.00112001,0.00105817,0.00082832,0.000992297,0.000941703,0.00089635,0.000951075,0.000809945,0.000866805,0.0008929,0.000859204,0.000947003
