Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-25.5673,0.00104248,0.000972352,0.000851754,0.000926319,0.00106866,0.00118298,0.00104446,0.000976989,0.0010111,0.000954746,0.00081236,0.000985135,0.000594622,0.000854704,0.0015443,0.00155253,0.00111828,0.00107336,0.00111656,0.00102338,0.000820099,0.000918337,0.00105245,0.0010433,0.0010205,0.00085793,0.000865725,0.000726975,0.00106818,0.000981522,0.000977802,0.000913174,0.000881882,0.000903699,0.000992171,0.00119523,0.00114022,0.000828716,0.000535414
-25.0673,0.00099686,0.000913562,0.000855805,0.000897858,0.00101765,0.00110178,0.000971865,0.000918554,0.00096127,0.00092212,0.000775568,0.00101576,0.000700133,0.000828948,0.001454,0.00148329,0.00109823,0.00104581,0.00106012,0.000985963,0.00081764,0.000902906,0.00103508,0.000998932,0.000988668,0.000824716,0.000850896,0.000742534,0.00103971,0.000950983,0.00096517,0.000887542,0.000868753,0.000870139,0.000957628,0.00114488,0.00108077,0.000812549,0.000564531
-24.5673,0.000820197,0.000784073,0.000801543,0.000802712,0.000876126,0.000903534,0.000790627,0.000768636,0.00084134,0.000797319,0.000721138,0.000970701,0.000741705,0.000687599,0.00116542,0.00124502,0.00095902,0.000942923,0.000904312,0.000880902,0.0007996,0.000802343,0.000963472,0.000898084,0.000910401,0.000747109,0.000763915,0.000725837,0.000915468,0.00086768,0.000896011,0.000801389,0.000800059,0.000783027,0.000836116,0.00100411,0.000960076,0.000760393,0.000609584
-24.0673,0.00066065,0.000685216,0.000749745,0.000676697,0.000775581,0.000745789,0.000639543,0.000634422,0.000742429,0.000690058,0.00069117,0.000893352,0.000715276,0.000566326,0.000911426,0.00103992,0.000834943,0.000866414,0.000782562,0.000804303,0.000782504,0.000697211,0.000881507,0.000811386,0.000859293,0.000684427,0.000690644,0.000701605,0.000804617,0.00079722,0.000853305,0.000749209,0.000744289,0.00072051,0.000724852,0.000890755,0.000876982,0.000713056,0.000632989
-23.5673,0.000591432,0.000633741,0.000715507,0.000580727,0.000735528,0.000671733,0.000562849,0.000550028,0.000685322,0.000637219,0.000675863,0.000815493,0.000677348,0.000526158,0.000804457,0.000948461,0.000784694,0.000836891,0.00072771,0.000772369,0.000760552,0.000645163,0.000825447,0.000757317,0.000837733,0.000650533,0.000655591,0.000675041,0.00074884,0.000755746,0.000831449,0.000723447,0.000701806,0.000691722,0.000660294,0.00082587,0.000833664,0.00067459,0.000629608
-23.0673,0.000551324,0.000585724,0.000684141,0.000498516,0.000708281,0.000632104,0.000508233,0.000484531,0.000641412,0.000608278,0.00066107,0.000731443,0.000629315,0.000512011,0.000754806,0.000888839,0.000749742,0.000813662,0.00069016,0.000748703,0.000734999,0.000616995,0.000778994,0.000710925,0.000815594,0.000620698,0.000633333,0.000637463,0.000703428,0.000728803,0.000796435,0.000689862,0.000656572,0.000673743,0.000614751,0.000770408,0.000796636,0.000640606,0.000617143
-22.5673,0.000523402,0.000541384,0.000652335,0.000430351,0.000690447,0.000606335,0.000470208,0.000441071,0.000608845,0.000604231,0.000654097,0.00065356,0.000580518,0.000507453,0.000720835,0.000842854,0.000717063,0.000788319,0.000661281,0.000733888,0.000713288,0.000603034,0.000737981,0.00066869,0.000797511,0.000594106,0.000616186,0.00060433,0.000667484,0.000711865,0.000750901,0.000655833,0.000615727,0.00066407,0.000580236,0.000717038,0.000755027,0.000613391,0.000604548
-22.0673,0.000502141,0.000497184,0.000618424,0.000375927,0.000678834,0.000587687,0.000449433,0.000419017,0.000585058,0.000612877,0.000648859,0.000587561,0.000530154,0.000506452,0.0006996,0.000802146,0.000679426,0.000750816,0.000637498,0.000723232,0.000695928,0.000599327,0.000700126,0.000626536,0.000778044,0.00057231,0.000604275,0.000577489,0.000639808,0.000698622,0.000698119,0.000622607,0.00057878,0.000659768,0.000554204,0.000661451,0.000702866,0.000588029,0.000596932
-21.5673,0.000483661,0.000465446,0.000588688,0.000345771,0.000672227,0.000580451,0.000452802,0.000427966,0.000579133,0.000628465,0.000645736,0.000556693,0.000494015,0.000508808,0.00069173,0.000771095,0.000640949,0.000701729,0.00062174,0.000714036,0.00069102,0.000604956,0.000674323,0.000591278,0.000761917,0.000560539,0.000600472,0.00057257,0.000626162,0.000689448,0.000652579,0.000601535,0.000558762,0.000660409,0.000543978,0.000614964,0.000648245,0.000570991,0.000605984
-21.0673,0.000463556,0.000455916,0.000568237,0.000345015,0.000666185,0.000579203,0.000473358,0.000455237,0.000585687,0.000631136,0.000641369,0.000564458,0.00048605,0.000516121,0.000695663,0.000759275,0.0006122,0.00065684,0.000619894,0.000703778,0.000696278,0.000612159,0.000665475,0.000570556,0.000751454,0.000562594,0.000606411,0.00059621,0.000625743,0.000674881,0.000633912,0.000602766,0.000564296,0.000663857,0.000549127,0.000588142,0.000606917,0.000561439,0.000628309
