Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-23.5362,0.000584098,0.000549379,0.000760875,0.000427788,0.00066642,0.000700769,0.000565274,0.000528597,0.000451802,0.000652045,0.000708972,0.000667212,0.000764676,0.000543245,0.000563693,0.000717127,0.00072625,0.000711256,0.000772744,0.000830316,0.000794993,0.000667688,0.000848708,0.000727201,0.000894686,0.000651186,0.00065701,0.000281773,0.000723509,0.000758557,0.000734425,0.000746822,0.000703478,0.000635432,0.000627677,0.000774722,0.000795671,0.000681068,0.000482641
-23.0362,0.000582172,0.000560289,0.000777721,0.000358374,0.000677253,0.000701224,0.000564678,0.000517036,0.000370732,0.000622655,0.000718437,0.000687411,0.000779693,0.000545572,0.000621204,0.000734237,0.000730277,0.000728203,0.000776693,0.000820507,0.000767283,0.000669386,0.000853165,0.000746403,0.000888264,0.000648911,0.000645783,0.000263313,0.000705052,0.000745552,0.000746631,0.000737398,0.000698728,0.000668874,0.000644103,0.000758698,0.00080793,0.000676277,0.000469075
-22.5362,0.00057427,0.000555637,0.00078093,0.000336258,0.000673843,0.000682071,0.000555014,0.000505958,0.000319968,0.000597607,0.000709983,0.000709493,0.000776081,0.000540055,0.000639025,0.00073565,0.00071049,0.000729962,0.000778124,0.000807759,0.000741269,0.000663913,0.000848547,0.000766363,0.000858164,0.000645114,0.000627292,0.000251601,0.00067762,0.000726468,0.00073103,0.000699615,0.00069197,0.000690615,0.000646253,0.000732226,0.000804747,0.000667308,0.00046316
-22.0362,0.000562991,0.000540874,0.000772719,0.000363373,0.000668359,0.000659836,0.000545685,0.000499503,0.000289319,0.000573466,0.000702255,0.000733287,0.000765447,0.000538381,0.000651988,0.000732428,0.000686201,0.000718416,0.00077852,0.000805667,0.000722646,0.000657559,0.000834837,0.000776024,0.000826164,0.000649189,0.00061101,0.000240966,0.000651565,0.000704157,0.000708112,0.000656289,0.000688845,0.000698899,0.000636036,0.0007045,0.000787701,0.000654886,0.000470114
-21.5362,0.000551127,0.000516973,0.00074656,0.00041437,0.000664177,0.000632722,0.000535814,0.000493885,0.000263152,0.000556421,0.000693127,0.000751992,0.000743989,0.000542914,0.000668753,0.000727131,0.000656014,0.000693117,0.000777607,0.000808071,0.000706502,0.0006425,0.000801573,0.000767879,0.000789223,0.000662629,0.000600712,0.00025422,0.000630909,0.000674317,0.000682108,0.000611725,0.000683458,0.000699197,0.000616147,0.000670226,0.00075238,0.000636179,0.000492863
-21.0362,0.000541747,0.00048698,0.000703204,0.00047534,0.000660263,0.00061095,0.000528725,0.000491599,0.000258684,0.000554426,0.000680022,0.000750916,0.000708036,0.000560687,0.000685062,0.000720548,0.000634719,0.00065956,0.000771256,0.000815428,0.000706347,0.000625932,0.000747409,0.00073491,0.000757982,0.000688359,0.00060838,0.000306396,0.000624946,0.000639628,0.000662318,0.000583029,0.000679651,0.00068685,0.000591263,0.00063737,0.000703951,0.000610591,0.000533106
-20.5362,0.000533438,0.000467507,0.00065844,0.000503493,0.00065669,0.000608315,0.00052825,0.000493229,0.000259444,0.000561592,0.000665177,0.00072041,0.00066507,0.000589098,0.000711971,0.000719293,0.000635066,0.000634971,0.000757876,0.000816363,0.000718037,0.00061619,0.000688168,0.00068151,0.000740676,0.000712408,0.000634252,0.000394719,0.000631799,0.000606935,0.000658748,0.000587256,0.000672049,0.000665765,0.000576406,0.000613782,0.000663982,0.000579626,0.000577192
-20.0362,0.000516739,0.000460655,0.000620856,0.000479708,0.000638457,0.000611541,0.000524942,0.000492596,0.00026779,0.000558674,0.000638281,0.000670508,0.00061906,0.000609347,0.000729326,0.00071613,0.000637785,0.000622901,0.00073797,0.000794953,0.000722983,0.000614495,0.000644166,0.000632313,0.000720481,0.000711569,0.000656162,0.000490765,0.000630083,0.000579371,0.000654894,0.000602167,0.0006526,0.00064274,0.000572616,0.000593283,0.000639305,0.000545497,0.000606043
-19.5362,0.000485251,0.000456604,0.000589589,0.000443544,0.000596453,0.000603802,0.000510597,0.000486873,0.000299389,0.000531259,0.000598517,0.000620385,0.000579597,0.000608439,0.000718624,0.000699769,0.00062427,0.000612541,0.000712803,0.000752414,0.000710255,0.000619296,0.000630757,0.000605621,0.000688151,0.000680899,0.000653156,0.000551261,0.00060635,0.000560695,0.000636441,0.000604199,0.000622687,0.000614736,0.000565097,0.000573004,0.000622679,0.000512065,0.000614471
-19.0362,0.000447974,0.000449614,0.000557233,0.000425994,0.000539492,0.000574658,0.000483662,0.000476003,0.000350181,0.000493933,0.000555287,0.000581936,0.000558011,0.000586668,0.000678562,0.000665653,0.00058707,0.000593061,0.000684427,0.000699199,0.000678918,0.000614697,0.000645082,0.000600919,0.000649379,0.000637146,0.000621589,0.000565302,0.000571336,0.000553701,0.000607254,0.000594249,0.000587027,0.000584374,0.000545883,0.000557363,0.000602778,0.000490128,0.000608729
-18.5362,0.000417759,0.000437582,0.000525943,0.000425715,0.000487043,0.000528196,0.000454175,0.000460214,0.000408531,0.000465758,0.000520143,0.000555973,0.000557581,0.000559715,0.000628452,0.000622924,0.000542949,0.000567472,0.000654277,0.000649543,0.000643026,0.000598112,0.000670733,0.000606134,0.000618965,0.000605567,0.000578218,0.000548593,0.000541598,0.000553911,0.000585828,0.000585158,0.000556159,0.000561769,0.00052031,0.000550728,0.000581651,0.000484111,0.000599687
-18.0362,0.000405316,0.000427015,0.000507934,0.000440562,0.000457817,0.000484078,0.000435026,0.00044596,0.000455674,0.000457939,0.000499024,0.000539746,0.000569617,0.000541214,0.00059137,0.000586961,0.000509526,0.000550408,0.000623781,0.000614013,0.000614437,0.000575101,0.00069149,0.00060858,0.000601924,0.000596159,0.000548942,0.000526957,0.000523769,0.000553015,0.000582009,0.000585621,0.000536265,0.000553427,0.000503137,0.000556441,0.000568341,0.000492471,0.000594657
-17.5362,0.000405581,0.000422924,0.000509627,0.000466561,0.000456941,0.000458852,0.000433408,0.000439567,0.000488093,0.000462801,0.000492437,0.000530055,0.000581971,0.000532141,0.000575384,0.000573205,0.000491741,0.000547952,0.000599326,0.000599417,0.000596464,0.000554695,0.000698377,0.000600687,0.000595613,0.000596259,0.000545097,0.000517874,0.000516741,0.000548385,0.000590871,0.000591376,0.000527492,0.000556235,0.000502739,0.000568873,0.000565541,0.000510483,0.000596624
