Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.2523,0.000606082,0.000630942,0.000604418,0.000641997,0.000591423,0.000586789,0.00062979,0.000614756,0.000614203,0.000608907,0.000675145,0.000672968,0.000662025,0.000631607,0.00065775,0.00067825,0.000742497,0.000768216,0.000721339,0.000724475,0.000729492,0.00074614,0.000687897,0.000652601,0.000698118,0.000737076,0.000674822,0.000706253,0.000732114,0.000714034,0.00071114,0.000728001,0.000699948,0.000714492,0.000690897,0.000731364,0.000704474,0.000707877,0.00070338
-19.7523,0.000600716,0.000622069,0.00060157,0.000643218,0.00060027,0.000589823,0.000627615,0.000613692,0.000616437,0.000610294,0.000673682,0.000666237,0.000664946,0.000630548,0.000652938,0.000672056,0.000721754,0.000738819,0.000719867,0.000719759,0.000720115,0.000737565,0.000682139,0.000649087,0.000693681,0.000729925,0.000668403,0.00070849,0.000724756,0.000707715,0.000715186,0.000724905,0.000690216,0.000711924,0.000679513,0.00072536,0.000697638,0.000709439,0.000694267
-19.2523,0.000598926,0.000624608,0.000603306,0.000642951,0.000601006,0.000585792,0.000625491,0.000613489,0.000617575,0.000615293,0.000672691,0.000669485,0.00066494,0.000630227,0.000650922,0.000667458,0.000721596,0.00073664,0.000720572,0.000722235,0.00071853,0.000735579,0.000683309,0.000652727,0.000690764,0.000721494,0.000660309,0.000710515,0.000715756,0.000707774,0.000718089,0.000723661,0.000691012,0.000712006,0.000677047,0.000727976,0.000695304,0.000711387,0.000689278
-18.7523,0.000602678,0.000636043,0.000612032,0.000647037,0.000605739,0.000583054,0.000629184,0.000621847,0.00062339,0.000628447,0.000675603,0.000682791,0.000669237,0.000643463,0.000658184,0.000673748,0.000734215,0.000748263,0.000728239,0.000732177,0.000723314,0.000741172,0.000695098,0.000667774,0.000692277,0.000720207,0.000660253,0.000718048,0.000709134,0.000716183,0.000727617,0.000728483,0.000702142,0.000718327,0.000682593,0.000740744,0.000698788,0.000719223,0.000688492
-18.2523,0.000616538,0.000662188,0.000632093,0.000660354,0.00061752,0.000585491,0.00064321,0.000643902,0.000638932,0.000655601,0.000688667,0.000709468,0.000684317,0.000677033,0.000677734,0.000694168,0.000764926,0.000778305,0.000745453,0.000752861,0.000738998,0.000758449,0.000719552,0.000698669,0.000703001,0.000731804,0.000674727,0.000734462,0.000709021,0.000736494,0.000749017,0.000744177,0.000728087,0.000732994,0.000699112,0.000765841,0.000711087,0.000737321,0.000695502
-17.7523,0.00064854,0.000709266,0.00066951,0.000690073,0.000640938,0.000599253,0.00067348,0.000684523,0.000672384,0.000701164,0.000719715,0.000755374,0.000717307,0.00073723,0.000716547,0.000734012,0.000822777,0.000831442,0.000776368,0.000787699,0.000771826,0.000793339,0.000761297,0.000749558,0.000728047,0.000763973,0.000709518,0.000763541,0.000723395,0.000774755,0.000787839,0.000776246,0.000772834,0.000758854,0.000731143,0.000806695,0.00073839,0.000771234,0.000715898
-17.2523,0.000701247,0.00076882,0.00072122,0.000739492,0.00068006,0.0006302,0.000722203,0.000740397,0.000725045,0.000758931,0.000771883,0.000813963,0.000771926,0.000813753,0.000775911,0.000792614,0.000901622,0.000897957,0.000818535,0.000831865,0.000819406,0.000843987,0.00081886,0.000815479,0.000769088,0.000822468,0.000762351,0.000804353,0.000759497,0.000830313,0.0008414,0.000822626,0.000830546,0.00079573,0.000775751,0.000856805,0.000781884,0.00082153,0.000752643
-16.7523,0.000759513,0.00082083,0.000774068,0.000797949,0.000727106,0.000672679,0.000779988,0.000796111,0.000785301,0.000812022,0.000833531,0.000866434,0.000838684,0.000872428,0.000843228,0.000857982,0.000979413,0.000959346,0.000860889,0.000873675,0.000868978,0.00089736,0.000882437,0.000879083,0.000818747,0.000897454,0.000817225,0.000847912,0.000811603,0.000892398,0.00089292,0.00087098,0.000885891,0.000836345,0.00082195,0.000901255,0.00083197,0.000878621,0.00080157
-16.2523,0.000793901,0.000841659,0.000808815,0.00084165,0.000763676,0.000711736,0.000826749,0.000831027,0.000827891,0.000841496,0.000874948,0.000889858,0.00089132,0.000882949,0.000894976,0.000909185,0.00102239,0.000990418,0.000889579,0.000898432,0.000899888,0.000931418,0.000934051,0.000917465,0.000860102,0.000963644,0.00085225,0.000878686,0.000861243,0.000940337,0.000920101,0.000902385,0.000918045,0.000868117,0.000854968,0.000923959,0.000871591,0.000922791,0.000848193
-15.7523,0.000792355,0.000828944,0.000817142,0.000855897,0.000778048,0.000735839,0.000851536,0.000839146,0.000837379,0.000844623,0.000876705,0.000878309,0.000912817,0.000850315,0.000917646,0.000935439,0.00101692,0.000982782,0.000900072,0.00090147,0.000902774,0.000937721,0.000961428,0.000923193,0.000883422,0.00100372,0.000860037,0.000889586,0.000893803,0.000964298,0.000916548,0.000909532,0.000919789,0.000884932,0.000868496,0.000921981,0.000890386,0.000942228,0.000881487
-15.2523,0.000767627,0.000801061,0.000805795,0.000842538,0.000771241,0.000743612,0.000856557,0.000827827,0.000819611,0.000831263,0.000842759,0.000843289,0.000903773,0.000807793,0.000913312,0.000938321,0.000975547,0.000947115,0.000895622,0.000887375,0.000884196,0.000921908,0.000959508,0.000903362,0.000888641,0.00101145,0.000845717,0.000884104,0.000906349,0.000969394,0.000892018,0.000899175,0.000897951,0.000887362,0.000865719,0.000903291,0.000888908,0.000939529,0.000899396
-14.7523,0.000746892,0.000780567,0.00078909,0.000814855,0.000754427,0.000741672,0.000853065,0.000810659,0.00079322,0.000814693,0.000795052,0.000803061,0.000877808,0.000792285,0.000898355,0.000929012,0.000925229,0.000904904,0.000882421,0.000865372,0.000859346,0.000894859,0.000933108,0.000873821,0.000884477,0.000993355,0.000819475,0.000872003,0.000905801,0.000968447,0.00086231,0.000884503,0.000866163,0.000881006,0.000853102,0.000881346,0.000874201,0.000928306,0.000906854
-14.2523,0.00075074,0.000782746,0.000780701,0.000790345,0.000739794,0.000737897,0.000854017,0.00080275,0.000778973,0.000807274,0.000757871,0.000774832,0.000857928,0.000821402,0.000890763,0.000925198,0.000887062,0.000875496,0.000866988,0.000845234,0.000841519,0.000867109,0.000897181,0.000850371,0.000882542,0.000967569,0.000796104,0.000863279,0.000905735,0.000970841,0.000841801,0.000879091,0.000840636,0.000873563,0.000836455,0.000870088,0.000853693,0.000926524,0.00091105
-13.7523,0.000772753,0.000803274,0.000781845,0.000779067,0.000729496,0.000731845,0.000862497,0.000806128,0.000780963,0.000814599,0.000737719,0.000763933,0.00085938,0.000882758,0.000896009,0.000933963,0.000861338,0.000859743,0.000849413,0.000831637,0.00083292,0.000839538,0.000865291,0.000836268,0.00088623,0.000945795,0.000785061,0.000859337,0.000914415,0.000972276,0.000833938,0.000884754,0.000829446,0.000869483,0.000820335,0.000875384,0.000832637,0.000937377,0.000913743
-13.2523,0.000791542,0.000824846,0.000782261,0.000778756,0.000718729,0.000720364,0.00086933,0.000811372,0.000787335,0.000836041,0.000727999,0.000766768,0.00087981,0.000949006,0.000905724,0.000945944,0.000837636,0.000845291,0.000829338,0.000823135,0.000828837,0.000815157,0.000842257,0.000821869,0.00088627,0.000929184,0.00078606,0.000855137,0.000930928,0.000960743,0.000833131,0.000888887,0.000827314,0.000865235,0.000805295,0.000891281,0.000817131,0.000947686,0.000909126
-12.7523,0.000790611,0.000830216,0.000773329,0.000776206,0.000704406,0.000702466,0.000860648,0.000804894,0.000783788,0.000862185,0.000718705,0.00077571,0.000899703,0.000996685,0.000903637,0.000942995,0.000809778,0.000820129,0.000803517,0.000811485,0.000820645,0.000796359,0.000820415,0.000792656,0.000870662,0.000907256,0.000792074,0.000845659,0.000943463,0.00092825,0.00083107,0.000877962,0.000823753,0.000855892,0.000793611,0.000902185,0.00080831,0.000942895,0.000891817
-12.2523,0.000769837,0.000813784,0.000751757,0.000759807,0.00068785,0.000684631,0.000830526,0.000777763,0.000763322,0.000879376,0.00070784,0.00078078,0.000895657,0.00102109,0.000880837,0.000912501,0.000783068,0.000787962,0.000773003,0.000791212,0.000803708,0.000780423,0.000791859,0.00074768,0.000834115,0.00087026,0.000792462,0.000828287,0.000939098,0.000880078,0.00082021,0.000847389,0.000810248,0.000836717,0.00078559,0.000894061,0.000805556,0.000916633,0.000861323
-11.7523,0.000736696,0.000784729,0.000723061,0.000725792,0.000670207,0.00067593,0.000785513,0.000736061,0.000730673,0.000875742,0.000692326,0.00077221,0.000859904,0.00102954,0.000837435,0.000856895,0.000764438,0.000758091,0.000741287,0.00076307,0.000775287,0.000762243,0.000756527,0.000697619,0.000785444,0.000820216,0.000780991,0.00080368,0.000913612,0.000827185,0.000798594,0.000806992,0.000785338,0.000806762,0.00077419,0.000860876,0.000805876,0.000877335,0.000823236
-11.2523,0.000698779,0.000755865,0.000693009,0.0006847,0.000656445,0.000679276,0.000741638,0.000693014,0.000693845,0.000849123,0.000668894,0.000748075,0.000803434,0.00103178,0.000784135,0.000792663,0.000757109,0.000737929,0.000713573,0.000735665,0.000737074,0.000735484,0.000722236,0.000659536,0.000738733,0.000765414,0.000760734,0.000776022,0.00087505,0.000778926,0.000769811,0.000770592,0.000754993,0.000772193,0.000755101,0.000811024,0.000805238,0.000836124,0.000785682
-10.7523,0.000660149,0.000731596,0.000665066,0.000650457,0.000650215,0.000686977,0.000711814,0.000661908,0.000659492,0.000806513,0.000638382,0.000713412,0.000747766,0.00103171,0.000736165,0.0007364,0.000755579,0.000731636,0.000696335,0.000720843,0.000696083,0.000701893,0.00069709,0.00064353,0.000701932,0.000716819,0.000736303,0.000749582,0.000835658,0.000739883,0.000737089,0.00074329,0.000724969,0.000739903,0.000727176,0.000760188,0.000800964,0.000798142,0.000753153
-10.2523,0.000622945,0.000705788,0.000642175,0.000626653,0.000651788,0.000688727,0.000696789,0.000646395,0.00063075,0.000757157,0.000607826,0.000679348,0.000705273,0.00102319,0.000701935,0.000696077,0.000756424,0.000736589,0.000689562,0.000719009,0.000660192,0.000668185,0.000682675,0.000645282,0.000674415,0.000679671,0.000712757,0.000727726,0.000801165,0.000708884,0.000703268,0.000721937,0.000699585,0.000714285,0.000698465,0.000720943,0.000788141,0.000763055,0.000727528
-9.75233,0.000593113,0.000674559,0.000625374,0.000610451,0.000658678,0.000681873,0.000690809,0.000642247,0.000606857,0.000709156,0.000589207,0.000654894,0.000676085,0.00100533,0.000682078,0.000674152,0.000759904,0.00074899,0.000690718,0.000722141,0.000636668,0.000640819,0.000677541,0.000656274,0.000652706,0.000657866,0.000693422,0.000710971,0.000776695,0.000684542,0.000671949,0.000703313,0.000682449,0.000695471,0.000679108,0.000698267,0.000765211,0.000729996,0.000709438
-9.25233,0.000575823,0.000641799,0.000615866,0.000597695,0.000663443,0.000669921,0.000688033,0.000644305,0.000587435,0.000667063,0.000585434,0.000640567,0.000658484,0.000983655,0.000673219,0.000668518,0.000767912,0.000762679,0.000693155,0.000719951,0.000627486,0.000624815,0.000680152,0.000670208,0.000638899,0.000653397,0.00067807,0.000699578,0.0007642,0.000665163,0.000648397,0.000689913,0.000676629,0.00068314,0.000671482,0.000690922,0.000737364,0.000702802,0.000698799
-8.75233,0.000577167,0.000620275,0.000612168,0.000591106,0.000662545,0.000662735,0.00068813,0.000649582,0.000573242,0.000637673,0.000591556,0.000633452,0.000654049,0.000969628,0.000672906,0.000674994,0.000785005,0.000773103,0.000693513,0.000708659,0.000632165,0.000623455,0.000690111,0.000686511,0.000638109,0.00066257,0.000668923,0.000695441,0.000767468,0.000649007,0.0006389,0.000685646,0.000684725,0.000677172,0.00067332,0.000697007,0.000716992,0.000686729,0.000695168
-8.25233,0.000599712,0.0006177,0.000615078,0.000591996,0.000659161,0.000665344,0.000693631,0.000659001,0.000564874,0.000626609,0.000601099,0.000630435,0.000666769,0.000971569,0.000681657,0.000689414,0.000808944,0.000780667,0.000697261,0.000697067,0.000648815,0.000636285,0.000707302,0.00070822,0.000654264,0.0006797,0.000670105,0.000700584,0.000787794,0.000636694,0.000644592,0.000689698,0.000707475,0.000678052,0.00068108,0.00071479,0.00071253,0.000683761,0.000697532
-7.75233,0.000643623,0.000632661,0.000629716,0.00059743,0.00065743,0.000677088,0.000704844,0.000674446,0.000560533,0.000637704,0.00061152,0.00063524,0.00069399,0.000987553,0.000707684,0.000712199,0.000833028,0.000788931,0.000716744,0.000704442,0.000678378,0.00066131,0.000733298,0.000737839,0.000685423,0.000698011,0.000685448,0.000715908,0.000820546,0.000631398,0.000659828,0.000696753,0.000744673,0.000686106,0.000694145,0.000744155,0.00072344,0.000691287,0.00070491
-7.25233,0.000699906,0.000658259,0.000661401,0.000602975,0.000660389,0.000693597,0.000717957,0.000697643,0.000556236,0.000668038,0.00062645,0.000651668,0.000727339,0.00101148,0.000764141,0.000750821,0.000849547,0.000798469,0.000761953,0.000747718,0.000721821,0.000698285,0.000769345,0.00077566,0.000723466,0.000709241,0.000717577,0.00073903,0.000854494,0.000633907,0.000676414,0.000701768,0.000796387,0.000699596,0.00071336,0.000781979,0.00074357,0.000706254,0.000716096
-6.75233,0.000754522,0.000688214,0.000709334,0.000606708,0.000667992,0.000709335,0.000729181,0.000729274,0.000550077,0.000706504,0.000651568,0.000677568,0.00075955,0.00103818,0.000856709,0.00081468,0.000854324,0.000808382,0.000838258,0.000828962,0.000776329,0.000748169,0.000816494,0.000824133,0.000759719,0.000711053,0.000763367,0.00076845,0.000875885,0.000647757,0.000687496,0.000704932,0.000859224,0.000715717,0.00073845,0.000822288,0.000771133,0.000730884,0.000730303
-6.25233,0.000797095,0.000719618,0.000766073,0.000610959,0.000681348,0.000721039,0.000736583,0.000767848,0.000543903,0.000741018,0.000688651,0.000705896,0.000793005,0.00106883,0.000978398,0.0009052,0.000853674,0.000820865,0.000940944,0.000936483,0.000839607,0.000809458,0.000875991,0.000887366,0.00078984,0.000712658,0.000813881,0.000802857,0.000882079,0.000684457,0.000691789,0.000709089,0.000923175,0.000733614,0.000768883,0.000862727,0.000810042,0.000765044,0.000747141
-5.75233,0.000823666,0.000752124,0.000821873,0.000618063,0.000703196,0.000732311,0.000744034,0.000809211,0.000541991,0.000767674,0.000736232,0.000731146,0.000837659,0.00111339,0.00111092,0.00101417,0.000860408,0.00084208,0.00106167,0.00105642,0.000913991,0.000880475,0.000951464,0.000966416,0.000815533,0.000726347,0.000855729,0.000838961,0.000886373,0.000757792,0.000692292,0.000716486,0.000977179,0.000754462,0.000804298,0.000904455,0.000865002,0.00080156,0.00076696
-5.25233,0.000841222,0.000790036,0.0008733,0.0006289,0.000734659,0.000751049,0.000762654,0.000849297,0.000549799,0.000792293,0.000795866,0.00075551,0.000900914,0.00118023,0.00123656,0.0011278,0.000886379,0.000876868,0.00118568,0.00117577,0.00100291,0.000964802,0.00104252,0.00105727,0.00084252,0.000764103,0.000881149,0.000871694,0.000908889,0.000870614,0.000695853,0.000728827,0.00101759,0.000779594,0.000843335,0.000948128,0.000936477,0.000834226,0.000791696
-4.75233,0.000862253,0.000842148,0.0009264,0.00064837,0.000771623,0.000781365,0.000802854,0.000890804,0.000573218,0.000824837,0.000869155,0.000785166,0.000983371,0.00127326,0.00134929,0.00123308,0.000935358,0.000925974,0.0012966,0.00128642,0.00110358,0.00106713,0.00114027,0.00115157,0.000879495,0.000827383,0.000893006,0.000900485,0.000961095,0.00101184,0.00070987,0.000748835,0.00105022,0.000811328,0.000883297,0.000987188,0.00101952,0.000864233,0.000824177
-4.25233,0.000899492,0.000914618,0.000988173,0.000684778,0.000808611,0.000823507,0.000870802,0.000944853,0.000612895,0.000868174,0.000952672,0.000824033,0.00107987,0.00138582,0.00144866,0.00132403,0.000998354,0.000987522,0.00138999,0.00138481,0.00121098,0.00118061,0.00123757,0.00124128,0.000930815,0.000899904,0.000900834,0.000930153,0.00103958,0.00116143,0.000736676,0.000778943,0.0010827,0.000850808,0.00092337,0.00101431,0.00110797,0.000900523,0.000867776
-3.75233,0.000952601,0.00100344,0.00105607,0.000742304,0.000843299,0.000865646,0.000962098,0.0010195,0.000665154,0.000915154,0.00103847,0.000869933,0.0011829,0.00149693,0.0015352,0.0014021,0.00106404,0.00105278,0.00146299,0.00146246,0.00131391,0.00129091,0.00132569,0.0013217,0.000990806,0.000964976,0.00091759,0.000964238,0.00112574,0.00130082,0.000771216,0.000815195,0.00111823,0.000893472,0.000964043,0.00102476,0.00119144,0.000952576,0.000921595
-3.25233,0.00101322,0.00109354,0.0011238,0.000815051,0.000871651,0.000892,0.0010658,0.001113,0.000721191,0.000953753,0.00111571,0.000914428,0.00128504,0.00158746,0.00160788,0.00146722,0.00111442,0.00110897,0.0015126,0.0015121,0.00139899,0.00137967,0.00139585,0.00138478,0.00105305,0.00101189,0.000948758,0.00100307,0.00120225,0.00141938,0.000804405,0.000849464,0.00114973,0.000930129,0.00100027,0.00101916,0.00126509,0.00101983,0.000979091
-2.75233,0.00106512,0.00116471,0.00117806,0.000890114,0.000882857,0.000893589,0.00117015,0.00121174,0.000768344,0.000971154,0.00117604,0.000947432,0.00137881,0.00164597,0.00166808,0.00152384,0.00113313,0.00113939,0.00152851,0.0015256,0.00145663,0.00143535,0.00144461,0.00142041,0.00110798,0.00103522,0.000986319,0.00103912,0.00125701,0.00151298,0.00082877,0.000872464,0.00116202,0.000949175,0.00102008,0.00100322,0.00132576,0.00108675,0.00102798
-2.25233,0.00109198,0.00120296,0.00120112,0.000951127,0.000867132,0.000865555,0.00126007,0.00129482,0.000796366,0.000961865,0.00121436,0.000960961,0.00145127,0.00167604,0.00172372,0.00157751,0.0011148,0.00113201,0.00150435,0.00150024,0.00147662,0.00146291,0.0014616,0.00142955,0.00115075,0.00103707,0.00101204,0.00105783,0.00127975,0.00157344,0.000838999,0.000878248,0.00114605,0.000945747,0.00101434,0.000979569,0.00137007,0.00114206,0.0010572
-1.75233,0.00109939,0.00120581,0.00119004,0.000985908,0.00082124,0.000815614,0.00132756,0.00135125,0.000801559,0.00092785,0.00122914,0.000955488,0.00149163,0.00168545,0.00177094,0.00162179,0.00107037,0.00109097,0.00144307,0.00144192,0.00146126,0.00146767,0.00144595,0.00141671,0.00117242,0.00102247,0.00100982,0.00104925,0.00126422,0.00160712,0.000840087,0.000867968,0.00110355,0.000919758,0.000976643,0.000952019,0.00140136,0.00118114,0.0010612
-1.25233,0.00109494,0.00118395,0.00114817,0.000992868,0.000764538,0.000764767,0.00136528,0.00137654,0.000789996,0.000881162,0.00122999,0.00094172,0.00149363,0.00167961,0.00179813,0.00165277,0.00102539,0.0010337,0.00136354,0.00136681,0.0014278,0.00145331,0.00140968,0.00139111,0.00116847,0.00100172,0.000978819,0.00101462,0.00121977,0.00162772,0.000839255,0.00085137,0.001052,0.000880054,0.000920044,0.000931914,0.0014142,0.00119853,0.00104702
-0.752326,0.0010836,0.00115069,0.00109408,0.000983366,0.000718069,0.000728923,0.00137472,0.00137445,0.000772771,0.000838398,0.00122267,0.000929055,0.00146382,0.00166179,0.00180045,0.00166294,0.000993376,0.000980478,0.00128587,0.00129088,0.00139008,0.00142886,0.00136459,0.00135957,0.00114714,0.000981757,0.000935343,0.000967566,0.00116522,0.00163846,0.000838039,0.000838771,0.00100646,0.00084145,0.000865447,0.000922046,0.00141006,0.00120223,0.0010253
-0.252326,0.00106503,0.00109327,0.00101636,0.000956902,0.000678659,0.000709567,0.00135272,0.00133312,0.000751931,0.000793888,0.00120841,0.000917889,0.00137265,0.00162072,0.00176063,0.00164442,0.00097089,0.000923989,0.00118221,0.00118248,0.00134158,0.00138831,0.00130265,0.00130504,0.00110613,0.000965392,0.000874017,0.000895694,0.00108641,0.00165897,0.000842724,0.000836488,0.000961333,0.000790824,0.000800471,0.00092509,0.00138182,0.00120615,0.000994605
