Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-31.8123,0.000622688,0.000634279,0.000639079,0.000654536,0.000675582,0.000656621,0.000694446,0.00069362,0.000672019,0.000579532,0.00069693,0.000794253,0.000721332,0.000708306,0.000638113,0.000737209,0.000775423,0.000849378,0.00075012,0.000765805,0.000820497,0.000794709,0.000711461,0.000674472,0.000741605,0.000748147,0.000710945,0.000720206,0.000738487,0.000933029,0.000772541,0.000801635,0.000719176,0.000734311,0.000668589,0.000835187,0.000733535,0.000840182,0.000688336
-31.3123,0.000615124,0.000630661,0.000635766,0.000647308,0.000683574,0.00066089,0.0006898,0.000692468,0.000663894,0.000578603,0.000706889,0.00079093,0.000722197,0.000710478,0.000623747,0.000742783,0.000783823,0.000842508,0.00075531,0.000764932,0.000817134,0.000784195,0.00071074,0.000672967,0.000746058,0.000751449,0.000715236,0.000732978,0.000739539,0.000924905,0.000772783,0.000807441,0.000726849,0.000736663,0.000666629,0.000830121,0.000730028,0.000835556,0.000692334
-30.8123,0.000602574,0.000618378,0.000631938,0.000638527,0.00068368,0.000658244,0.000680241,0.000688738,0.000654587,0.00057691,0.000709308,0.000786092,0.000724594,0.000714317,0.000623215,0.000741492,0.000789101,0.000832953,0.000757158,0.000763733,0.000804296,0.0007654,0.000707763,0.00067094,0.00074505,0.000752605,0.000719034,0.000746264,0.000735269,0.000905158,0.000768391,0.000806469,0.000729303,0.000735792,0.000662036,0.000820025,0.000722392,0.000822489,0.000695541
-30.3123,0.000591422,0.000605277,0.000629676,0.000631357,0.000681833,0.00065457,0.000672587,0.000685885,0.000649049,0.000576878,0.000707748,0.000780998,0.000730041,0.000720196,0.000638996,0.000739791,0.000793161,0.000821787,0.000759412,0.000765245,0.000791689,0.000744496,0.000706318,0.000671492,0.000744994,0.000754128,0.000725875,0.00075931,0.000730887,0.000882451,0.000761316,0.000802334,0.000729219,0.000734149,0.000658584,0.000810527,0.000716552,0.000806916,0.000698641
-29.8123,0.000584652,0.000594521,0.000630698,0.000627831,0.000678848,0.000652291,0.000669217,0.000686036,0.000651188,0.000581697,0.000703928,0.000778381,0.00073926,0.000731769,0.000661505,0.000739008,0.000797697,0.000812639,0.000765062,0.000772729,0.000783716,0.000730026,0.00070956,0.000676415,0.000748759,0.000756992,0.000738753,0.000773406,0.000730884,0.000855627,0.000753845,0.000796408,0.000729859,0.00073454,0.000658978,0.000803372,0.000715484,0.000790951,0.000703836
-29.3123,0.000583388,0.000586956,0.000635103,0.000628264,0.000677069,0.000653004,0.000670146,0.000689116,0.000659719,0.000590186,0.000699531,0.000778066,0.00075087,0.000744566,0.000681568,0.000739119,0.000800247,0.000805126,0.00077253,0.000784245,0.000781672,0.000722805,0.000716133,0.000685159,0.000755772,0.000760081,0.000755001,0.000785833,0.000733957,0.000830123,0.000746543,0.000788337,0.0007301,0.000736255,0.000663897,0.000800894,0.000718187,0.000776884,0.000710005
-28.8123,0.000587601,0.000584764,0.000642543,0.000633428,0.000677925,0.000656987,0.000675184,0.000695385,0.000672969,0.000601729,0.000696599,0.000780047,0.000763318,0.000756064,0.000696344,0.000741021,0.000800691,0.000799624,0.000782188,0.000798502,0.000786348,0.000725372,0.000726115,0.000697314,0.0007652,0.000763726,0.000772513,0.000795924,0.00073991,0.000809768,0.000741809,0.000780175,0.000730342,0.000738914,0.000673773,0.00080358,0.000725528,0.000766982,0.000716903
-28.3123,0.00059483,0.000586625,0.00065155,0.00064204,0.000679953,0.000661759,0.000681635,0.000703174,0.000687529,0.00061444,0.000695952,0.000783024,0.000774403,0.000765441,0.000705555,0.000744312,0.000799806,0.000796213,0.000793695,0.000812762,0.000794118,0.00073572,0.000738158,0.000710646,0.000774523,0.000767908,0.00078824,0.000803715,0.000748033,0.000793257,0.000740141,0.00077236,0.000730763,0.000742544,0.000687527,0.000809238,0.000735517,0.000760208,0.000724104
-27.8123,0.000603076,0.000590937,0.000660828,0.000652274,0.000682093,0.000665725,0.000687497,0.000710141,0.000700065,0.000626981,0.000698961,0.000785056,0.000782838,0.000771526,0.000712933,0.00074895,0.000798827,0.000794137,0.000805548,0.000824204,0.000801234,0.000748754,0.000750097,0.000723014,0.000781889,0.000773712,0.000799914,0.000809119,0.000757196,0.000780501,0.000740654,0.000764994,0.000731351,0.000747821,0.000703563,0.000816043,0.000746321,0.000755578,0.000731167
-27.3123,0.000611516,0.00059659,0.000669356,0.000662838,0.000682842,0.000668011,0.00069124,0.000714284,0.000708841,0.000638706,0.000706231,0.0007854,0.000787924,0.000774327,0.000721197,0.000754566,0.000798923,0.000793461,0.000816747,0.000831741,0.000805619,0.00076099,0.000761028,0.000732797,0.000786892,0.000781863,0.000806854,0.000813075,0.000766199,0.000769889,0.000742705,0.000758421,0.000732715,0.000755399,0.00072059,0.000822893,0.000757384,0.000752208,0.000737761
