Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-14.9789,0.000195053,0.000371933,0.000409325,0.00024048,0.000103413,0.00050124,0.000374928,0.000396943,0.000277126,0.000139386,0.000486913,0.000101616,8.52776e-05,0.000454519,0.000424171,0.000488491,0.000676333,0.000563767,0.000440081,0.00065622,0.000388527,0.000466655,0.000250985,0.000197895,0.000538447,0.00069943,0.000106445,0.000245775,0.000119321,0.000587181,0.000297713,0.000567991,0.000293722,0.000321504,0.000477384,0.000529756,0.000486667,0.000468003,5.12317e-07
-14.4789,0.000184616,0.000375187,0.000446748,0.000279727,0.000209835,0.000533689,0.000357138,0.000431192,0.000298201,0.000169588,0.000467988,8.62683e-05,8.31394e-05,0.000474613,0.000461424,0.000527332,0.000682932,0.000602717,0.00048661,0.000662055,0.000426991,0.000478649,0.000241784,0.000204789,0.000563593,0.000710814,0.000150498,0.000255337,0.000148099,0.000582473,0.000312741,0.000560122,0.000357954,0.000367288,0.000449888,0.00057626,0.000478988,0.000447454,1.03859e-06
-13.9789,0.000212259,0.000400033,0.000466409,0.000312046,0.000312859,0.00055306,0.000344124,0.000458604,0.000320634,0.000209613,0.000442958,8.07348e-05,9.40326e-05,0.000506563,0.000490134,0.000567792,0.000687064,0.000642647,0.000541499,0.000671222,0.000459809,0.000494332,0.000217074,0.000237697,0.000570938,0.000731922,0.000210312,0.000266126,0.000219854,0.000583574,0.000340065,0.000570648,0.000418287,0.000406131,0.000430134,0.000605128,0.000480502,0.000424081,2.04234e-06
-13.4789,0.000248004,0.000424378,0.000456751,0.000338062,0.000407619,0.00055241,0.000311133,0.000478157,0.000331284,0.000224347,0.000399371,8.65299e-05,0.000108033,0.000533438,0.000517829,0.000596846,0.000682995,0.000679625,0.000600263,0.000666889,0.000481184,0.000514463,0.000215057,0.000291552,0.000565626,0.000745822,0.000270646,0.000273769,0.000321736,0.000585903,0.000368382,0.000586118,0.000474925,0.000413154,0.000425877,0.000626179,0.000481814,0.000399698,3.20771e-06
-12.9789,0.000291473,0.00042339,0.00040348,0.000348178,0.000468977,0.00052226,0.000262578,0.000472239,0.000338182,0.000223705,0.000352267,0.000126921,0.000109239,0.000533267,0.000559881,0.000619708,0.00066911,0.000721611,0.00065908,0.000640869,0.000479074,0.000539841,0.000262295,0.000363366,0.000560517,0.000759443,0.000347384,0.000255984,0.000414572,0.000578529,0.000430161,0.000589217,0.000536199,0.000416536,0.000410545,0.000643872,0.000493749,0.000394203,4.58099e-06
-12.4789,0.000333691,0.000399393,0.000315773,0.000311618,0.000431246,0.000444043,0.000226054,0.000409864,0.000344207,0.0002132,0.000327893,0.000202861,0.000118573,0.000485705,0.000624054,0.000610729,0.000645247,0.000735508,0.000688629,0.000573362,0.000477331,0.000562284,0.000355398,0.000438158,0.000569141,0.000758469,0.000400974,0.000233462,0.000479239,0.000562126,0.000492638,0.000574701,0.000566224,0.000417753,0.000393045,0.000642505,0.000505658,0.000409996,6.25614e-06
-11.9789,0.000374622,0.000369044,0.00024135,0.000254251,0.000344686,0.000351052,0.000231119,0.00031536,0.000345356,0.000195951,0.000337458,0.000285519,0.000148583,0.00041166,0.000708519,0.000593973,0.000632849,0.00071454,0.000674643,0.0004764,0.000488468,0.000578455,0.000442178,0.00048898,0.000585667,0.000750034,0.000413914,0.000244313,0.000515796,0.00055672,0.000524503,0.000553626,0.000573559,0.000411858,0.000351173,0.000642838,0.000502494,0.00043865,7.41929e-06
-11.4789,0.000431136,0.000378161,0.000218548,0.000207904,0.00029571,0.000287034,0.000326611,0.000224598,0.000348262,0.000195236,0.000387422,0.000363218,0.000202808,0.000346425,0.000798656,0.000600252,0.000658366,0.000673935,0.000625863,0.000392915,0.000521963,0.000608885,0.000508879,0.000537101,0.000622662,0.000738554,0.000410959,0.000289181,0.000542994,0.00056651,0.000536474,0.000547413,0.000588741,0.00042801,0.000315431,0.000654602,0.000494182,0.000474847,9.08074e-06
-10.9789,0.000504667,0.000453395,0.00029734,0.000245311,0.00035072,0.000313068,0.000496048,0.000193817,0.000364124,0.00020323,0.000459895,0.000411061,0.000277287,0.000344447,0.000837299,0.00063878,0.000737388,0.000635425,0.000580753,0.000376117,0.000587185,0.000635609,0.000564372,0.000602223,0.00070983,0.000700853,0.000406287,0.000338854,0.000574839,0.000580359,0.000550496,0.000590107,0.000629146,0.000468508,0.000343507,0.00069409,0.000521125,0.00054011,1.15204e-05
-10.4789,0.000576146,0.000546519,0.000411277,0.000324318,0.000437267,0.000404356,0.000631631,0.000218885,0.000368163,0.000211916,0.000520422,0.00043681,0.00034823,0.00036027,0.000842257,0.000694553,0.000817173,0.000609613,0.000544606,0.000398983,0.000645209,0.000662107,0.000612077,0.000667634,0.00077806,0.000632699,0.000408496,0.000363507,0.000603865,0.000598133,0.000570267,0.000654333,0.000685103,0.000512729,0.000390097,0.000752128,0.000582268,0.000614495,1.49061e-05
