Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-18.9593,0.000798554,0.000777314,0.000663757,0.000710668,0.000780435,0.000852647,0.000728717,0.000790083,0.000827074,0.000601225,0.000702591,0.000771536,0.000784458,0.000719933,0.000763598,0.000750056,0.000799259,0.000710786,0.000794128,0.000854144,0.0010342,0.000801626,0.000700695,0.000734549,0.000903877,0.000762714,0.000814753,0.000816503,0.00083171,0.000784372,0.000761025,0.000841951,0.000687858,0.00105542,0.000922852,0.000786344,0.000721823,0.000842688,0.000611079
-18.4593,0.000744807,0.000731096,0.00064009,0.000674085,0.000753216,0.000797637,0.000694799,0.000738518,0.000805415,0.000577132,0.000678522,0.000733284,0.000743633,0.000679248,0.000725323,0.000724092,0.00076717,0.000691056,0.000791338,0.000824681,0.000987167,0.000761818,0.000678365,0.000703399,0.000916157,0.000736434,0.000777229,0.000787203,0.00078645,0.000753186,0.000773282,0.000824654,0.000672901,0.000986809,0.000879207,0.000753242,0.000699519,0.000812515,0.000642529
-17.9593,0.000697707,0.000688451,0.000618712,0.000645253,0.000731291,0.000749867,0.000661933,0.000696045,0.00078554,0.000567513,0.000664696,0.000701268,0.000716122,0.00065159,0.000693465,0.000704198,0.000740132,0.000673486,0.000774273,0.000800175,0.00093389,0.000732089,0.000661221,0.000675481,0.00089801,0.000719043,0.000753972,0.000768223,0.000749798,0.000731906,0.000778875,0.000812381,0.000665638,0.000937803,0.000841916,0.000728174,0.000677493,0.000787606,0.000655014
-17.4593,0.000660459,0.000657091,0.000605539,0.000625687,0.000718957,0.000715684,0.000636826,0.000664871,0.000765224,0.000569584,0.00066075,0.000680194,0.000698314,0.000634366,0.000673452,0.000691428,0.000723823,0.000661571,0.000755957,0.000779298,0.000882606,0.000713038,0.000653566,0.00065512,0.000871475,0.00071048,0.000739764,0.000757648,0.000723025,0.000722225,0.000783144,0.000806423,0.000667093,0.00090183,0.000812276,0.000711093,0.000659887,0.000766653,0.000665485
-16.9593,0.000630072,0.000631901,0.000599965,0.000611999,0.000713784,0.000691029,0.000617615,0.000643906,0.000738362,0.000582336,0.000665764,0.000668305,0.000687783,0.000625126,0.000665183,0.000686855,0.000715685,0.000653959,0.000736119,0.00075866,0.00082545,0.000700564,0.000656097,0.000641072,0.000831822,0.000707155,0.000732392,0.00075403,0.000705204,0.000721534,0.000783816,0.000802827,0.000677078,0.000866738,0.000786216,0.000701105,0.000645943,0.00074754,0.000677106
-16.4593,0.000619884,0.000620819,0.000609389,0.00061485,0.000715432,0.000688957,0.000614418,0.000640297,0.000694081,0.000609983,0.000672398,0.000671363,0.000689343,0.000640005,0.000682631,0.000701092,0.000717297,0.000660099,0.000723964,0.000742735,0.000770916,0.000700761,0.00067919,0.000644772,0.000778851,0.000709451,0.000740308,0.000762068,0.000708131,0.000731134,0.000778708,0.000794575,0.000699043,0.00083968,0.000769769,0.000705668,0.000649045,0.000738527,0.000693678
-15.9593,0.000617177,0.000613855,0.000619818,0.000625433,0.000703301,0.000693391,0.000617641,0.000636805,0.000644422,0.000629948,0.000657959,0.000673952,0.000691843,0.000666212,0.000703247,0.000716635,0.000711002,0.000672272,0.00072453,0.000731647,0.000737015,0.000699041,0.000700637,0.00065414,0.000740832,0.000706336,0.0007498,0.000766977,0.000713868,0.000731767,0.000764031,0.000775668,0.000713184,0.000810946,0.00075778,0.00071388,0.000662594,0.00073662,0.000707913
-15.4593,0.000606392,0.000601815,0.000618273,0.000626759,0.000682188,0.000686606,0.000611936,0.000625014,0.000618223,0.000632438,0.000637621,0.000667497,0.000690505,0.000675517,0.000703597,0.000717072,0.000695445,0.00067347,0.000722708,0.000721931,0.000720199,0.000687446,0.000700403,0.000652391,0.000726456,0.000698043,0.000747677,0.000762354,0.000706007,0.000720448,0.000745875,0.000759477,0.000709731,0.000789962,0.000745502,0.000715987,0.000664988,0.000731485,0.000709325
-14.9593,0.000593343,0.000590086,0.000613149,0.00062242,0.000665848,0.000674477,0.000603677,0.000614275,0.000610299,0.000629446,0.000625566,0.000659939,0.000690074,0.000672994,0.000696354,0.000712255,0.000680709,0.000667835,0.00071711,0.000712293,0.000709211,0.000673992,0.000692489,0.000646909,0.000721658,0.000691138,0.000740894,0.000756946,0.000695597,0.000709775,0.000729021,0.000748662,0.000700309,0.000776513,0.000734918,0.000717561,0.000662012,0.000723856,0.000704104
-14.4593,0.000582156,0.000580447,0.000608803,0.00061583,0.00065426,0.00066107,0.000598521,0.000606889,0.000610146,0.000625136,0.000620269,0.000653571,0.000692391,0.00066503,0.000689662,0.000706596,0.000668981,0.000659881,0.000709333,0.000703078,0.000700173,0.000661854,0.000684669,0.000641488,0.000718511,0.000687204,0.000733867,0.000753697,0.000687703,0.000703103,0.000713239,0.000739388,0.00069048,0.000766931,0.000726372,0.000719928,0.000658395,0.000715912,0.00069677
