Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-15.728,0.000558009,0.000548418,0.000523103,0.000530721,0.000543372,0.000540052,0.000567904,0.00053706,0.000534265,0.000488286,0.000530559,0.000612154,0.000622797,0.000561775,0.000676098,0.000636459,0.000574465,0.000579799,0.000612315,0.000616582,0.000626658,0.000585511,0.000595094,0.000562987,0.000624075,0.000637029,0.000651179,0.000663959,0.000623129,0.00063957,0.000629426,0.000643493,0.000641473,0.000667247,0.000641152,0.000682236,0.000572094,0.000576257,0.000602671
-15.228,0.000555916,0.000544321,0.000523351,0.000532504,0.000538121,0.000534426,0.00056167,0.000533482,0.000534845,0.000490408,0.000529598,0.000609596,0.000623066,0.000554965,0.000672805,0.000635361,0.00057426,0.00057186,0.000610095,0.000609033,0.000622622,0.000581285,0.000595086,0.000567111,0.000625721,0.000636761,0.000645541,0.000658348,0.000614838,0.000635817,0.000623564,0.000640922,0.000634235,0.000664863,0.000635374,0.000678286,0.000568152,0.000569671,0.000599896
-14.728,0.000556369,0.000543445,0.000527237,0.000536002,0.000535638,0.000532324,0.000559323,0.000535479,0.000535546,0.000494459,0.000529618,0.000604439,0.000622929,0.000551952,0.000667252,0.000634406,0.000577593,0.000566882,0.000610381,0.000606223,0.000620537,0.000579163,0.000597665,0.000570758,0.000625833,0.000634092,0.000644403,0.000652889,0.00061499,0.000635138,0.000620336,0.000640091,0.000629956,0.000665448,0.000635539,0.000673156,0.000568721,0.000567765,0.00059788
-14.228,0.000558112,0.000544569,0.000533315,0.000542029,0.000536507,0.000534066,0.000559685,0.000540862,0.000537004,0.000501891,0.00053315,0.0005984,0.000622456,0.000549415,0.000661346,0.000634775,0.000585412,0.000563265,0.00061388,0.000606536,0.000620381,0.000579684,0.000602323,0.000575403,0.000626653,0.00063291,0.000645431,0.000648016,0.000619406,0.00063742,0.000619509,0.000641541,0.000628613,0.000667225,0.000639095,0.000666466,0.000572664,0.000570247,0.000596809
-13.728,0.000561536,0.000548509,0.000542854,0.000551389,0.000541578,0.000541577,0.000563068,0.000549733,0.000540675,0.000513945,0.000540867,0.00059381,0.000622897,0.000548253,0.000657109,0.000637621,0.000598583,0.000563207,0.000621226,0.000610088,0.000623299,0.000584216,0.000610161,0.000582208,0.000629993,0.000635851,0.000648692,0.000645582,0.000629018,0.000642935,0.000622299,0.000646197,0.000632465,0.000671153,0.000646784,0.00066043,0.000581219,0.000579789,0.00059792
-13.228,0.00056784,0.000556513,0.000557947,0.000565554,0.0005529,0.00055648,0.000571099,0.000563653,0.000547979,0.000531772,0.000555031,0.000594444,0.000625587,0.000551659,0.000658328,0.000644789,0.000618094,0.000571129,0.000634363,0.00061941,0.000632044,0.000594472,0.000623614,0.000592924,0.00063781,0.000645324,0.000656912,0.000649055,0.0006474,0.000654375,0.000631487,0.000656459,0.000645109,0.000678414,0.000660209,0.000657847,0.000597035,0.000599803,0.000603937
-12.728,0.000575456,0.000567217,0.000575716,0.000581773,0.000569632,0.000576058,0.000583382,0.000579433,0.00055829,0.000552515,0.00057458,0.000605694,0.000632009,0.000560363,0.000668849,0.000656648,0.000639781,0.000589312,0.000651867,0.000633967,0.000648037,0.000609762,0.00064126,0.000606631,0.000650641,0.00066164,0.000670727,0.000662195,0.000671573,0.000671268,0.000647806,0.000672018,0.000666985,0.000687239,0.000675898,0.0006623,0.000618372,0.000628264,0.000616487
-12.228,0.00058181,0.000577336,0.000591857,0.000594826,0.000586766,0.000593869,0.000597579,0.00059334,0.000567426,0.000571486,0.000593843,0.000624333,0.000640971,0.000573151,0.0006851,0.000669587,0.000658025,0.000613767,0.000669655,0.00065063,0.00066795,0.000625634,0.000659082,0.000619814,0.000664761,0.00067853,0.000687908,0.000682872,0.000694812,0.000690019,0.000667594,0.000688513,0.000691166,0.000693123,0.000687986,0.000671908,0.000640016,0.000656015,0.000632284
-11.728,0.000584858,0.000582692,0.000602681,0.000600071,0.000599705,0.000605295,0.000609173,0.000602629,0.000572724,0.000585962,0.000607022,0.000640818,0.000647609,0.000585627,0.000697647,0.000677762,0.000671233,0.000636391,0.000683205,0.000665407,0.000683762,0.000636542,0.000671632,0.000628572,0.00067427,0.000687981,0.000701343,0.000701729,0.000710323,0.000705496,0.000682869,0.000699053,0.000707288,0.000692549,0.000692799,0.000680222,0.000654526,0.000673425,0.000643931
-11.228,0.000585348,0.000582961,0.000608496,0.000598744,0.000607037,0.000611502,0.000614613,0.000607279,0.000576921,0.000596613,0.000612641,0.000646211,0.00064797,0.000594715,0.000700357,0.00067844,0.000681533,0.00065181,0.000692023,0.000677346,0.000689829,0.000641092,0.000675812,0.000631526,0.000677346,0.000687671,0.000706491,0.000712265,0.000716701,0.000714769,0.000688891,0.000700665,0.000712543,0.000687671,0.00069328,0.000684143,0.000659328,0.000679331,0.000646996
-10.728,0.000587904,0.000582422,0.000612521,0.000597072,0.00061173,0.000617284,0.000614853,0.000610008,0.000584134,0.000605939,0.000614562,0.000641319,0.000644173,0.000602447,0.000696511,0.000676039,0.000692225,0.000661658,0.000699796,0.000688835,0.000688416,0.000643178,0.000675286,0.000632085,0.000678397,0.000683047,0.00070706,0.000716302,0.000718849,0.000719815,0.000686013,0.000697482,0.000712651,0.000685852,0.000696851,0.000686052,0.00065935,0.000680498,0.000644701
-10.228,0.000598559,0.000586805,0.00061889,0.00060153,0.000619426,0.000627668,0.000615346,0.000615384,0.000597181,0.000616928,0.000619241,0.00063828,0.000642949,0.000614712,0.00069515,0.000678498,0.000705709,0.000673825,0.000713008,0.000704538,0.000688143,0.000648887,0.000678139,0.000636079,0.000684359,0.000683654,0.000711841,0.00072137,0.000725028,0.000726253,0.000679777,0.000696704,0.000717468,0.000695215,0.000711247,0.000691921,0.00066361,0.000688259,0.000644928
-9.72801,0.000619573,0.000600535,0.00063048,0.00061565,0.000634136,0.000644746,0.000624513,0.000628201,0.000616167,0.000632061,0.000631968,0.000647396,0.000650866,0.000637022,0.000704035,0.000691282,0.000722318,0.00069397,0.000737239,0.000729476,0.000697819,0.000663585,0.000690421,0.000647437,0.000699697,0.000696259,0.000728703,0.000736266,0.000740467,0.000738923,0.000680305,0.00070462,0.000733598,0.000716723,0.000737526,0.000704783,0.000679824,0.000709585,0.000654539
-9.22801,0.000644391,0.000621656,0.000646159,0.000635399,0.000654621,0.000665706,0.000646736,0.000649788,0.000638488,0.000650213,0.00065098,0.000668888,0.000667513,0.000667157,0.000720954,0.000710606,0.000740064,0.000720338,0.00076973,0.000762918,0.000716524,0.000685874,0.000709984,0.000664759,0.000720809,0.000717357,0.000754822,0.000761115,0.000761805,0.000755986,0.000693075,0.000720504,0.000757043,0.000741089,0.000766429,0.000721332,0.000704353,0.000739358,0.000672452
-8.72801,0.000661587,0.000644079,0.000660757,0.00065317,0.000675229,0.000684116,0.000677528,0.00067598,0.000660787,0.000666009,0.000669492,0.000692337,0.000685627,0.000694178,0.000736996,0.000727026,0.000753851,0.000743753,0.000800865,0.000797177,0.000735161,0.000707865,0.00072821,0.000682017,0.000739819,0.000736401,0.000779377,0.000787401,0.00078087,0.000770845,0.000714759,0.000737312,0.00077989,0.00075681,0.000784359,0.000735897,0.000725276,0.000765101,0.000691408
-8.22801,0.000665071,0.000661605,0.000668019,0.000662957,0.000689618,0.0006945,0.000707632,0.000699382,0.000678596,0.000672515,0.000681414,0.000705723,0.000697654,0.000708551,0.000744879,0.000734692,0.000758454,0.000755369,0.000820265,0.000820749,0.000746069,0.000721506,0.00073725,0.000693241,0.000750655,0.000745059,0.000794874,0.000806027,0.000791279,0.000778038,0.000735605,0.000749317,0.000794762,0.00075935,0.0007843,0.000744149,0.00073301,0.000777028,0.000705705
-7.72801,0.000656713,0.000670774,0.000664431,0.000662507,0.000694928,0.000694919,0.000727273,0.000712795,0.000685698,0.000667812,0.000683187,0.00070536,0.000699519,0.000707081,0.000742482,0.000733604,0.000750747,0.000752644,0.000822255,0.000825647,0.000747042,0.000723367,0.000735062,0.000696103,0.000751488,0.00074212,0.000800073,0.000810066,0.000791937,0.00077614,0.000746178,0.000753409,0.000798037,0.000750966,0.000770417,0.000745021,0.000726325,0.00077295,0.000713238
-7.22801,0.000644221,0.000671542,0.00065262,0.000654777,0.000693004,0.000688128,0.000731571,0.000713381,0.000679403,0.000655603,0.00067573,0.000695845,0.000692391,0.00069461,0.000733248,0.000727586,0.000734999,0.000739285,0.000809545,0.000813716,0.000741653,0.000716537,0.000725392,0.00069121,0.00074491,0.000734049,0.000798004,0.000800455,0.000787807,0.000768022,0.000743825,0.000749124,0.000790957,0.000738116,0.000753724,0.000740567,0.000712495,0.000758592,0.00071547
-6.72801,0.00063393,0.000667326,0.0006395,0.000644834,0.00068682,0.000679794,0.000723642,0.000704822,0.000663321,0.000641981,0.000664059,0.00068464,0.000680473,0.000677184,0.000722527,0.000720656,0.000722214,0.000722982,0.000790856,0.000794389,0.000734895,0.000707832,0.000713121,0.000681449,0.00073431,0.000728327,0.000793434,0.000784527,0.000784814,0.000757228,0.000733925,0.000739136,0.000777477,0.000726055,0.000743047,0.000734699,0.000700303,0.000742663,0.000715298
-6.22801,0.000627016,0.00066212,0.000630012,0.000636418,0.000678199,0.00067317,0.000711103,0.000692021,0.00064409,0.000630901,0.000653808,0.000676092,0.00066872,0.000657165,0.00071392,0.000714842,0.000718306,0.000709107,0.000773964,0.000775536,0.000729608,0.000701855,0.00070206,0.000670412,0.000722246,0.000728019,0.000787178,0.000768299,0.000785522,0.000746425,0.00072326,0.000727001,0.000763311,0.000714976,0.00073635,0.000729679,0.000694822,0.000730029,0.000714215
-5.72801,0.000623154,0.000657816,0.000625503,0.000630513,0.000667315,0.000668589,0.000700378,0.000678693,0.000627711,0.000622279,0.000648382,0.000670564,0.000660323,0.000637065,0.000708704,0.000711069,0.000721226,0.000699498,0.00076117,0.000758649,0.000726419,0.00069819,0.000693373,0.000660448,0.000709917,0.000732012,0.000776424,0.0007523,0.000787498,0.000737657,0.000714524,0.000716093,0.000751632,0.000704146,0.000727017,0.000725832,0.000695053,0.000721578,0.000712418
-5.22801,0.000621569,0.000655207,0.000625197,0.000626753,0.000655469,0.000665307,0.000692675,0.000667501,0.000617505,0.000615179,0.000647279,0.00066671,0.000655864,0.000621142,0.000707226,0.000710214,0.000724828,0.000694438,0.000750656,0.000743891,0.000724663,0.000693921,0.00068734,0.000653411,0.000698586,0.00073735,0.000759134,0.000734171,0.000786201,0.000731947,0.000708207,0.000709243,0.000743087,0.000694457,0.000712681,0.000722451,0.00069702,0.000716143,0.000709678
-4.72801,0.000620159,0.000654055,0.000626676,0.000624718,0.00064527,0.000662397,0.000684996,0.000657017,0.000612889,0.000608799,0.000646703,0.000663759,0.000654286,0.000613315,0.000709361,0.000711665,0.000723437,0.000691934,0.000739865,0.000731768,0.000722731,0.000687164,0.000682978,0.000649202,0.00068922,0.000740875,0.000735399,0.000713991,0.000778322,0.000728551,0.000704567,0.000706816,0.000735429,0.000687888,0.000696739,0.000718548,0.000697016,0.000710669,0.000705749
-4.22801,0.000616101,0.000653522,0.000625832,0.000623922,0.00063933,0.000659635,0.000675715,0.000646804,0.000611703,0.000603308,0.000642785,0.000663251,0.000654005,0.000614623,0.000713784,0.000713732,0.000717858,0.000689467,0.000728583,0.000723082,0.000718511,0.000677868,0.000679025,0.000646454,0.000682475,0.000741666,0.000710243,0.00069704,0.000763659,0.000726167,0.000703954,0.000707288,0.000726329,0.000686505,0.000685779,0.000714462,0.000692232,0.000703077,0.000700595
-3.72801,0.000608907,0.000651869,0.000619712,0.000624047,0.000639165,0.000657084,0.000667433,0.000637802,0.000611612,0.000598686,0.000634232,0.00066624,0.000654137,0.000621322,0.000718221,0.000715278,0.000712503,0.000685759,0.000718375,0.000717293,0.000710777,0.000667311,0.000675866,0.000644828,0.000678558,0.000740779,0.000691125,0.000688656,0.000745448,0.00072342,0.000705897,0.000709548,0.000716351,0.000689961,0.000683225,0.000711191,0.000682477,0.000694836,0.000694551
-3.22801,0.000602032,0.00064593,0.000609988,0.000624947,0.000642964,0.000653901,0.000665008,0.000631049,0.000610497,0.000595481,0.000623874,0.000670478,0.000653158,0.000627786,0.000720169,0.000715515,0.000707971,0.000679799,0.000710743,0.000712552,0.000699782,0.000656517,0.000675245,0.000645633,0.000676695,0.000738031,0.000682194,0.000688811,0.000728112,0.000719481,0.000708179,0.000712971,0.000707839,0.00069399,0.00068628,0.000708924,0.000669777,0.000688281,0.000688262
-2.72801,0.000599244,0.000632789,0.000601363,0.000626359,0.000646691,0.000649798,0.000670215,0.000627058,0.000607757,0.000594078,0.000615294,0.000672241,0.000649901,0.000630744,0.000717203,0.00071368,0.000702999,0.000671779,0.000704835,0.000707641,0.000687003,0.000645759,0.000678114,0.000649902,0.000676012,0.000732908,0.000682356,0.000693654,0.000714325,0.000714687,0.000707715,0.000716844,0.000702683,0.000693658,0.000688992,0.000706668,0.000656068,0.000684291,0.000682193
-2.22801,0.000600615,0.000612487,0.000598491,0.000627655,0.000646656,0.00064617,0.000680389,0.000624114,0.000603265,0.000594452,0.000610333,0.000668624,0.000643492,0.000629624,0.00070908,0.000708389,0.000698604,0.000662799,0.000698894,0.000702493,0.000674707,0.000636419,0.000683135,0.000656288,0.000675955,0.000725323,0.000688278,0.000699192,0.000704902,0.0007096,0.000702805,0.000718223,0.000700626,0.000687949,0.000687766,0.000702346,0.000643787,0.000682066,0.000676614
-1.72801,0.000602441,0.000589733,0.000601355,0.000627706,0.000642303,0.000644516,0.000688495,0.000619388,0.000597245,0.00059627,0.00060867,0.000659641,0.000634022,0.000626424,0.000697902,0.000699076,0.000696592,0.000655171,0.000692351,0.000696207,0.000665145,0.000629966,0.000686731,0.000660268,0.000674942,0.000717459,0.000695628,0.000703377,0.000699306,0.000704364,0.000694295,0.000713506,0.000699765,0.000679765,0.000682174,0.000694884,0.000636091,0.000680079,0.000671333
-1.22801,0.000601601,0.000571777,0.00060562,0.000625873,0.000637235,0.00064506,0.000689984,0.000613388,0.000590936,0.000598655,0.000607474,0.000649347,0.000624123,0.000623743,0.000687221,0.000688405,0.000697835,0.000651164,0.000686121,0.00068865,0.000659462,0.000626963,0.000686752,0.000659269,0.000672399,0.000712439,0.000701545,0.000706205,0.000696445,0.000699717,0.000685337,0.000703559,0.000699027,0.000672954,0.000675041,0.000686606,0.00063353,0.000677881,0.000666699
-0.728009,0.00059836,0.000560826,0.000608308,0.000622986,0.000633874,0.000646535,0.000686778,0.000608033,0.000585658,0.000600495,0.000605575,0.000641111,0.000615977,0.000622099,0.000679558,0.000679305,0.000701288,0.000649885,0.000681108,0.000681676,0.000656842,0.000626262,0.000684393,0.000655092,0.000669076,0.000710617,0.00070528,0.000707618,0.000695045,0.000696164,0.000678253,0.00069259,0.000697977,0.000669025,0.000669183,0.000679705,0.000634081,0.000675866,0.000663154
-0.228009,0.000589911,0.000555537,0.000606298,0.000614576,0.000636647,0.000649321,0.000672302,0.000601545,0.000578062,0.000600493,0.000599966,0.000630783,0.000605603,0.000617843,0.000672249,0.000668765,0.000708213,0.000651249,0.000675582,0.000670744,0.000656293,0.000627199,0.000678023,0.000643495,0.000661058,0.000711568,0.000706944,0.000708642,0.000694468,0.000689802,0.000668362,0.000675003,0.000694976,0.000665835,0.000660604,0.000672487,0.000637732,0.000672539,0.000657769
0.271991,0.000578942,0.000555644,0.000594238,0.000598883,0.000647416,0.000653608,0.00064966,0.00059484,0.000569626,0.000596322,0.000591592,0.000620099,0.000596385,0.000607226,0.000667443,0.000658772,0.000714815,0.00065117,0.000668761,0.000659578,0.000655714,0.000628341,0.000667344,0.000627332,0.000650713,0.00071301,0.000703881,0.000708017,0.000695915,0.000681379,0.000655383,0.000657988,0.000687013,0.000661618,0.000651479,0.000665011,0.000640436,0.000666732,0.000650169
0.771991,0.000572125,0.00055669,0.000577043,0.000583355,0.000659253,0.000659181,0.00063127,0.00058988,0.000563674,0.000590528,0.000584828,0.000611827,0.000593807,0.000594374,0.000666852,0.000651484,0.000717975,0.000646686,0.000662414,0.00065478,0.000652057,0.00062646,0.000655239,0.00061408,0.000642711,0.000712116,0.00069675,0.000704143,0.000696782,0.000674641,0.00064458,0.000649987,0.000676394,0.000656677,0.000648327,0.000656914,0.000639174,0.000659794,0.000642832
